Dennstaedtia	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  1	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	3
Densoisporites	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Desmiophyllum	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Desmodium	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	  2	  0	  0	  0	0	0	3
Detrusandra	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Dicksonites	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Dicotylophyllum	  1	  1	  1	  1	  1	  0	  0	  0	  0	  1	  3	  1	  1	  3	  2	  2	  2	  0	  0	  0	  1	  0	  0	  0	  0	0	0	0
Dicroidium	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Dictyophyllidites	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Dillenites	  0	  0	  0	  1	  0	  1	  1	  1	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Diospyros	  0	  0	  0	  0	  0	  2	  2	  0	  1	  2	  0	  0	  2	  0	  0	  0	  2	  0	  0	  1	  3	  1	  0	  1	  0	0	0	3
Diploclisia	NaN	NaN	NaN	NaN	NaN	NaN	  2	  0	  0	  0	  1	  2	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	2
Dipteronia	NaN	NaN	NaN	NaN	NaN	NaN	NaN	  1	  0	  0	  1	  0	  1	  1	  1	  0	  0	  0	  0	  1	  0	  0	  0	  0	  0	0	0	2
Dombeya	NaN	NaN	NaN	NaN	  1	  1	  1	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  1	  0	0	0	1
Donlesia	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Doylea	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Drumhellera	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Dryophyllum	  1	  0	  0	  0	  0	  1	  0	  0	  0	  0	  1	  0	  1	  3	  2	  2	  0	  2	  0	  0	  0	  0	  0	  0	  0	0	0	0
Dryopteris	  0	  1	  1	  1	  0	  0	  0	  1	  0	  1	  0	  0	  1	  1	  1	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	1	3
Elaeodendron	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	  2	  0	  0	0	0	1
Elatocladus	  1	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Engelhardtia	NaN	NaN	NaN	NaN	NaN	NaN	NaN	  1	  3	  1	  1	  1	  1	  1	  0	  2	  0	  0	  0	  2	  2	  2	  0	  0	  0	0	0	2
Eocooksonia	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Eophyllophyton	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Eospermatopteris	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Equisetites	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Equisetum	  1	  1	  1	  1	  3	  1	  1	  1	  1	  1	  1	  0	  1	  1	  0	  1	  0	  1	  0	  1	  1	  2	  1	  0	  0	0	1	3
Eremopteris	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Euphorbiotheca	NaN	NaN	NaN	NaN	NaN	  2	  2	  2	  0	  2	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Eviostachya	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Exbucklandia	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	  1	  0	  1	  0	  0	  0	  0	  0	  0	  0	  0	0	0	2
Exnelumbites	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Fagus	  0	  0	  0	  0	  0	  0	  0	  0	  2	  0	  0	  0	  1	  2	  1	  3	  2	  2	  2	  0	  2	  2	  2	  2	  2	2	3	3
Feistmantelia	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Ficus	  1	  1	  1	  1	  1	  1	  0	  3	  2	  3	  2	  1	  3	  3	  0	  0	  2	  2	  0	  2	  2	  2	  2	  2	  1	0	0	3
Firmianites	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	  1	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Flabellofolium	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Fokienia	  1	  0	  1	  1	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	2
Foveosporites	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Fraxinus	  1	  1	  1	  1	  1	  0	  1	  0	  0	  1	  0	  0	  1	  3	  1	  0	  0	  1	  0	  1	  3	  3	  3	  3	  3	3	3	3
Frenelopsis	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Gleditsia	NaN	NaN	NaN	NaN	NaN	NaN	  1	  0	  0	  0	  2	  0	  0	  2	  1	  0	  0	  0	  0	  2	  2	  2	  2	  2	  0	2	0	3
Gleichenia	  0	  1	  0	  1	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  1	  0	  0	  0	  0	  0	  0	0	0	3
Gleicheniidites	  3	  1	  3	  1	  1	  1	  1	  1	  1	  1	  1	  1	  1	  1	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Gleichenites	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Glenrosa	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Glyptostrobus	  1	  1	  1	  1	  1	  1	  3	  0	  0	  1	  0	  3	  3	  1	  2	  2	  2	  2	  2	  2	  2	  2	  3	  2	  2	2	0	2
Goolandia	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Gordonia	NaN	NaN	NaN	NaN	NaN	NaN	NaN	  1	  1	  1	  1	  3	  2	  0	  2	  0	  0	  0	  0	  1	  0	  0	  0	  0	  0	0	0	1
Gothania	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Grewiopsis	  1	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Guettarda	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	  1	  0	  0	  0	0	0	3
Halesia	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	  1	  0	  0	  3	  2	  0	  0	  0	  2	  3	  2	  2	  2	2	0	3
Hamamelites	  1	  1	  0	  0	  0	  0	  0	  1	  0	  0	  0	  1	  1	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Hamatia	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Harrisiothecium	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Hausmannia	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Hemitelia	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	  1	  0	  0	  0	  0	  0	  1	  0	  0	  0	  0	  0	  0	  0	0	0	1
Heyderia	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	  1	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Hicoria	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	  1	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	2
Hierogramma	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Holcospermum	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Holmskioldia	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	  1	  0	  0	  0	0	0	2
Hooleya	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	  2	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Hydrangea	  1	  0	  1	  0	  0	  0	  0	  1	  0	  1	  0	  0	  0	  1	  1	  1	  0	  1	  2	  1	  3	  1	  2	  1	  2	0	0	3
Hydrocharis	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	  2	  2	  2	  2	  0	  0	  2	  2	  2	  0	  0	2	0	2
Hyenia	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Icacinicarya	NaN	NaN	NaN	NaN	  2	  2	  2	  2	  0	  0	  2	  2	  2	  2	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Icacinoxylon	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Inga	NaN	NaN	NaN	NaN	  1	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  1	  1	  0	0	0	1
Isoetites	  0	  1	  1	  1	  1	  1	  0	  0	  0	  0	  0	  1	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Javelinoxylon	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Juglans	  1	  1	  1	  1	  1	  1	  0	  1	  1	  0	  0	  0	  2	  1	  1	  3	  2	  3	  2	  3	  3	  2	  2	  3	  2	2	3	3
Juniperus	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	  1	  1	  3	  1	  2	  1	  3	  1	0	0	3
Kalmia	  1	  0	  0	  1	  0	  0	  1	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  2	  0	  0	2	0	3
Karinschmidtia	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	  2	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Kenella	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Kirjamkenia	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Klukia	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Klukisporites	  0	  0	  0	  2	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Knorria	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Koelreuteria	  0	  0	  0	  0	  0	  0	  0	  1	  1	  1	  0	  0	  1	  1	  1	  1	  1	  0	  0	  0	  1	  1	  2	  0	  0	0	0	2
Kraeuselisporites	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Landonia	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Lannea	NaN	NaN	NaN	NaN	NaN	NaN	  2	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	2
Lapposisporites	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Larix	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	  1	  0	  0	  1	  0	  1	  0	  0	  1	  1	  1	  3	  0	  0	  0	1	1	3
Lauranthus	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Laurocarpum	NaN	NaN	NaN	  2	  2	  2	  2	  2	  2	  1	  3	  1	  0	  2	  2	  0	  2	  2	  0	  0	  0	  2	  2	  2	  2	0	0	0
Laurophyllum	  1	  1	  1	  1	  1	  0	  0	  0	  0	  3	  1	  0	  0	  2	  2	  2	  2	  2	  0	  0	  2	  2	  2	  0	  0	0	0	0
Laurus	  1	  1	  1	  1	  1	  0	  0	  1	  1	  1	  1	  1	  1	  0	  0	  0	  0	  0	  2	  0	  3	  0	  2	  0	  0	0	2	2
Leguminosites	  0	  1	  1	  2	  2	  2	  0	  0	  0	  1	  2	  0	  1	  0	  0	  1	  0	  0	  1	  0	  0	  0	  0	  1	  0	1	0	0
Lemnaceae	  1	  1	  1	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Lepidodendron	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Lepidophloios	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Lepidophylloides	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Lepidopteris	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Lepidostrobophyllum	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Lepidostrobus	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Leptophloeum	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Leuthardtia	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Limalbocarpon	  1	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Limnobiophyllum	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	  2	  0	  0	  0	0	0	0
Liquidambar	  0	  0	  2	  2	  2	  0	  2	  2	  0	  0	  2	  0	  1	  3	  3	  2	  2	  2	  3	  3	  2	  2	  2	  2	  2	3	3	3
Litsea	NaN	NaN	NaN	NaN	NaN	  2	  2	  2	  0	  0	  0	  2	  0	  2	  0	  0	  2	  2	  0	  0	  0	  0	  0	  0	  0	0	0	3
Lonchopteris	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Loperia	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Lorophyton	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Loxsomopteris	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Lyginopteris	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Lygodium	  0	  1	  0	  2	  3	  1	  1	  3	  3	  1	  3	  3	  1	  0	  0	  2	  0	  1	  1	  1	  2	  0	  0	  0	  0	0	0	3
Lyonia	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	  2	  0	  2	  2	  0	  0	0	1	3
Mabelia	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Magnolia	  1	  1	  1	  1	  3	  3	  2	  3	  1	  1	  2	  0	  0	  0	  2	  2	  2	  2	  3	  2	  2	  3	  3	  2	  3	2	1	3
Mahonia	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	  1	  1	  1	  1	  1	  0	  1	  1	  1	  1	  1	  0	  3	3	0	3
Mallotus	NaN	NaN	NaN	NaN	NaN	NaN	NaN	  1	  1	  0	  1	  1	  0	  0	  0	  0	  0	  0	  2	  0	  2	  0	  2	  0	  2	0	0	2
Mariopteris	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Marmarthia	  1	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Marsilea	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  2	  0	  2	  2	  2	  2	  0	  2	0	0	3
Martinmuellera	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	  2	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Masculostrobus	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Mauldinia	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Megaphyton	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Meliosma	NaN	NaN	  1	  0	  3	  3	  3	  2	  3	  0	  1	  1	  2	  0	  1	  0	  2	  2	  2	  2	  2	  3	  2	  2	  3	2	0	3
Menispermites	  0	  0	  0	  0	  1	  1	  1	  0	  0	  0	  1	  0	  1	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Mesocyparis	  1	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Mesozoisynangia	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Metaleiofusa	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Metasequoia	  1	  1	  1	  1	  1	  3	  3	  3	  2	  3	  2	  2	  1	  3	  3	  1	  0	  0	  3	  3	  2	  2	  2	  3	  3	2	0	2
Metcalfeoxylon	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Microaltingia	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Microcachrydites	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Microlepiopsis	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Midlandia	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Midoriphyllum	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Millerocaulis	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Minerisporites	  0	  2	  0	  3	  2	  2	  2	  0	  2	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Mitrospermum	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Monanthesia	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Monetianthus	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Morus	  1	  0	  0	  0	  0	  0	  0	  2	  2	  0	  0	  0	  0	  2	  0	  2	  2	  2	  2	  0	  2	  2	  2	  2	  2	2	0	3
Musophyllum	NaN	NaN	NaN	NaN	  1	  0	  0	  0	  0	  0	  1	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Muzquizoxylon	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Myeloxylon	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Myrica	  1	  0	  0	  0	  0	  0	  2	  0	  2	  2	  2	  2	  3	  2	  2	  2	  3	  3	  3	  3	  2	  2	  2	  2	  3	2	1	3
Myristicacarpum	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	  2	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  2	  0	  0	  0	  0	0	0	0
Natsiatum	NaN	NaN	NaN	NaN	  2	  2	  2	  2	  0	  0	  2	  0	  2	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	2
Nelumbago	  1	  1	  0	  1	  1	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Nelumbites	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Nelumbium	NaN	NaN	  1	  1	  1	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Nelumbo	  1	  1	  0	  1	  0	  1	  1	  0	  0	  0	  3	  0	  0	  0	  0	  0	  0	  0	  1	  1	  0	  0	  0	  0	  0	2	0	3
Neocalamites	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Neolitsea	NaN	NaN	NaN	NaN	NaN	NaN	NaN	  2	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  2	  2	  0	  0	0	0	2
Neoraistrickia	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
