clade	species	ts	te
0.0	1.0	9.62777572909962	8.898629798782286
0.0	2.0	17.819797691565583	1.973772633383156
0.0	3.0	8.277691984735396	5.659333076857872
0.0	4.0	10.248244174777511	7.208057669278386
0.0	5.0	9.771375815841802	8.690559087159324
0.0	6.0	10.511951138131378	7.108984973084617
0.0	7.0	9.556631515999266	4.864590115257022
0.0	8.0	14.398424426598126	7.275996892344144
0.0	9.0	16.056464947168013	4.572062836146407
0.0	10.0	9.734960010658414	8.059991712219551
0.0	11.0	7.928925348137521	5.58256578837213
0.0	12.0	17.012729148384125	12.887581018907008
0.0	13.0	20.127539031588757	4.2661329707783855
0.0	14.0	33.973807477444275	31.929396856719723
0.0	15.0	13.643601567035759	5.037619426494774
0.0	16.0	18.864158886490618	11.263272104118704
0.0	17.0	11.814821721364751	5.1213054475687745
0.0	18.0	19.46856792946564	16.525148901643814
0.0	19.0	23.496256870260552	5.656076253071926
0.0	20.0	21.67430166645674	20.805579316170846
0.0	21.0	28.799428148499114	17.687618227313568
0.0	22.0	20.163426262887317	19.756495855515194
0.0	23.0	21.14482997698676	7.623583675169858
0.0	24.0	11.880547868169375	9.062054287975675
0.0	25.0	12.15887566296035	1.933188162076161
0.0	26.0	22.57884223974168	3.3020058964257912
0.0	27.0	19.6459735874813	13.331263958215144
0.0	28.0	21.661191287501556	5.669352686006667
0.0	29.0	24.54254059444611	17.09801566814166
0.0	30.0	16.911166370746706	15.710171338906298
0.0	31.0	7.926583381644232	5.763184641380139
0.0	32.0	5.046686938895296	0.07908066570634835
0.0	33.0	20.34637559223584	0.010284965526964507
0.0	34.0	17.200039181835297	0.0
0.0	35.0	22.734934600673768	8.988117096666308
0.0	36.0	11.070497914801656	1.160298371640028
0.0	37.0	9.980388116560645	8.102869161272528
0.0	38.0	12.552473187168408	1.2003663858970441
0.0	39.0	9.123547709956412	8.391357068670356
0.0	40.0	10.584076160125303	8.429669599850204
0.0	41.0	10.182825093818247	5.797036960159891
0.0	42.0	6.973501342414447	5.166784886014818
0.0	43.0	9.487407905473994	6.788790608317792
0.0	44.0	10.193339951406406	9.776351751806667
0.0	45.0	11.52415480290774	5.534719977955945
0.0	46.0	9.712572740165163	8.738348948052177
0.0	47.0	12.3273325532029	1.6964581769513698
0.0	48.0	10.490412429578063	5.41812507777059
0.0	49.0	7.318173586960145	7.056306265147477
0.0	50.0	2.3733003561529116	0.0033123729175417
0.0	51.0	2.5628610808471204	2.0712314622065233
0.0	52.0	3.827206331565288	3.1870762723694774
0.0	53.0	3.486754036505735	0.14146062883389046
0.0	54.0	23.7807743085468	20.416269016843632
0.0	55.0	22.05236939689391	14.9882941798868
0.0	56.0	30.07268079334449	9.073599003215646
0.0	57.0	34.18391993399576	20.337146817831936
0.0	58.0	31.38011487421915	21.20101523107074
0.0	59.0	21.411989714568083	21.401432595160838
0.0	60.0	33.26511679194237	30.032982101669706
0.0	61.0	24.3006041202227	15.87904108182604
0.0	62.0	13.734910064318507	13.298528936016018
0.0	63.0	7.379863788207501	7.031997278990077
0.0	64.0	2.6462805015573942	1.138199732738079
0.0	65.0	24.543291787148334	17.04417209074821
0.0	66.0	16.899012263740918	9.372952392394192
0.0	67.0	14.430127270261416	0.0
0.0	68.0	23.215317783710542	0.0
0.0	69.0	4.932359273159396	1.853088599746141
0.0	70.0	13.77896454010997	5.702485332427923
0.0	71.0	4.951439422301848	0.0008251595564606607
0.0	72.0	11.564726889015501	0.42475530702258996
0.0	73.0	12.624337067495901	2.223631516375956
0.0	74.0	9.042587378246573	5.411033297730101
0.0	75.0	14.451655063344033	0.8908916885303779
0.0	76.0	6.325665347051604	1.2031049912620992
0.0	77.0	4.672084799447893	0.043869195643538896
0.0	78.0	20.071194612014605	18.072430115648736
0.0	79.0	13.822330086144186	6.474723560624194
0.0	80.0	17.880899640198994	17.076069407719448
0.0	81.0	11.836454448715925	7.159251879251336
0.0	82.0	22.122474513215778	21.74266650966111
0.0	83.0	18.591750931830394	15.738614869536734
0.0	84.0	18.17371332103947	17.522213884180797
0.0	85.0	21.325691304998706	7.3816724786610335
0.0	86.0	13.120967803549796	11.114738323872379
0.0	87.0	10.881048166035919	1.5205072812296165
0.0	88.0	16.72588819330154	16.178819431509663
0.0	89.0	22.974287316847352	11.960325723431888
0.0	90.0	20.08123031528769	5.205284514675639
0.0	91.0	9.423210564134681	7.199461795660202
0.0	92.0	5.961277509981811	2.072111649490637
0.0	93.0	10.060199887254878	9.038696788230851
0.0	94.0	13.927964367157884	13.550035211069584
0.0	95.0	20.066059594161377	7.959972227659229
0.0	96.0	22.8174915794373	19.49900145869142
0.0	97.0	24.879516652944478	16.429342937541865
0.0	98.0	23.13334457169076	19.631216525218303
0.0	99.0	23.10643520598893	20.723984851133444
0.0	100.0	10.059428715586174	9.56094654873902
0.0	101.0	10.386361386641262	9.687890501489587
0.0	102.0	21.546673605728106	15.329663069921304
0.0	103.0	15.01540022255824	6.260131385477408
0.0	104.0	11.527203799215277	10.878637025034694
0.0	105.0	12.129715746058407	9.411475081726193
0.0	106.0	36.787516220807525	35.14018780483902
0.0	107.0	35.0013563881519	34.632966713937456
0.0	108.0	37.88131066922294	36.13674032570082
0.0	109.0	19.308789880806188	12.932184310889179
0.0	110.0	20.82059684255732	12.495313605850127
0.0	111.0	16.955150466776214	11.528168549908914
0.0	112.0	18.306242656552985	17.96091714344202
