scientificName	earliestAge	latestAge	decimalLongitude	decimalLatitude
Abies	0.0117	0	135.733	34.917
Abies	0.126	0.0117	-83.364	42.809
Abies	0.126	0.0117	-84.250	42.549
Abies	0.126	0.0117	-85.907	42.120
Abies	0.126	0.0117	-124.974	49.718
Abies	0.126	0.0117	-114.517	50.183
Abies	0.126	0.0117	-123.117	48.050
Abies	0.126	0.0117	-81.769	36.958
Abies	0.126	0.0117	-111.267	39.583
Abies	0.3	0.012	-82.617	43.050
Abies	0.3	0.012	-82.617	43.050
Abies	0.781	0.126	12.733	42.033
Abies	0.781	0.126	17.300	40.467
Abies	2.588	0.781	-76.817	35.360
Abies	2.588	0.0117	141.537	42.806
Abies	2.588	0.781	135.350	34.450
Abies	2.588	0.781	135.767	35.083
Abies	2.588	0.781	135.767	34.883
Abies	3.6	2.588	11.300	51.467
Abies	3.6	2.588	11.300	51.467
Abies	5.333	2.588	10.067	50.967
Abies	5.333	2.588	-119.988	39.518
Abies	5.333	2.588	-119.649	39.310
Abies	7.246	3.6	14.600	51.433
Abies	11.608	5.333	73.450	55.467
Abies	11.608	5.333	-120.000	38.500
Abies	11.62	5.333	138.500	36.250
Abies	13.6	10.3	-118.897	38.494
Abies	13.6	10.3	-118.973	39.389
Abies	13.6	10.3	-118.936	39.786
Abies	13.82	11.62	13.767	51.733
Abies	13.82	11.62	14.000	51.583
Abies	13.82	11.62	13.900	51.550
Abies	13.82	11.62	13.900	51.550
Abies	13.82	11.62	14.600	51.333
Abies	13.82	11.62	14.600	51.433
Abies	13.82	11.62	14.783	51.400
Abies	13.82	11.62	14.183	51.567
Abies	13.82	11.62	-119.367	39.583
Abies	13.82	11.62	-119.367	39.583
Abies	13.82	11.62	-119.367	39.583
Abies	13.82	11.62	-119.367	39.583
Abies	13.82	11.62	-119.350	39.583
Abies	13.82	11.62	-119.350	39.583
Abies	13.82	11.62	-119.350	39.583
Abies	13.82	11.62	-119.350	39.583
Abies	13.82	11.62	-119.350	39.583
Abies	13.82	11.62	-119.350	39.583
Abies	15.97	11.62	14.600	51.433
Abies	15.97	11.62	18.667	50.267
Abies	15.97	11.62	18.667	50.267
Abies	15.97	11.62	18.667	50.267
Abies	15.97	11.62	18.667	50.267
Abies	15.97	11.62	18.667	50.267
Abies	15.97	11.62	18.667	50.267
Abies	15.97	11.62	18.667	50.267
Abies	15.97	13.6	-119.350	39.583
Abies	15.97	13.6	-119.350	39.583
Abies	15.97	11.608	-119.550	39.900
Abies	15.97	13.6	-118.897	38.494
Abies	15.97	11.608	165.917	60.417
Abies	20.44	15.97	-117.783	39.200
Abies	20.44	15.97	-117.783	39.200
Abies	20.44	15.97	-117.883	39.250
Abies	20.44	15.97	-117.883	39.250
Abies	20.44	15.97	-117.883	39.250
Abies	20.44	15.97	-117.883	39.250
Abies	23.03	2.588	138.167	36.583
Abies	23.03	5.333	136.000	35.000
Abies	23.03	5.333	-113.217	45.000
Abies	23.03	5.333	-113.217	45.000
Abies	23.03	5.333	-113.217	45.000
Abies	23.03	5.333	-114.077	42.237
Abies	23.03	5.333	-114.077	42.237
Abies	23.03	5.333	-114.077	42.237
Abies	23.03	5.333	-114.077	42.237
Abies	23.03	5.333	-114.077	42.237
Abies	23.03	5.333	-114.077	42.237
Abies	28.1	23.03	15.033	51.283
Abies	28.1	23.03	15.033	51.283
Abies	28.1	23.03	14.017	51.283
Abies	28.1	23.03	14.583	51.350
Abies	28.1	23.03	14.583	51.350
Abies	33.9	5.333	-113.117	45.150
Abies	33.9	5.333	-113.017	44.867
Abies	33.9	5.333	-113.017	44.867
Abies	33.9	5.333	-113.017	44.867
Abies	33.9	28.4	-120.205	45.001
Abies	33.9	28.1	-113.883	45.183
Abies	37.2	33.9	-105.250	38.917
Abies	37.2	23.03	-122.741	43.707
Abies	37.2	23.03	-122.741	43.707
Abies	55.8	48.6	-114.222	44.355
Abies	55.8	48.6	-114.222	44.370
Acacia	0.0117	0	145.700	-17.367
Acacia	0.126	0	145.700	-17.367
Acacia	0.126	0	145.700	-17.367
Acacia	0.126	0	145.700	-17.367
Acacia	0.126	0	145.700	-17.367
Acacia	0.126	0	145.700	-17.367
Acacia	0.126	0	145.700	-17.367
Acacia	0.126	0	145.700	-17.367
Acacia	0.781	0	145.700	-17.367
Acacia	1.806	0.781	35.335	-2.989
Acacia	1.806	0.781	35.335	-2.989
Acacia	1.806	0.781	35.344	-2.986
Acacia	2.588	1.806	36.325	3.850
Acacia	2.588	1.806	36.325	3.850
Acacia	2.588	1.806	36.325	3.850
Acacia	2.588	1.806	36.250	3.942
Acacia	2.588	1.806	36.250	3.942
Acacia	2.588	1.806	36.334	4.059
Acacia	2.588	1.806	36.334	4.059
Acacia	2.588	0.781	35.307	-2.958
Acacia	2.588	0.126	145.333	-42.150
Acacia	2.588	0.126	145.333	-42.150
Acacia	2.588	0.0117	145.700	-17.367
Acacia	2.588	0.0117	145.700	-17.367
Acacia	2.588	0.0117	145.700	-17.367
Acacia	2.588	0.0117	145.700	-17.367
Acacia	2.588	0.0117	145.700	-17.367
Acacia	2.588	0.0117	145.700	-17.367
Acacia	2.588	0.0117	145.700	-17.367
Acacia	2.588	0.0117	145.700	-17.367
Acacia	2.588	0.0117	145.700	-17.367
Acacia	2.588	0.0117	145.700	-17.367
Acacia	2.588	0.0117	145.700	-17.367
Acacia	2.588	0.781	144.217	-37.583
Acacia	2.588	0.126	145.333	-42.150
Acacia	2.588	0.781	144.217	-37.583
Acacia	2.588	0.781	144.217	-37.583
Acacia	2.588	0.781	144.217	-37.583
Acacia	2.588	0.781	144.217	-37.583
Acacia	2.588	0.781	144.217	-37.583
Acacia	2.588	0.781	144.217	-37.583
Acacia	2.588	0.781	144.217	-37.583
Acacia	2.588	0.781	144.217	-37.583
Acacia	2.588	0.781	144.217	-37.583
Acacia	2.588	0.781	144.217	-37.583
Acacia	2.588	0.781	144.217	-37.583
Acacia	2.588	0.781	144.217	-37.583
Acacia	2.588	0.781	144.217	-37.583
Acacia	2.588	0.781	144.217	-37.583
Acacia	2.588	0.781	144.217	-37.583
Acacia	2.588	0.781	144.217	-37.583
Acacia	2.588	0.781	144.217	-37.583
Acacia	2.588	0.781	144.217	-37.583
Acacia	2.588	0.781	144.217	-37.583
Acacia	2.588	0.781	144.217	-37.583
Acacia	2.588	0.781	144.217	-37.583
Acacia	5.333	0.0117	29.550	0.133
Acacia	5.333	0.0117	29.550	0.133
Acacia	5.333	0.0117	29.550	0.133
Acacia	5.333	0.0117	29.550	0.133
Acacia	5.333	0.0117	29.550	0.133
Acacia	5.333	0.0117	29.550	0.133
Acacia	5.333	0.0117	29.550	0.133
Acacia	5.333	0.0117	29.550	0.133
Acacia	5.333	0.0117	29.550	0.133
Acacia	5.333	0.0117	29.550	0.133
Acacia	5.333	0.0117	29.550	0.133
Acacia	5.333	0.0117	29.550	0.133
Acacia	5.333	0.0117	29.550	0.133
Acacia	5.333	0.0117	29.550	0.133
Acacia	5.333	0.0117	29.550	0.133
Acacia	5.333	0.0117	29.550	0.133
Acacia	5.333	0.0117	29.550	0.133
Acacia	5.333	0.0117	29.617	0.033
Acacia	5.333	0.0117	29.617	0.033
Acacia	5.333	0.0117	29.617	0.033
Acacia	5.333	0.0117	29.617	0.033
Acacia	5.333	0.0117	29.617	0.033
Acacia	5.333	0.0117	29.617	0.033
Acacia	5.333	0.0117	29.617	0.033
Acacia	5.333	0.0117	29.617	0.033
Acacia	5.333	0.781	35.346	-2.994
Acacia	5.333	2.588	-65.000	-19.000
Acacia	5.333	2.588	-65.000	-19.000
Acacia	5.333	2.588	-65.000	-19.000
Acacia	5.333	2.588	-67.333	-17.000
Acacia	5.333	2.588	-65.533	-19.367
Acacia	5.333	2.588	-65.533	-19.367
Acacia	5.333	2.588	-65.533	-19.367
Acacia	7.246	5.333	35.667	0.500
Acacia	23.03	2.588	31.000	1.500
Acacia	23.03	2.588	31.000	1.500
Acacia	23.03	2.588	31.000	1.500
Acacia	23.03	2.588	31.000	1.500
Acacia	23.03	2.588	31.000	1.500
Acacia	23.03	2.588	31.000	1.500
Acacia	23.03	2.588	31.000	1.500
Acacia	23.03	2.588	31.000	1.500
Acacia	23.03	2.588	31.000	1.500
Acacia	23.03	2.588	31.000	1.500
Acacia	23.03	2.588	31.000	1.500
Acacia	23.03	2.588	31.000	1.500
Acacia	23.03	2.588	31.000	1.500
Acacia	23.03	2.588	31.000	1.500
Acacia	23.03	2.588	31.000	1.500
Acacia	23.03	15.97	-79.633	9.033
Acacia	23.03	15.97	-79.633	9.033
Acacia	33.9	23.03	-66.878	18.297
Acacia	33.9	23.03	-66.188	18.373
Acacia	33.9	23.03	-66.188	18.373
Acacia	47.8	41.3	34.258	-4.794
Acalypha	0.126	0	145.700	-17.367
Acalypha	0.126	0	145.700	-17.367
Acalypha	0.126	0	145.700	-17.367
Acalypha	0.126	0	145.700	-17.367
Acalypha	0.126	0	145.700	-17.367
Acalypha	1.806	0	29.823	1.231
Acalypha	2.588	0.0117	145.700	-17.367
Acalypha	2.588	0.0117	145.700	-17.367
Acalypha	2.588	0.0117	145.700	-17.367
Acalypha	2.588	0.0117	145.700	-17.367
Acalypha	2.588	0.0117	145.700	-17.367
Acalypha	2.588	0.0117	145.700	-17.367
Acalypha	2.588	0.0117	145.700	-17.367
Acalypha	2.588	0.0117	145.700	-17.367
Acalypha	2.588	0.0117	145.700	-17.367
Acalypha	5.333	0.781	35.346	-2.994
Acalypha	13.82	11.62	35.800	0.883
Acalypha	13.82	11.62	35.800	0.883
Acalypha	13.82	11.62	14.783	51.400
Acalypha	48.6	37.2	-120.879	39.216
Acer	0.0117	0	-84.180	42.840
Acer	0.126	0.0117	-80.397	27.638
Acer	0.126	0.0117	-84.250	42.549
Acer	0.126	0.0117	-84.748	42.386
Acer	0.126	0.0117	-85.907	42.120
Acer	0.126	0.0117	-123.117	48.050
Acer	0.3	0.012	-82.617	43.050
Acer	0.3	0.012	-82.617	43.050
Acer	0.781	0.126	12.733	42.033
Acer	2.588	0.0117	7.459	43.766
Acer	2.588	0.781	135.350	34.450
Acer	2.588	0.781	135.767	35.083
Acer	2.588	0.781	135.767	34.883
Acer	3.2	2.588	19.763	48.300
Acer	3.6	2.588	11.300	51.467
Acer	3.6	2.588	11.300	51.467
Acer	3.6	2.588	11.300	51.467
Acer	3.6	2.588	11.300	51.467
Acer	3.6	2.588	11.300	51.467
Acer	3.6	2.588	10.167	50.617
Acer	3.6	2.588	6.650	50.967
Acer	5.333	2.588	10.067	50.967
Acer	5.333	3.6	6.650	50.967
Acer	5.333	2.588	6.467	50.783
Acer	5.333	2.588	6.467	50.783
Acer	5.333	0.0117	12.489	42.653
Acer	5.333	3.6	136.850	34.783
Acer	7.246	3.6	14.600	51.433
Acer	7.246	3.6	14.600	51.433
Acer	7.246	3.6	14.600	51.433
Acer	8.7	5.333	-1.350	39.483
Acer	8.7	5.333	-1.350	39.483
Acer	8.7	5.333	-1.350	39.483
Acer	10.3	1.8	-85.792	40.454
Acer	11.608	3.6	7.983	48.800
Acer	11.608	3.6	7.983	48.800
Acer	11.608	5.333	138.750	36.250
Acer	11.608	5.333	138.750	36.250
Acer	11.608	5.333	138.750	36.250
Acer	11.608	5.333	138.750	36.250
Acer	11.608	5.333	138.750	36.250
Acer	11.608	5.333	138.750	36.250
Acer	11.608	5.333	138.750	36.250
Acer	11.608	2.588	-100.433	42.000
Acer	11.608	2.588	-100.433	42.000
Acer	11.608	5.333	73.450	55.467
Acer	11.608	5.333	74.400	55.750
Acer	11.62	5.333	139.000	36.250
Acer	11.62	5.333	139.000	36.250
Acer	11.62	5.333	139.000	36.500
Acer	11.62	5.333	139.000	38.500
Acer	11.62	5.333	139.000	38.500
Acer	11.62	5.333	139.000	36.500
Acer	11.62	5.333	139.000	36.500
Acer	11.62	5.333	139.000	36.500
Acer	11.62	5.333	139.000	36.500
Acer	11.62	5.333	139.000	36.500
Acer	11.62	5.333	139.000	36.500
Acer	11.62	5.333	139.000	36.250
Acer	11.62	5.333	139.000	36.250
Acer	11.62	5.333	139.000	36.250
Acer	11.62	5.333	139.000	36.250
Acer	11.62	5.333	139.000	36.250
Acer	11.62	5.333	139.000	36.250
Acer	11.62	5.333	139.000	36.250
Acer	11.62	5.333	139.000	36.250
Acer	11.62	5.333	139.000	36.250
Acer	11.62	5.333	6.267	50.817
Acer	11.62	5.333	6.267	50.817
Acer	11.62	5.333	6.567	51.000
Acer	11.62	5.333	6.467	50.783
Acer	11.62	5.333	6.467	50.783
Acer	13.82	11.62	13.767	51.733
Acer	13.82	11.62	13.767	51.733
Acer	13.82	11.62	13.767	51.733
Acer	13.82	11.62	14.000	51.583
Acer	13.82	11.62	13.533	51.450
Acer	13.82	11.62	13.900	51.550
Acer	13.82	11.62	13.900	51.550
Acer	13.82	11.62	13.900	51.550
Acer	13.82	11.62	13.833	51.000
Acer	13.82	11.62	13.833	51.000
Acer	13.82	11.62	14.200	51.600
Acer	13.82	11.62	14.000	51.550
Acer	13.82	11.62	14.000	51.550
Acer	13.82	11.62	13.883	51.517
Acer	13.82	11.62	13.883	51.517
Acer	13.82	11.62	13.883	51.517
Acer	13.82	11.62	13.883	51.517
Acer	13.82	11.62	13.883	51.517
Acer	13.82	11.62	-119.367	39.583
Acer	13.82	11.62	-119.367	39.583
Acer	13.82	11.62	-119.350	39.583
Acer	13.82	11.62	-119.350	39.583
Acer	13.82	11.62	-119.350	39.583
Acer	15.97	5.333	139.167	36.083
Acer	15.97	5.333	139.167	36.083
Acer	15.97	5.333	139.167	36.083
Acer	15.97	5.333	139.167	36.083
Acer	15.97	5.333	139.167	36.083
Acer	15.97	13.82	13.533	51.450
Acer	15.97	11.62	14.017	51.550
Acer	15.97	13.82	14.467	51.767
Acer	15.97	11.62	13.800	51.533
Acer	15.97	11.62	13.750	51.533
Acer	15.97	11.62	13.800	51.533
Acer	15.97	11.62	18.667	50.267
Acer	15.97	11.62	18.667	50.267
Acer	15.97	11.62	18.667	50.267
Acer	15.97	11.62	18.667	50.267
Acer	15.97	11.62	18.667	50.267
Acer	15.97	11.62	18.667	50.267
Acer	15.97	11.62	18.667	50.267
Acer	15.97	11.62	18.667	50.267
Acer	15.97	11.62	18.667	50.267
Acer	15.97	11.608	-119.550	39.900
Acer	15.97	11.608	-119.550	39.900
Acer	15.97	11.608	-119.550	39.900
Acer	15.97	11.608	-119.550	39.900
Acer	15.97	11.608	-119.550	39.900
Acer	15.97	11.608	-119.550	39.900
Acer	15.97	5.333	139.167	36.083
Acer	15.97	5.333	139.167	36.083
Acer	15.97	5.333	139.167	36.083
Acer	15.97	5.333	139.167	36.083
Acer	15.97	5.333	139.167	36.083
Acer	15.97	5.333	139.167	36.083
Acer	20.44	15.97	-117.783	39.200
Acer	20.44	15.97	-117.783	39.200
Acer	20.44	15.97	-117.783	39.200
Acer	20.44	15.97	-117.783	39.200
Acer	20.44	15.97	-117.783	39.200
Acer	20.44	15.97	-117.883	39.250
Acer	20.44	15.97	-117.883	39.250
Acer	20.44	15.97	-117.883	39.250
Acer	20.44	15.97	-117.883	39.250
Acer	20.44	15.97	-117.883	39.250
Acer	20.44	15.97	-117.883	39.250
Acer	20.44	15.97	-117.883	39.250
Acer	20.44	15.97	-117.883	39.250
Acer	20.44	15.97	-117.883	39.250
Acer	20.44	15.97	49.531	40.499
Acer	23.03	2.588	138.167	36.583
Acer	23.03	2.588	138.167	36.583
Acer	23.03	2.588	138.167	36.583
Acer	23.03	2.588	138.167	36.583
Acer	23.03	2.588	138.083	36.417
Acer	23.03	2.588	138.083	36.417
Acer	23.03	2.588	138.083	36.417
Acer	23.03	2.588	138.083	36.417
Acer	23.03	2.588	138.083	36.417
Acer	23.03	2.588	138.083	36.417
Acer	23.03	2.588	138.083	36.417
Acer	23.03	5.333	136.000	35.000
Acer	23.03	5.333	-113.217	45.000
Acer	23.03	20.44	-89.430	75.411
Acer	23.03	5.333	-114.077	42.237
Acer	23.03	5.333	-114.077	42.237
Acer	23.03	5.333	-114.077	42.237
Acer	23.03	5.333	-114.077	42.237
Acer	23.03	5.333	-114.077	42.237
Acer	23.03	5.333	-114.077	42.237
Acer	23.03	5.333	-114.077	42.237
Acer	23.03	5.333	8.923	47.241
Acer	23.03	5.333	8.923	47.241
Acer	23.03	5.333	8.850	47.267
Acer	23.03	5.333	-119.867	47.450
Acer	28.1	23.03	83.000	57.000
Acer	28.1	23.03	81.000	59.050
Acer	28.1	23.03	81.000	59.050
Acer	28.1	23.03	81.000	59.050
Acer	28.1	23.03	81.000	59.050
Acer	28.1	23.03	82.500	56.500
Acer	28.1	23.03	15.033	51.283
Acer	28.1	23.03	14.600	51.267
Acer	28.1	20.44	14.617	50.933
Acer	28.1	20.44	14.617	50.933
Acer	28.1	20.44	14.617	50.933
Acer	28.1	23.03	14.567	51.400
Acer	28.1	23.03	49.462	40.511
Acer	28.4	15.97	-112.164	45.195
Acer	28.4	15.97	-112.164	45.195
Acer	33.9	5.333	-113.117	45.150
Acer	33.9	5.333	-113.117	45.150
Acer	33.9	28.1	64.917	58.217
Acer	33.9	23.03	-112.500	45.500
Acer	33.9	5.333	-113.117	45.150
Acer	33.9	5.333	-113.117	45.150
Acer	33.9	5.333	-113.117	45.150
Acer	33.9	5.333	-113.117	45.150
Acer	33.9	5.333	-113.117	45.150
Acer	33.9	5.333	-113.117	45.150
Acer	33.9	5.333	-113.017	44.867
Acer	33.9	5.333	-113.017	44.867
Acer	33.9	23.03	12.433	51.067
Acer	33.9	23.03	12.433	51.067
Acer	33.9	23.03	12.567	51.333
Acer	33.9	23.03	12.367	51.117
Acer	33.9	28.1	13.500	50.517
Acer	33.9	28.1	13.500	50.517
Acer	33.9	28.1	13.500	50.517
Acer	33.9	28.1	13.500	50.517
Acer	33.9	28.1	13.500	50.517
Acer	33.9	28.1	13.500	50.517
Acer	33.9	28.4	-120.295	44.644
Acer	33.9	28.4	-120.295	44.644
Acer	33.9	28.4	-120.295	44.644
Acer	33.9	28.4	-120.295	44.644
Acer	33.9	28.4	-120.205	45.001
Acer	33.9	28.4	-120.205	45.001
Acer	33.9	28.4	-120.205	45.001
Acer	33.9	28.4	-120.205	45.001
Acer	33.9	28.4	-120.205	45.001
Acer	33.9	28.4	-120.205	45.001
Acer	33.9	28.4	-120.205	45.001
Acer	33.9	28.4	-120.333	44.950
Acer	33.9	28.4	-120.333	44.950
Acer	33.9	28.4	-120.333	44.950
Acer	33.9	28.4	-120.333	44.950
Acer	33.9	28.4	-120.333	44.950
Acer	33.9	28.4	-120.333	44.950
Acer	33.9	28.4	-120.333	44.950
Acer	33.9	28.4	-120.435	44.947
Acer	33.9	28.4	-120.435	44.947
Acer	33.9	28.4	-120.435	44.947
Acer	33.9	28.4	-120.435	44.947
Acer	33.9	28.4	-120.435	44.947
Acer	33.9	28.4	-120.435	44.947
Acer	33.9	28.4	-120.435	44.947
Acer	33.9	28.4	-120.435	44.947
Acer	33.9	28.4	-120.274	44.140
Acer	33.9	28.4	-120.274	44.140
Acer	33.9	28.4	-120.274	44.140
Acer	33.9	28.4	-120.274	44.140
Acer	33.9	28.4	-120.274	44.140
Acer	33.9	28.4	-120.274	44.140
Acer	33.9	28.4	-120.274	44.140
Acer	33.9	28.4	-120.274	44.140
Acer	33.9	28.4	-120.274	44.140
Acer	33.9	28.4	-120.314	44.154
Acer	33.9	28.4	-120.314	44.154
Acer	33.9	28.4	-120.314	44.154
Acer	33.9	28.4	-120.314	44.154
Acer	33.9	28.4	-119.633	44.567
Acer	33.9	28.4	-119.633	44.567
Acer	33.9	28.1	-113.883	45.183
Acer	33.9	28.1	-113.883	45.183
Acer	33.9	28.1	-113.883	45.183
Acer	33.9	28.1	-113.883	45.183
Acer	33.9	28.1	-113.883	45.183
Acer	33.9	28.1	-113.883	45.183
Acer	33.9	28.4	-120.267	44.133
Acer	37.2	23.03	128.155	40.818
Acer	37.2	33.9	-105.250	38.917
Acer	37.2	33.9	-105.250	38.917
Acer	37.2	33.9	-105.250	38.917
Acer	37.2	28.4	-105.250	38.917
Acer	37.2	28.4	-105.250	38.917
Acer	37.2	28.4	-105.250	38.917
Acer	37.2	28.4	-105.250	38.917
Acer	38	33.9	-121.967	47.250
Acer	38	33.9	-121.967	47.250
Acer	46.2	40.4	-107.867	39.779
Acer	47.8	38	-118.733	48.650
Acer	47.8	38	-118.733	48.650
Acer	47.8	38	-118.733	48.650
Acer	48.6	37.2	-120.883	39.233
Acer	48.6	37.2	-110.000	40.000
Acer	48.6	37.2	-120.879	39.216
Acer	50.3	46.2	-109.300	41.100
Acer	50.3	46.2	-109.300	41.100
Acer	50.3	46.2	-109.300	41.100
Acer	56.8	55.8	-102.783	46.883
Acer	56.8	55.8	-102.583	46.917
Acer	56.8	55.8	-102.667	46.967
Acer	56.8	55.8	-109.000	45.000
Acer	56.8	55.8	-109.000	44.000
Acer	56.8	55.8	-109.000	44.000
Acer	56.8	55.8	-109.000	44.000
Acer	56.8	55.8	-109.000	44.000
Acer	56.8	55.8	-109.000	44.000
Acer	66	2.588	138.000	36.417
Acer	66	2.588	137.000	35.000
Acer	66	2.588	137.000	35.000
Acer	66	2.588	137.000	35.000
Acer	66	2.588	137.000	35.000
Acer	66	2.588	136.850	34.883
Acer	66	56	-104.717	47.100
Acer	66	56	-107.133	44.767
Acer	66	56	-109.950	46.100
Acer	66	56	-104.500	37.167
Acer	66	56	-105.684	45.153
Acer	66	56	-105.684	45.153
Acer	66	56	-108.383	43.033
Ailanthus	11.608	5.333	138.750	36.250
Ailanthus	11.608	5.333	75.117	57.017
Ailanthus	13.82	11.62	13.767	51.733
Ailanthus	13.82	11.62	13.900	51.550
Ailanthus	15.97	11.608	71.100	57.483
Ailanthus	15.97	11.62	18.667	50.267
Ailanthus	15.97	11.62	18.667	50.267
Ailanthus	23.03	15.97	83.000	52.000
Ailanthus	23.03	5.333	-113.217	45.000
Ailanthus	23.03	15.97	83.000	56.000
Ailanthus	28.1	23.03	83.000	57.000
Ailanthus	28.1	23.03	83.000	57.000
Ailanthus	28.1	23.03	81.000	59.050
Ailanthus	28.1	23.03	81.000	59.050
Ailanthus	28.1	23.03	81.000	59.050
Ailanthus	28.1	23.03	81.000	59.050
Ailanthus	28.1	23.03	82.500	56.500
Ailanthus	28.4	15.97	-112.164	45.195
Ailanthus	33.9	28.1	13.500	50.517
Ailanthus	37.2	33.9	-105.250	38.917
Ailanthus	46.2	40.4	-107.867	39.779
Ailanthus	48.6	37.2	-120.883	39.233
Ailanthus	48.6	37.2	8.000	49.000
Ailanthus	50.3	46.2	-109.351	41.839
Ailanthus	50.3	46.2	-109.300	41.100
Ailanthus	56	33.9	-110.000	39.000
Alangium	11.608	3.6	7.983	48.800
Alangium	13.82	7.246	14.600	51.433
Alangium	20.44	15.97	12.183	49.367
Alangium	23.03	15.97	-73.050	43.833
Alangium	28.4	15.97	-112.164	45.195
Alangium	37.2	23.03	-122.741	43.707
Alangium	48.6	37.2	-120.426	44.943
Alangium	48.6	37.2	-120.426	44.943
Alangium	56	33.9	131.000	34.000
Alangium	56	33.9	131.000	34.000
Alangium	56	33.9	131.000	34.000
Alangium	56	47.8	1.133	51.367
Alangium	66	2.588	136.850	34.883
Alisma	0.126	0.0117	-1.248	51.672
Alisma	3.6	2.588	11.300	51.467
Alisma	3.6	2.588	10.800	51.517
Alisma	3.6	2.588	10.033	50.850
Alisma	3.6	2.588	73.017	55.217
Alisma	3.6	2.588	6.650	50.967
Alisma	5.333	0.0117	12.489	42.653
Alisma	11.608	5.333	73.017	55.217
Alisma	11.608	5.333	73.450	55.467
Alisma	11.608	5.333	74.733	56.117
Alisma	11.608	5.333	74.733	56.117
Alisma	11.608	5.333	74.733	56.117
Alisma	11.608	5.333	74.733	56.117
Alisma	11.62	5.333	6.467	50.783
Alisma	11.62	5.333	6.467	50.783
Alisma	13.82	11.62	14.183	51.433
Alisma	13.82	11.62	14.000	51.583
Alisma	13.82	11.62	14.000	51.583
Alisma	13.82	11.62	14.000	51.583
Alisma	13.82	11.62	14.200	51.600
Alisma	13.82	11.62	13.900	51.550
Alisma	13.82	11.62	14.700	51.517
Alisma	13.82	11.62	14.600	51.433
Alisma	13.82	11.62	14.783	51.400
Alisma	13.82	11.62	14.183	51.567
Alisma	15.97	5.333	73.017	55.217
Alisma	15.97	13.82	14.367	51.550
Alisma	15.97	13.82	14.067	51.783
Alisma	15.97	11.62	18.667	50.267
Alisma	23.03	15.97	83.000	52.000
Alisma	23.03	15.97	83.000	56.000
Alisma	28.1	23.03	14.283	51.517
Alisma	47.8	41.3	-2.000	50.700
Alisma	66	5.333	75.117	57.017
Alnus	0.0117	0	-84.180	42.840
Alnus	0.0117	0	135.733	34.917
Alnus	0.126	0.0117	-85.907	42.120
Alnus	0.126	0.0117	-124.974	49.718
Alnus	0.126	0.0117	-123.117	48.050
Alnus	0.126	0.0117	-81.769	36.958
Alnus	0.3	0.012	-82.617	43.050
Alnus	2.588	0.781	7.459	43.766
Alnus	2.588	0.781	7.459	43.766
Alnus	2.588	0.781	-76.817	35.360
Alnus	2.588	1.806	1.399	52.312
Alnus	2.588	0.781	135.350	34.450
Alnus	2.588	0.781	135.767	35.083
Alnus	2.588	0.781	135.767	34.883
Alnus	2.588	0.781	135.767	34.883
Alnus	3.6	2.588	11.300	51.467
Alnus	3.6	2.588	11.300	51.467
Alnus	3.6	2.588	11.200	50.850
Alnus	3.6	2.588	11.200	50.850
Alnus	3.6	2.588	10.800	51.517
Alnus	3.6	2.588	10.800	51.517
Alnus	3.6	2.588	10.867	50.767
Alnus	3.6	2.588	73.017	55.217
Alnus	3.6	2.588	6.650	50.967
Alnus	3.6	2.588	136.417	34.800
Alnus	3.6	2.588	-82.515	27.336
Alnus	5.333	2.588	10.067	50.967
Alnus	5.333	3.6	6.650	50.967
Alnus	5.333	2.588	6.467	50.783
Alnus	5.333	0.0117	-69.000	-16.000
Alnus	5.333	2.588	-120.056	36.004
Alnus	5.333	3.6	-82.367	78.550
Alnus	5.333	2.588	-119.649	39.310
Alnus	5.333	0.0117	12.489	42.653
Alnus	5.333	3.6	136.850	34.783
Alnus	7.246	3.6	14.600	51.433
Alnus	8.7	5.333	102.067	25.017
Alnus	10.3	1.8	-82.477	36.420
Alnus	11.608	3.6	7.983	48.800
Alnus	11.608	3.6	7.983	48.800
Alnus	11.608	5.333	138.750	36.250
Alnus	11.608	5.333	138.750	36.250
Alnus	11.608	5.333	138.750	36.250
Alnus	11.608	2.588	-100.433	42.000
Alnus	11.608	5.333	73.017	55.217
Alnus	11.608	5.333	73.017	55.217
Alnus	11.608	5.333	73.450	55.467
Alnus	11.608	5.333	73.450	55.467
Alnus	11.608	5.333	73.450	55.467
Alnus	11.608	5.333	74.400	55.750
Alnus	11.608	5.333	74.733	56.117
Alnus	11.608	5.333	74.733	56.117
Alnus	11.608	5.333	75.117	57.017
Alnus	11.608	5.333	75.117	57.017
Alnus	11.62	5.333	138.500	36.250
Alnus	11.62	5.333	139.000	38.500
Alnus	11.62	5.333	139.000	38.500
Alnus	11.62	5.333	139.000	36.500
Alnus	11.62	5.333	139.000	36.250
Alnus	11.62	5.333	139.000	36.250
Alnus	11.62	5.333	139.000	36.250
Alnus	11.62	5.333	6.267	50.817
Alnus	11.62	5.333	6.267	50.817
Alnus	11.62	5.333	6.267	50.817
Alnus	11.62	5.333	6.267	50.817
Alnus	11.62	5.333	6.267	50.817
Alnus	11.62	5.333	6.267	50.817
Alnus	11.62	5.333	6.267	50.817
Alnus	11.62	5.333	6.567	51.000
Alnus	11.62	5.333	6.567	51.000
Alnus	11.62	5.333	6.567	51.000
Alnus	11.62	5.333	6.467	50.783
Alnus	11.62	5.333	6.467	50.783
Alnus	11.62	5.333	6.467	50.783
