0.7002676349118843	0.7002681816937817	0.70026964816854	0.7002710490549238	0.700272005063167	0.7002725638826107	0.7002737549883559	0.7002764612019322	0.7002795891189235	0.7002816119749673	35.0	30.0	25.0	20.0	15.0	10.0	5.0	1.0	0.5
0.7002358439807256	0.7002336635403857	0.7002308213534333	0.7002347719583855	0.7002359020022514	0.700233642907519	0.7002332458331114	0.700241912422115	0.7002465932087291	0.7002509536334078	35.0	30.0	25.0	20.0	15.0	10.0	5.0	1.0	0.5
0.7002605643021538	0.7002564605272688	0.7002468194388172	0.7002458524377739	0.7002428046960515	0.7002360153370062	0.700231377722783	0.7002367109098581	0.7002340150946333	0.70024079877031	35.0	30.0	25.0	20.0	15.0	10.0	5.0	1.0	0.5
0.7001750641504175	0.700178389270902	0.700179828708478	0.7001874738591884	0.7001941290315212	0.7001945202089764	0.700196042940493	0.7002100390917125	0.7002151530046881	0.7002091737247013	35.0	30.0	25.0	20.0	15.0	10.0	5.0	1.0	0.5
0.700193238311087	0.7001868818606353	0.7001837692839078	0.7001872233031565	0.7001940273840035	0.7001927246183367	0.7001918485315044	0.7002036044783552	0.7002063113499246	0.700201578292973	35.0	30.0	25.0	20.0	15.0	10.0	5.0	1.0	0.5
0.7001931778470588	0.7001869370266808	0.7001838810707306	0.7001872722599207	0.7001939525721117	0.7001926735059901	0.7001918133597899	0.7002031383862898	0.7002060130929263	0.700201366133926	35.0	30.0	25.0	20.0	15.0	10.0	5.0	1.0	0.5
0.7001931778470588	0.7001869370266808	0.7001838810707306	0.7001872722599207	0.7001939525721117	0.7001926735059901	0.7001918133597899	0.7002031383862898	0.7002060130929263	0.700201366133926	35.0	30.0	25.0	20.0	15.0	10.0	5.0	1.0	0.5
0.7001907039371359	0.7001792910719729	0.7001700319795955	0.7001699211219664	0.7001762882811138	0.7001706743880091	0.7001669712445807	0.700178808633613	0.7001791200230418	0.7001727886442914	35.0	30.0	25.0	20.0	15.0	10.0	5.0	1.0	0.5
0.7001979194817455	0.7001853983044349	0.7001823372403456	0.7001824497085108	0.7001949853309632	0.7001999158005183	0.7002017382292809	0.7002100370115338	0.7002085105042686	0.7002073243421504	35.0	30.0	25.0	20.0	15.0	10.0	5.0	1.0	0.5
0.7003421226328966	0.7003587522026115	0.7003980939021326	0.7004123396862242	0.7004193236294094	0.7004542540753873	0.7004973960156847	0.7004764608968043	0.7005170650897562	0.7005374544119808	35.0	30.0	25.0	20.0	15.0	10.0	5.0	1.0	0.5
0.7003388118342878	0.7003610602615497	0.700401640400112	0.7004173057822607	0.7004234935464976	0.7004638390291251	0.7005123460560938	0.7004897274079486	0.7005319867847578	0.7005727301007533	35.0	30.0	25.0	20.0	15.0	10.0	5.0	1.0	0.5
0.70345078786465	0.7035423351822822	0.7037492466443592	0.7038874740138299	0.7039465592032674	0.7040450357532131	0.7041870883086995	0.7042938015395899	0.704618344982968	0.7047759064712658	35.0	30.0	25.0	20.0	15.0	10.0	5.0	1.0	0.5
0.703168229853076	0.7032855772450592	0.7035073440011101	0.7036643930115541	0.7037291626106046	0.7038341594315327	0.7039871131177072	0.7041111402890556	0.704462169492813	0.7046162832990869	35.0	30.0	25.0	20.0	15.0	10.0	5.0	1.0	0.5
0.7029222852432648	0.702972321199721	0.7031706988749651	0.7033239054518743	0.7034286430232194	0.7035516250559807	0.7037042445136945	0.7038348399763611	0.7041604173988928	0.7042006486345522	35.0	30.0	25.0	20.0	15.0	10.0	5.0	1.0	0.5
0.7031409270104498	0.7030544520287412	0.7031462662898217	0.703222041007303	0.7032951818234886	0.7033936639890659	0.7034941602934812	0.7035351759100786	0.703756814876456	0.7034612856967694	35.0	30.0	25.0	20.0	15.0	10.0	5.0	1.0	0.5
