feature1,feature2,feature1_state,feature2_state,posterior_probability,magnitude_effect,magnitude_lwr_CI,magnitude_upr_CI,shap,lwr_shap,upr_shap,delta_lik,lwr_delta_lik,upr_delta_lik,rank
taxon,none,Amphicyonidae_Canidae,none,0.8095238095238095,1.2717078370856054,0.9428750933993582,1.6534998966606786,0.1168123371220906,0.08863662803601141,0.1439085940870528,-12.764921946322804,-27.65497511695571,-0.7540431069508031,2.0
taxon,none,Amphicyonidae_Felidae,none,1.0,1.5403295468724,1.0547448433799802,2.095050617721848,0.1168123371220906,0.08863662803601141,0.1439085940870528,-12.764921946322804,-27.65497511695571,-0.7540431069508031,2.0
taxon,none,Amphicyonidae_FeliformiaOther,none,0.8571428571428571,1.3148604882662174,0.9340205528291209,2.0982853336258906,0.1168123371220906,0.08863662803601141,0.1439085940870528,-12.764921946322804,-27.65497511695571,-0.7540431069508031,2.0
taxon,none,Amphicyonidae_Hyaenidae,none,1.0,1.5769557346978775,1.1042224424461635,2.3149731399275497,0.1168123371220906,0.08863662803601141,0.1439085940870528,-12.764921946322804,-27.65497511695571,-0.7540431069508031,2.0
taxon,none,Amphicyonidae_Musteloidea,none,1.0,1.2528782844660864,1.0351133754998971,1.36890550836818,0.1168123371220906,0.08863662803601141,0.1439085940870528,-12.764921946322804,-27.65497511695571,-0.7540431069508031,2.0
taxon,none,Amphicyonidae_Ursidae,none,1.0,1.9705261174631123,1.5521031492795099,2.6481753289714325,0.1168123371220906,0.08863662803601141,0.1439085940870528,-12.764921946322804,-27.65497511695571,-0.7540431069508031,2.0
taxon,none,Amphicyonidae_Viverridae,none,0.8095238095238095,1.1288108132076786,0.8927076599575356,1.3035371584243611,0.1168123371220906,0.08863662803601141,0.1439085940870528,-12.764921946322804,-27.65497511695571,-0.7540431069508031,2.0
taxon,none,Canidae_Felidae,none,0.8571428571428571,1.2146782967244996,0.9395270565327997,1.4334918698344956,0.1168123371220906,0.08863662803601141,0.1439085940870528,-12.764921946322804,-27.65497511695571,-0.7540431069508031,2.0
taxon,none,Canidae_FeliformiaOther,none,0.5714285714285714,1.0296273045615447,0.7202922266413556,1.5084391325862918,0.1168123371220906,0.08863662803601141,0.1439085940870528,-12.764921946322804,-27.65497511695571,-0.7540431069508031,2.0
taxon,none,Canidae_Hyaenidae,none,0.8571428571428571,1.2427141383516858,0.7759488818500017,1.6124113083963318,0.1168123371220906,0.08863662803601141,0.1439085940870528,-12.764921946322804,-27.65497511695571,-0.7540431069508031,2.0
taxon,none,Canidae_Musteloidea,none,0.5238095238095238,1.014144472627125,0.7840762984096056,1.2549918872548889,0.1168123371220906,0.08863662803601141,0.1439085940870528,-12.764921946322804,-27.65497511695571,-0.7540431069508031,2.0
taxon,none,Canidae_Ursidae,none,1.0,1.5617645205012642,1.195799342311742,1.8519648166055596,0.1168123371220906,0.08863662803601141,0.1439085940870528,-12.764921946322804,-27.65497511695571,-0.7540431069508031,2.0
taxon,none,Canidae_Viverridae,none,0.8095238095238095,0.9034282998142947,0.6996937792294459,1.0097683427075945,0.1168123371220906,0.08863662803601141,0.1439085940870528,-12.764921946322804,-27.65497511695571,-0.7540431069508031,2.0
taxon,none,Felidae_FeliformiaOther,none,0.7619047619047619,0.8557974895587328,0.5667766979115909,1.0687222437107977,0.1168123371220906,0.08863662803601141,0.1439085940870528,-12.764921946322804,-27.65497511695571,-0.7540431069508031,2.0
taxon,none,Felidae_Hyaenidae,none,0.5238095238095238,1.0414238284212949,0.635402423449172,1.446911806379233,0.1168123371220906,0.08863662803601141,0.1439085940870528,-12.764921946322804,-27.65497511695571,-0.7540431069508031,2.0
taxon,none,Felidae_Musteloidea,none,0.7142857142857143,0.852527591996631,0.5665004419303306,1.120393102025775,0.1168123371220906,0.08863662803601141,0.1439085940870528,-12.764921946322804,-27.65497511695571,-0.7540431069508031,2.0
taxon,none,Felidae_Ursidae,none,0.9523809523809523,1.311272916986719,1.0326123668148737,1.9711670927711127,0.1168123371220906,0.08863662803601141,0.1439085940870528,-12.764921946322804,-27.65497511695571,-0.7540431069508031,2.0
taxon,none,Felidae_Viverridae,none,1.0,0.754753929900651,0.572840158291612,0.9453534145509213,0.1168123371220906,0.08863662803601141,0.1439085940870528,-12.764921946322804,-27.65497511695571,-0.7540431069508031,2.0
taxon,none,FeliformiaOther_Hyaenidae,none,0.9523809523809523,1.2184539177512146,0.9660791246905693,1.5194570738891364,0.1168123371220906,0.08863662803601141,0.1439085940870528,-12.764921946322804,-27.65497511695571,-0.7540431069508031,2.0
taxon,none,FeliformiaOther_Musteloidea,none,0.7142857142857143,1.0208177787288,0.5300726594436158,1.239343829847003,0.1168123371220906,0.08863662803601141,0.1439085940870528,-12.764921946322804,-27.65497511695571,-0.7540431069508031,2.0
taxon,none,FeliformiaOther_Ursidae,none,1.0,1.562174152359908,1.0613561499870479,1.9788125408368962,0.1168123371220906,0.08863662803601141,0.1439085940870528,-12.764921946322804,-27.65497511695571,-0.7540431069508031,2.0
taxon,none,FeliformiaOther_Viverridae,none,0.6666666666666666,0.9191472482615896,0.5747557815892825,1.39561935171125,0.1168123371220906,0.08863662803601141,0.1439085940870528,-12.764921946322804,-27.65497511695571,-0.7540431069508031,2.0
taxon,none,Hyaenidae_Musteloidea,none,0.9047619047619048,0.8376421241422248,0.5632642631349263,1.047662389444719,0.1168123371220906,0.08863662803601141,0.1439085940870528,-12.764921946322804,-27.65497511695571,-0.7540431069508031,2.0
