it	l_0	l_1	l_2	l_3	l_4	l_5	l_6	l_7	l_8	l_9	l_10	l_11	l_12	l_13	l_14	l_15	l_16	l_17	l_18	l_19	l_20	l_21	m_0	m_1	m_2	m_3	m_4	m_5	m_6	m_7	m_8	m_9	m_10	m_11	m_12	m_13	m_14	m_15	m_16	m_17	m_18	m_19	m_20	m_21	r_0	r_1	r_2	r_3	r_4	r_5	r_6	r_7	r_8	r_9	r_10	r_11	r_12	r_13	r_14	r_15	r_16	r_17	r_18	r_19	r_20	r_21	 
40000	0.4397553664844516	0.4397553664844516	0.4397553664844516	0.4397553664844516	0.4397553664844516	0.4397553664844516	0.4397553664844516	0.4397553664844516	0.4397553664844516	0.4397553664844516	0.4397553664844516	0.4397553664844516	0.4397553664844516	0.4397553664844516	0.4397553664844516	0.4397553664844516	0.4397553664844516	0.4397553664844516	0.4397553664844516	0.4397553664844516	0.4397553664844516	0.4397553664844516	1.0355460382872346	1.0355460382872346	0.17992943279376136	0.17992943279376136	0.17992943279376136	0.17992943279376136	0.17992943279376136	0.17992943279376136	0.17992943279376136	0.17992943279376136	0.17992943279376136	0.17992943279376136	0.17992943279376136	0.17992943279376136	0.17992943279376136	0.17992943279376136	0.17992943279376136	0.17992943279376136	0.17992943279376136	0.17992943279376136	0.17992943279376136	0.17992943279376136	-0.595790671802783	-0.595790671802783	0.2598259336906903	0.2598259336906903	0.2598259336906903	0.2598259336906903	0.2598259336906903	0.2598259336906903	0.2598259336906903	0.2598259336906903	0.2598259336906903	0.2598259336906903	0.2598259336906903	0.2598259336906903	0.2598259336906903	0.2598259336906903	0.2598259336906903	0.2598259336906903	0.2598259336906903	0.2598259336906903	0.2598259336906903	0.2598259336906903
41000	0.5745983428234929	0.5745983428234929	0.5745983428234929	0.5745983428234929	0.5745983428234929	0.5745983428234929	0.5745983428234929	0.5745983428234929	0.5745983428234929	0.5745983428234929	0.5745983428234929	0.5745983428234929	0.5745983428234929	0.5745983428234929	0.5745983428234929	0.5745983428234929	0.5745983428234929	0.5745983428234929	0.5745983428234929	0.5745983428234929	0.5745983428234929	0.5745983428234929	1.3854858522741527	1.3854858522741527	0.16310252604437445	0.16310252604437445	0.16310252604437445	0.16310252604437445	0.16310252604437445	0.16310252604437445	0.16310252604437445	0.16310252604437445	0.16310252604437445	0.16310252604437445	0.16310252604437445	0.16310252604437445	0.16310252604437445	0.16310252604437445	0.16310252604437445	0.16310252604437445	0.16310252604437445	0.16310252604437445	0.16310252604437445	0.16310252604437445	-0.8108875094506598	-0.8108875094506598	0.4114958167791184	0.4114958167791184	0.4114958167791184	0.4114958167791184	0.4114958167791184	0.4114958167791184	0.4114958167791184	0.4114958167791184	0.4114958167791184	0.4114958167791184	0.4114958167791184	0.4114958167791184	0.4114958167791184	0.4114958167791184	0.4114958167791184	0.4114958167791184	0.4114958167791184	0.4114958167791184	0.4114958167791184	0.4114958167791184
42000	0.44452549806875025	0.44452549806875025	0.44452549806875025	0.44452549806875025	0.44452549806875025	0.44452549806875025	0.44452549806875025	0.44452549806875025	0.44452549806875025	0.44452549806875025	0.44452549806875025	0.44452549806875025	0.44452549806875025	0.44452549806875025	0.44452549806875025	0.44452549806875025	0.44452549806875025	0.44452549806875025	0.44452549806875025	0.44452549806875025	0.44452549806875025	0.44452549806875025	1.8246209646449523	1.8246209646449523	0.16139090722031574	0.16139090722031574	0.16139090722031574	0.16139090722031574	0.16139090722031574	0.16139090722031574	0.16139090722031574	0.16139090722031574	0.16139090722031574	0.16139090722031574	0.16139090722031574	0.16139090722031574	0.16139090722031574	0.16139090722031574	0.16139090722031574	0.16139090722031574	0.16139090722031574	0.16139090722031574	0.16139090722031574	0.16139090722031574	-1.380095466576202	-1.380095466576202	0.2831345908484345	0.2831345908484345	0.2831345908484345	0.2831345908484345	0.2831345908484345	0.2831345908484345	0.2831345908484345	0.2831345908484345	0.2831345908484345	0.2831345908484345	0.2831345908484345	0.2831345908484345	0.2831345908484345	0.2831345908484345	0.2831345908484345	0.2831345908484345	0.2831345908484345	0.2831345908484345	0.2831345908484345	0.2831345908484345
43000	0.5030341590995302	0.5030341590995302	0.5030341590995302	0.5030341590995302	0.5030341590995302	0.5030341590995302	0.5030341590995302	0.5030341590995302	0.5030341590995302	0.5030341590995302	0.5030341590995302	0.5030341590995302	0.5030341590995302	0.5030341590995302	0.5030341590995302	0.5030341590995302	0.5030341590995302	0.5030341590995302	0.5030341590995302	0.5030341590995302	0.5030341590995302	0.5030341590995302	1.5094902316840089	1.5094902316840089	0.28415078784828357	0.28415078784828357	0.28415078784828357	0.28415078784828357	0.28415078784828357	0.28415078784828357	0.28415078784828357	0.28415078784828357	0.28415078784828357	0.28415078784828357	0.28415078784828357	0.28415078784828357	0.28415078784828357	0.28415078784828357	0.28415078784828357	0.28415078784828357	0.28415078784828357	0.28415078784828357	0.28415078784828357	0.28415078784828357	-1.0064560725844787	-1.0064560725844787	0.21888337125124663	0.21888337125124663	0.21888337125124663	0.21888337125124663	0.21888337125124663	0.21888337125124663	0.21888337125124663	0.21888337125124663	0.21888337125124663	0.21888337125124663	0.21888337125124663	0.21888337125124663	0.21888337125124663	0.21888337125124663	0.21888337125124663	0.21888337125124663	0.21888337125124663	0.21888337125124663	0.21888337125124663	0.21888337125124663
44000	0.5602288367682307	0.5602288367682307	0.5602288367682307	0.5602288367682307	0.5602288367682307	0.5602288367682307	0.5602288367682307	0.5602288367682307	0.5602288367682307	0.5602288367682307	0.5602288367682307	0.5602288367682307	0.5602288367682307	0.5602288367682307	0.5602288367682307	0.5602288367682307	0.5602288367682307	0.5602288367682307	0.46948019210918013	0.46948019210918013	0.46948019210918013	0.46948019210918013	1.2379074248877067	1.2379074248877067	0.19462692597318654	0.19462692597318654	0.19462692597318654	0.19462692597318654	0.19462692597318654	0.19462692597318654	0.19462692597318654	0.19462692597318654	0.19462692597318654	0.19462692597318654	0.19462692597318654	0.19462692597318654	0.19462692597318654	0.19462692597318654	0.19462692597318654	0.19462692597318654	0.19462692597318654	0.19462692597318654	0.19462692597318654	0.19462692597318654	-0.677678588119476	-0.677678588119476	0.3656019107950441	0.3656019107950441	0.3656019107950441	0.3656019107950441	0.3656019107950441	0.3656019107950441	0.3656019107950441	0.3656019107950441	0.3656019107950441	0.3656019107950441	0.3656019107950441	0.3656019107950441	0.3656019107950441	0.3656019107950441	0.3656019107950441	0.3656019107950441	0.2748532661359936	0.2748532661359936	0.2748532661359936	0.2748532661359936
45000	0.502061869510001	0.502061869510001	0.502061869510001	0.502061869510001	0.5061998106434697	0.5061998106434697	0.5061998106434697	0.5061998106434697	0.5061998106434697	0.5061998106434697	0.5061998106434697	0.5061998106434697	0.5061998106434697	0.5061998106434697	0.5061998106434697	0.5061998106434697	0.5061998106434697	0.5061998106434697	0.5061998106434697	0.5061998106434697	0.5061998106434697	0.5061998106434697	1.0440120364031742	1.0440120364031742	0.24490549374902915	0.24490549374902915	0.24490549374902915	0.24490549374902915	0.24490549374902915	0.24490549374902915	0.24490549374902915	0.24490549374902915	0.24490549374902915	0.24490549374902915	0.24490549374902915	0.24490549374902915	0.24490549374902915	0.24490549374902915	0.24490549374902915	0.24490549374902915	0.24490549374902915	0.24490549374902915	0.24490549374902915	0.24490549374902915	-0.5419501668931732	-0.5419501668931732	0.25715637576097183	0.25715637576097183	0.2612943168944406	0.2612943168944406	0.2612943168944406	0.2612943168944406	0.2612943168944406	0.2612943168944406	0.2612943168944406	0.2612943168944406	0.2612943168944406	0.2612943168944406	0.2612943168944406	0.2612943168944406	0.2612943168944406	0.2612943168944406	0.2612943168944406	0.2612943168944406	0.2612943168944406	0.2612943168944406
46000	0.7132725424053749	0.7132725424053749	0.7132725424053749	0.7132725424053749	0.7132725424053749	0.7132725424053749	0.7132725424053749	0.273480488386996	0.273480488386996	0.273480488386996	0.273480488386996	0.273480488386996	0.273480488386996	0.273480488386996	0.273480488386996	0.273480488386996	0.273480488386996	0.273480488386996	0.273480488386996	0.273480488386996	0.273480488386996	0.273480488386996	1.6926797316236837	1.6926797316236837	0.19020230459198606	0.19020230459198606	0.19020230459198606	0.19020230459198606	0.19020230459198606	0.19020230459198606	0.19020230459198606	0.19020230459198606	0.19020230459198606	0.19020230459198606	0.19020230459198606	0.19020230459198606	0.19020230459198606	0.19020230459198606	0.19020230459198606	0.19020230459198606	0.19020230459198606	0.19020230459198606	0.19020230459198606	0.19020230459198606	-0.9794071892183088	-0.9794071892183088	0.5230702378133888	0.5230702378133888	0.5230702378133888	0.5230702378133888	0.5230702378133888	0.08327818379500995	0.08327818379500995	0.08327818379500995	0.08327818379500995	0.08327818379500995	0.08327818379500995	0.08327818379500995	0.08327818379500995	0.08327818379500995	0.08327818379500995	0.08327818379500995	0.08327818379500995	0.08327818379500995	0.08327818379500995	0.08327818379500995
47000	0.4786971643400548	0.4786971643400548	0.4786971643400548	0.4786971643400548	0.4786971643400548	0.4786971643400548	0.4786971643400548	0.4786971643400548	0.19399371340780838	0.19399371340780838	0.19399371340780838	0.19399371340780838	0.19399371340780838	0.19399371340780838	0.19399371340780838	0.19399371340780838	0.19399371340780838	0.19399371340780838	0.19399371340780838	0.19399371340780838	0.19399371340780838	0.19399371340780838	1.239204585536977	1.239204585536977	0.32687102051922606	0.32687102051922606	0.32687102051922606	0.32687102051922606	0.32687102051922606	0.32687102051922606	0.32687102051922606	0.32687102051922606	0.32687102051922606	0.32687102051922606	0.32687102051922606	0.32687102051922606	0.32687102051922606	0.32687102051922606	0.32687102051922606	0.32687102051922606	0.32687102051922606	0.32687102051922606	0.32687102051922606	0.32687102051922606	-0.7605074211969223	-0.7605074211969223	0.15182614382082876	0.15182614382082876	0.15182614382082876	0.15182614382082876	0.15182614382082876	0.15182614382082876	-0.13287730711141768	-0.13287730711141768	-0.13287730711141768	-0.13287730711141768	-0.13287730711141768	-0.13287730711141768	-0.13287730711141768	-0.13287730711141768	-0.13287730711141768	-0.13287730711141768	-0.13287730711141768	-0.13287730711141768	-0.13287730711141768	-0.13287730711141768
48000	0.4209621219078588	0.4209621219078588	0.4209621219078588	0.784000409620648	0.784000409620648	0.784000409620648	0.2075697873657058	0.2075697873657058	0.2075697873657058	0.2075697873657058	0.2075697873657058	0.2075697873657058	0.2075697873657058	0.2075697873657058	0.2075697873657058	0.2075697873657058	0.2075697873657058	0.2075697873657058	0.2075697873657058	0.2075697873657058	0.2075697873657058	0.2075697873657058	1.2288281529127119	1.2288281529127119	0.3237228835104277	0.3237228835104277	0.3237228835104277	0.3237228835104277	0.3237228835104277	0.3237228835104277	0.3237228835104277	0.3237228835104277	0.3237228835104277	0.3237228835104277	0.3237228835104277	0.3237228835104277	0.3237228835104277	0.3237228835104277	0.3237228835104277	0.3237228835104277	0.3237228835104277	0.3237228835104277	0.3237228835104277	0.3237228835104277	-0.8078660310048531	-0.8078660310048531	0.0972392383974311	0.46027752611022027	0.46027752611022027	0.46027752611022027	-0.11615309614472191	-0.11615309614472191	-0.11615309614472191	-0.11615309614472191	-0.11615309614472191	-0.11615309614472191	-0.11615309614472191	-0.11615309614472191	-0.11615309614472191	-0.11615309614472191	-0.11615309614472191	-0.11615309614472191	-0.11615309614472191	-0.11615309614472191	-0.11615309614472191	-0.11615309614472191
49000	0.4097527751689438	0.4097527751689438	0.4097527751689438	0.4097527751689438	0.4097527751689438	0.4097527751689438	0.4097527751689438	0.4097527751689438	0.4097527751689438	0.4097527751689438	0.4097527751689438	0.4097527751689438	0.19270897235361606	0.19270897235361606	0.19270897235361606	0.19270897235361606	0.19270897235361606	0.19270897235361606	0.19270897235361606	0.19270897235361606	0.19270897235361606	0.19270897235361606	1.4465641141295569	1.4465641141295569	0.21074157694569157	0.21074157694569157	0.21074157694569157	0.21074157694569157	0.21074157694569157	0.21074157694569157	0.21074157694569157	0.21074157694569157	0.21074157694569157	0.21074157694569157	0.21074157694569157	0.21074157694569157	0.21074157694569157	0.21074157694569157	0.21074157694569157	0.21074157694569157	0.21074157694569157	0.21074157694569157	0.21074157694569157	0.21074157694569157	-1.036811338960613	-1.036811338960613	0.19901119822325225	0.19901119822325225	0.19901119822325225	0.19901119822325225	0.19901119822325225	0.19901119822325225	0.19901119822325225	0.19901119822325225	0.19901119822325225	0.19901119822325225	-0.018032604592075507	-0.018032604592075507	-0.018032604592075507	-0.018032604592075507	-0.018032604592075507	-0.018032604592075507	-0.018032604592075507	-0.018032604592075507	-0.018032604592075507	-0.018032604592075507
50000	0.5130884156820359	0.5130884156820359	0.5130884156820359	0.5130884156820359	0.5130884156820359	0.5130884156820359	0.5130884156820359	0.5130884156820359	0.5130884156820359	0.5130884156820359	0.5130884156820359	0.5130884156820359	0.5130884156820359	0.1868082159120282	0.1868082159120282	0.1868082159120282	0.1868082159120282	0.1868082159120282	0.1868082159120282	0.1868082159120282	0.1868082159120282	0.1868082159120282	2.283784944788807	2.283784944788807	0.1974112581328564	0.1974112581328564	0.1974112581328564	0.1974112581328564	0.1974112581328564	0.1974112581328564	0.1974112581328564	0.1974112581328564	0.1974112581328564	0.1974112581328564	0.1974112581328564	0.1974112581328564	0.1974112581328564	0.1974112581328564	0.1974112581328564	0.1974112581328564	0.1974112581328564	0.1974112581328564	0.1974112581328564	0.1974112581328564	-1.770696529106771	-1.770696529106771	0.31567715754917947	0.31567715754917947	0.31567715754917947	0.31567715754917947	0.31567715754917947	0.31567715754917947	0.31567715754917947	0.31567715754917947	0.31567715754917947	0.31567715754917947	0.31567715754917947	-0.010603042220828196	-0.010603042220828196	-0.010603042220828196	-0.010603042220828196	-0.010603042220828196	-0.010603042220828196	-0.010603042220828196	-0.010603042220828196	-0.010603042220828196
51000	0.469955470102178	0.469955470102178	0.469955470102178	0.469955470102178	0.469955470102178	0.469955470102178	0.469955470102178	0.469955470102178	0.469955470102178	0.469955470102178	0.469955470102178	0.469955470102178	0.15815865696245776	0.23025187095241334	0.23025187095241334	0.23025187095241334	0.23025187095241334	0.23025187095241334	0.23025187095241334	0.23025187095241334	0.23025187095241334	0.23025187095241334	1.3916857826689786	1.3916857826689786	0.2628440417627823	0.2628440417627823	0.2628440417627823	0.2628440417627823	0.2628440417627823	0.2628440417627823	0.2628440417627823	0.2628440417627823	0.2628440417627823	0.2628440417627823	0.2628440417627823	0.2628440417627823	0.2628440417627823	0.2628440417627823	0.2628440417627823	0.2628440417627823	0.2628440417627823	0.2628440417627823	0.2628440417627823	0.2628440417627823	-0.9217303125668006	-0.9217303125668006	0.20711142833939566	0.20711142833939566	0.20711142833939566	0.20711142833939566	0.20711142833939566	0.20711142833939566	0.20711142833939566	0.20711142833939566	0.20711142833939566	0.20711142833939566	-0.10468538480032455	-0.03259217081036897	-0.03259217081036897	-0.03259217081036897	-0.03259217081036897	-0.03259217081036897	-0.03259217081036897	-0.03259217081036897	-0.03259217081036897	-0.03259217081036897
52000	0.5914492263464662	0.5914492263464662	0.5914492263464662	0.5914492263464662	0.5914492263464662	0.23543183650237084	0.23543183650237084	0.23543183650237084	0.23543183650237084	0.23543183650237084	0.23543183650237084	0.23543183650237084	0.23543183650237084	0.23543183650237084	0.23543183650237084	0.23543183650237084	0.23543183650237084	0.23543183650237084	0.23543183650237084	0.23543183650237084	0.23543183650237084	0.23543183650237084	1.118864918486862	1.118864918486862	0.18644614634800802	0.18644614634800802	0.18644614634800802	0.18644614634800802	0.18644614634800802	0.18644614634800802	0.18644614634800802	0.18644614634800802	0.18644614634800802	0.18644614634800802	0.18644614634800802	0.18644614634800802	0.18644614634800802	0.18644614634800802	0.18644614634800802	0.18644614634800802	0.18644614634800802	0.18644614634800802	0.18644614634800802	0.18644614634800802	-0.5274156921403957	-0.5274156921403957	0.4050030799984582	0.4050030799984582	0.4050030799984582	0.048985690154362826	0.048985690154362826	0.048985690154362826	0.048985690154362826	0.048985690154362826	0.048985690154362826	0.048985690154362826	0.048985690154362826	0.048985690154362826	0.048985690154362826	0.048985690154362826	0.048985690154362826	0.048985690154362826	0.048985690154362826	0.048985690154362826	0.048985690154362826	0.048985690154362826
53000	0.5754078937602768	0.5754078937602768	0.5754078937602768	0.5754078937602768	0.5754078937602768	0.5754078937602768	0.2800241455419965	0.2800241455419965	0.2800241455419965	0.2800241455419965	0.2800241455419965	0.2800241455419965	0.2800241455419965	0.2800241455419965	0.2800241455419965	0.2800241455419965	0.2800241455419965	0.2800241455419965	0.2800241455419965	0.2800241455419965	0.2800241455419965	0.2800241455419965	1.1048221825474107	1.1048221825474107	0.24239531605592401	0.24239531605592401	0.24239531605592401	0.24239531605592401	0.24239531605592401	0.24239531605592401	0.24239531605592401	0.24239531605592401	0.24239531605592401	0.24239531605592401	0.24239531605592401	0.34416895281070525	0.34416895281070525	0.34416895281070525	0.34416895281070525	0.34416895281070525	0.34416895281070525	0.34416895281070525	0.34416895281070525	0.34416895281070525	-0.5294142887871339	-0.5294142887871339	0.3330125777043528	0.3330125777043528	0.3330125777043528	0.3330125777043528	0.03762882948607249	0.03762882948607249	0.03762882948607249	0.03762882948607249	0.03762882948607249	0.03762882948607249	0.03762882948607249	-0.06414480726870875	-0.06414480726870875	-0.06414480726870875	-0.06414480726870875	-0.06414480726870875	-0.06414480726870875	-0.06414480726870875	-0.06414480726870875	-0.06414480726870875
54000	0.44521179661513977	0.44521179661513977	0.44521179661513977	0.44521179661513977	0.44521179661513977	0.44521179661513977	0.44521179661513977	0.44521179661513977	0.44521179661513977	0.44521179661513977	0.44521179661513977	0.44521179661513977	0.44521179661513977	0.44521179661513977	0.44521179661513977	0.44521179661513977	0.44521179661513977	0.44521179661513977	0.44521179661513977	0.44521179661513977	0.44521179661513977	0.44521179661513977	1.0658753747676044	1.0658753747676044	0.2510045308365293	0.2510045308365293	0.2510045308365293	0.2510045308365293	0.2510045308365293	0.2510045308365293	0.2510045308365293	0.2510045308365293	0.2510045308365293	0.2510045308365293	0.2510045308365293	0.2510045308365293	0.2510045308365293	0.2510045308365293	0.2510045308365293	0.2510045308365293	0.2510045308365293	0.2510045308365293	0.2510045308365293	0.2510045308365293	-0.6206635781524646	-0.6206635781524646	0.19420726577861047	0.19420726577861047	0.19420726577861047	0.19420726577861047	0.19420726577861047	0.19420726577861047	0.19420726577861047	0.19420726577861047	0.19420726577861047	0.19420726577861047	0.19420726577861047	0.19420726577861047	0.19420726577861047	0.19420726577861047	0.19420726577861047	0.19420726577861047	0.19420726577861047	0.19420726577861047	0.19420726577861047	0.19420726577861047
55000	0.46874177169327497	0.46874177169327497	0.46874177169327497	0.46874177169327497	0.46874177169327497	0.46874177169327497	0.46874177169327497	0.46874177169327497	0.46874177169327497	0.46874177169327497	0.46874177169327497	0.46874177169327497	0.46874177169327497	0.46874177169327497	0.46874177169327497	0.46874177169327497	0.46874177169327497	0.46874177169327497	0.46874177169327497	0.46874177169327497	0.46874177169327497	0.46874177169327497	1.0579942846530535	1.0579942846530535	0.1264563772715034	0.1264563772715034	0.1264563772715034	0.1264563772715034	0.1264563772715034	0.1264563772715034	0.1264563772715034	0.1264563772715034	0.1264563772715034	0.1264563772715034	0.1264563772715034	0.1264563772715034	0.1264563772715034	0.1264563772715034	0.1264563772715034	0.1264563772715034	0.1264563772715034	0.1264563772715034	0.1264563772715034	0.1264563772715034	-0.5892525129597785	-0.5892525129597785	0.3422853944217715	0.3422853944217715	0.3422853944217715	0.3422853944217715	0.3422853944217715	0.3422853944217715	0.3422853944217715	0.3422853944217715	0.3422853944217715	0.3422853944217715	0.3422853944217715	0.3422853944217715	0.3422853944217715	0.3422853944217715	0.3422853944217715	0.3422853944217715	0.3422853944217715	0.3422853944217715	0.3422853944217715	0.3422853944217715
56000	0.40405920366676823	0.40405920366676823	0.40405920366676823	0.40405920366676823	0.40405920366676823	0.40405920366676823	0.40405920366676823	0.40405920366676823	0.40405920366676823	0.40405920366676823	0.40405920366676823	0.40405920366676823	0.40405920366676823	0.40405920366676823	0.40405920366676823	0.40405920366676823	0.40405920366676823	0.40405920366676823	0.40405920366676823	0.40405920366676823	0.3647844624953533	0.3647844624953533	1.0354273191204832	1.0354273191204832	0.12095623212928593	0.12095623212928593	0.12095623212928593	0.12095623212928593	0.12095623212928593	0.12095623212928593	0.12095623212928593	0.12095623212928593	0.12095623212928593	0.12095623212928593	0.12095623212928593	0.12095623212928593	0.12095623212928593	0.12095623212928593	0.12095623212928593	0.12095623212928593	0.12095623212928593	0.12095623212928593	0.12095623212928593	0.12095623212928593	-0.631368115453715	-0.631368115453715	0.2831029715374823	0.2831029715374823	0.2831029715374823	0.2831029715374823	0.2831029715374823	0.2831029715374823	0.2831029715374823	0.2831029715374823	0.2831029715374823	0.2831029715374823	0.2831029715374823	0.2831029715374823	0.2831029715374823	0.2831029715374823	0.2831029715374823	0.2831029715374823	0.2831029715374823	0.2831029715374823	0.24382823036606738	0.24382823036606738
57000	0.42185739517623305	0.42185739517623305	0.42185739517623305	0.3905941589794772	0.3905941589794772	0.3905941589794772	0.3905941589794772	0.3905941589794772	0.3905941589794772	0.3905941589794772	0.3905941589794772	0.3905941589794772	0.3905941589794772	0.3905941589794772	0.3905941589794772	0.3905941589794772	0.3905941589794772	0.3905941589794772	0.3905941589794772	0.3905941589794772	0.3905941589794772	0.3905941589794772	1.407336073709425	1.407336073709425	0.24930064384783812	0.24930064384783812	0.24930064384783812	0.24930064384783812	0.24930064384783812	0.24930064384783812	0.24930064384783812	0.24930064384783812	0.24930064384783812	0.24930064384783812	0.24930064384783812	0.24930064384783812	0.24930064384783812	0.24930064384783812	0.24930064384783812	0.24930064384783812	0.24930064384783812	0.24930064384783812	0.24930064384783812	0.24930064384783812	-0.9854786785331919	-0.9854786785331919	0.17255675132839493	0.14129351513163907	0.14129351513163907	0.14129351513163907	0.14129351513163907	0.14129351513163907	0.14129351513163907	0.14129351513163907	0.14129351513163907	0.14129351513163907	0.14129351513163907	0.14129351513163907	0.14129351513163907	0.14129351513163907	0.14129351513163907	0.14129351513163907	0.14129351513163907	0.14129351513163907	0.14129351513163907	0.14129351513163907
58000	0.38323726573817196	0.38323726573817196	0.38323726573817196	0.38323726573817196	0.38323726573817196	0.38323726573817196	0.38323726573817196	0.38323726573817196	0.38323726573817196	0.38323726573817196	0.38323726573817196	0.38323726573817196	0.38323726573817196	0.38323726573817196	0.38323726573817196	0.38323726573817196	0.38323726573817196	0.38323726573817196	0.38323726573817196	0.38323726573817196	0.38323726573817196	0.38323726573817196	1.198844540372247	1.198844540372247	0.3123254146641274	0.3123254146641274	0.3123254146641274	0.3123254146641274	0.3123254146641274	0.3123254146641274	0.3123254146641274	0.3123254146641274	0.3123254146641274	0.3123254146641274	0.3123254146641274	0.3123254146641274	0.3123254146641274	0.3123254146641274	0.3123254146641274	0.3123254146641274	0.3123254146641274	0.3123254146641274	0.3123254146641274	0.3123254146641274	-0.815607274634075	-0.815607274634075	0.07091185107404457	0.07091185107404457	0.07091185107404457	0.07091185107404457	0.07091185107404457	0.07091185107404457	0.07091185107404457	0.07091185107404457	0.07091185107404457	0.07091185107404457	0.07091185107404457	0.07091185107404457	0.07091185107404457	0.07091185107404457	0.07091185107404457	0.07091185107404457	0.07091185107404457	0.07091185107404457	0.07091185107404457	0.07091185107404457
59000	0.5126229232119797	0.5126229232119797	0.5126229232119797	0.5126229232119797	0.5126229232119797	0.5126229232119797	0.5126229232119797	0.5126229232119797	0.5126229232119797	0.5126229232119797	0.5126229232119797	0.5126229232119797	0.5126229232119797	0.5126229232119797	0.5126229232119797	0.5126229232119797	0.5126229232119797	0.5126229232119797	0.5126229232119797	0.5126229232119797	0.5126229232119797	0.5126229232119797	1.7472331287414602	1.7472331287414602	0.18896251405272113	0.18896251405272113	0.18896251405272113	0.18896251405272113	0.18896251405272113	0.18896251405272113	0.18896251405272113	0.18896251405272113	0.18896251405272113	0.18896251405272113	0.18896251405272113	0.18896251405272113	0.18896251405272113	0.18896251405272113	0.18896251405272113	0.18896251405272113	0.18896251405272113	0.18896251405272113	0.10278862823268611	0.10278862823268611	-1.2346102055294805	-1.2346102055294805	0.32366040915925853	0.32366040915925853	0.32366040915925853	0.32366040915925853	0.32366040915925853	0.32366040915925853	0.32366040915925853	0.32366040915925853	0.32366040915925853	0.32366040915925853	0.32366040915925853	0.32366040915925853	0.32366040915925853	0.32366040915925853	0.32366040915925853	0.32366040915925853	0.32366040915925853	0.32366040915925853	0.4098342949792936	0.4098342949792936
60000	0.45350295240081956	0.45350295240081956	0.45350295240081956	0.45350295240081956	0.45350295240081956	0.45350295240081956	0.45350295240081956	0.45350295240081956	0.45350295240081956	0.45350295240081956	0.45350295240081956	0.45350295240081956	0.45350295240081956	0.45350295240081956	0.45350295240081956	0.45350295240081956	0.45350295240081956	0.45350295240081956	0.45350295240081956	0.45350295240081956	0.45350295240081956	0.45350295240081956	1.2807708375373426	1.2807708375373426	0.27652669511201167	0.27652669511201167	0.27652669511201167	0.27652669511201167	0.27652669511201167	0.27652669511201167	0.27652669511201167	0.27652669511201167	0.27652669511201167	0.27652669511201167	0.27652669511201167	0.27652669511201167	0.27652669511201167	0.27652669511201167	0.27652669511201167	0.27652669511201167	0.27652669511201167	0.27652669511201167	0.27652669511201167	0.27652669511201167	-0.8272678851365229	-0.8272678851365229	0.1769762572888079	0.1769762572888079	0.1769762572888079	0.1769762572888079	0.1769762572888079	0.1769762572888079	0.1769762572888079	0.1769762572888079	0.1769762572888079	0.1769762572888079	0.1769762572888079	0.1769762572888079	0.1769762572888079	0.1769762572888079	0.1769762572888079	0.1769762572888079	0.1769762572888079	0.1769762572888079	0.1769762572888079	0.1769762572888079
61000	0.47477306513945156	0.47477306513945156	0.47477306513945156	0.47477306513945156	0.47477306513945156	0.47477306513945156	0.47477306513945156	0.47477306513945156	0.47477306513945156	0.47477306513945156	0.47477306513945156	0.47477306513945156	0.47477306513945156	0.47477306513945156	0.20864619253979005	0.20864619253979005	0.20864619253979005	0.20864619253979005	0.20864619253979005	0.20864619253979005	0.20864619253979005	0.20864619253979005	1.490626990383271	1.490626990383271	0.30668671720199125	0.30668671720199125	0.30668671720199125	0.30668671720199125	0.30668671720199125	0.30668671720199125	0.30668671720199125	0.30668671720199125	0.30668671720199125	0.30668671720199125	0.30668671720199125	0.30668671720199125	0.30668671720199125	0.30668671720199125	0.30668671720199125	0.30668671720199125	0.30668671720199125	0.30668671720199125	0.30668671720199125	0.30668671720199125	-1.0158539252438195	-1.0158539252438195	0.1680863479374603	0.1680863479374603	0.1680863479374603	0.1680863479374603	0.1680863479374603	0.1680863479374603	0.1680863479374603	0.1680863479374603	0.1680863479374603	0.1680863479374603	0.1680863479374603	0.1680863479374603	-0.0980405246622012	-0.0980405246622012	-0.0980405246622012	-0.0980405246622012	-0.0980405246622012	-0.0980405246622012	-0.0980405246622012	-0.0980405246622012
