Species	Status	min_age	max_age
Athyrisina_squamosa	extinct	402.5	391.9
Athyrisina_squamosa	extinct	402.5	391.9
Athyrisina_squamosa	extinct	402.5	391.9
Athyrisina_squamosa	extinct	412.3	409.1
Athyrisina_squamosa	extinct	412.3	409.1
Athyrisina_squamosaeformis	extinct	391.9	388.1
Athyrisina_squamosaeformis	extinct	391.9	388.1
Athyrisina_yohi	extinct	391.9	388.1
Athyrisina_yohi	extinct	391.9	388.1
Athyrisina_yohi	extinct	402.5	391.9
Athyrisina_yohi	extinct	402.5	391.9
Athyrisina_yohi	extinct	402.5	391.9
Athyrisina_yohi	extinct	402.5	391.9
Biernatella_polonica	extinct	383.7	376.1
Bifida_lepida	extinct	388.1	383.7
Buchanathyris_westoni	extinct	412.3	391.9
Buchanathyris_westoni	extinct	412.3	391.9
Buchanathyris_westoni	extinct	412.3	391.9
Buchanathyris_westoni	extinct	412.3	409.1
Camarophorella_lenticularis	extinct	360.7	345.3
Cardiothyris_pristina	extinct	360.7	345.3
Carinokoninckina_telleri	extinct	232	221.5
Carinokoninckina_telleri	extinct	232	221.5
Carinokoninckina_telleri	extinct	232	221.5
Carinokoninckina_telleri	extinct	232	221.5
Carinokoninckina_telleri	extinct	232	221.5
Carinokoninckina_telleri	extinct	232	221.5
Cassianospira_hungarica	extinct	232	221.5
Cassianospira_loczyi	extinct	232	221.5
Cassianospira_loczyi	extinct	235	221.5
Cassianospira_pseudolyrata	extinct	232	221.5
Cleiothyridina_atrypoides	extinct	303.4	295
Cleiothyridina_atrypoides	extinct	326.4	318.1
Cleiothyridina_atrypoides	extinct	339.4	318.1
Cleiothyridina_attenuata	extinct	279.5	272.5
Cleiothyridina_attenuata	extinct	279.5	272.5
Cleiothyridina_capillata	extinct	259	254
Cleiothyridina_capillata	extinct	279.5	272.5
Cleiothyridina_circularis	extinct	290.1	279.5
Cleiothyridina_ciriacksi	extinct	279.5	272.5
Cleiothyridina_ciriacksi	extinct	290.1	279.5
Cleiothyridina_ciriacksi	extinct	290.1	279.5
Cleiothyridina_davidsoni	extinct	376.1	370.6
Cleiothyridina_deroissyi	extinct	272.5	259
Cleiothyridina_deroissyi	extinct	295	279.5
Cleiothyridina_deroissyi	extinct	326.4	318.1
Cleiothyridina_deroissyi	extinct	345.3	339.4
Cleiothyridina_deroissyi	extinct	345.3	339.4
Cleiothyridina_deroissyi	extinct	360.7	345.3
Cleiothyridina_devonica	extinct	370.6	364.7
Cleiothyridina_devonica	extinct	370.6	364.7
Cleiothyridina_devonica	extinct	370.6	364.7
Cleiothyridina_devonica	extinct	370.6	364.7
Cleiothyridina_devonica	extinct	376.1	360.7
Cleiothyridina_devonica	extinct	376.1	360.7
Cleiothyridina_devonica	extinct	376.1	360.7
Cleiothyridina_devonica	extinct	376.1	360.7
Cleiothyridina_devonica	extinct	376.1	360.7
Cleiothyridina_devonica	extinct	376.1	360.7
Cleiothyridina_devonica	extinct	376.1	360.7
Cleiothyridina_devonica	extinct	376.1	360.7
Cleiothyridina_devonica	extinct	376.1	360.7
Cleiothyridina_devonica	extinct	376.1	360.7
Cleiothyridina_devonica	extinct	376.1	360.7
Cleiothyridina_devonica	extinct	376.1	360.7
Cleiothyridina_devonica	extinct	376.1	360.7
Cleiothyridina_devonica	extinct	376.1	360.7
Cleiothyridina_devonica	extinct	376.1	360.7
Cleiothyridina_devonica	extinct	376.1	360.7
Cleiothyridina_devonica	extinct	376.1	360.7
Cleiothyridina_devonica	extinct	376.1	360.7
Cleiothyridina_devonica	extinct	376.1	360.7
Cleiothyridina_devonica	extinct	376.1	360.7
Cleiothyridina_devonica	extinct	376.1	360.7
Cleiothyridina_devonica	extinct	376.1	360.7
Cleiothyridina_devonica	extinct	376.1	360.7
Cleiothyridina_devonica	extinct	376.1	360.7
Cleiothyridina_devonica	extinct	376.1	360.7
Cleiothyridina_devonica	extinct	376.1	360.7
Cleiothyridina_elegans	extinct	313.8	305.9
Cleiothyridina_elegans	extinct	313.8	305.9
Cleiothyridina_elegans	extinct	318.1	311.45
Cleiothyridina_elegans	extinct	318.1	311.45
Cleiothyridina_elegans	extinct	318.1	311.45
Cleiothyridina_elegans	extinct	318.1	311.45
Cleiothyridina_excavata	extinct	254	252.3
Cleiothyridina_fimbriata	extinct	345.3	339.4
Cleiothyridina_fimbriata	extinct	345.3	339.4
Cleiothyridina_fimbriata	extinct	345.3	339.4
Cleiothyridina_fimbriata	extinct	345.3	339.4
Cleiothyridina_glabistria	extinct	360.7	345.3
Cleiothyridina_glabistria	extinct	360.7	345.3
Cleiothyridina_glabristria	extinct	345.3	345
Cleiothyridina_glabristria	extinct	360.7	345.3
Cleiothyridina_glenparkensis	extinct	360.7	342.8
Cleiothyridina_globulina	extinct	259	254
Cleiothyridina_globulina	extinct	259	254
Cleiothyridina_globulina	extinct	268	265
Cleiothyridina_hayasakai	extinct	272.5	268
Cleiothyridina_hayasakai	extinct	272.5	268
Cleiothyridina_hirsuta	extinct	326.4	318.1
Cleiothyridina_hirsuta	extinct	339.4	314.6
Cleiothyridina_hirsuta	extinct	339.4	314.6
Cleiothyridina_hirsuta	extinct	339.4	314.6
Cleiothyridina_hirsuta	extinct	339.4	318.1
Cleiothyridina_hirsuta	extinct	345	336
Cleiothyridina_hirsuta	extinct	345	336
Cleiothyridina_hirsuta	extinct	345	336
Cleiothyridina_hirsuta	extinct	345	336
Cleiothyridina_hirsuta	extinct	345	336
Cleiothyridina_hirsuta	extinct	345	336
Cleiothyridina_hirsuta	extinct	345	336
Cleiothyridina_hirsuta	extinct	345	336
Cleiothyridina_hirsuta	extinct	345	336
Cleiothyridina_hirsuta	extinct	345	336
Cleiothyridina_hirsuta	extinct	345	336
Cleiothyridina_hirsuta	extinct	345	336
Cleiothyridina_hirsuta	extinct	345	336
Cleiothyridina_hirsuta	extinct	345	336
Cleiothyridina_hirsuta	extinct	345	336
Cleiothyridina_hirsuta	extinct	353.8	342.8
Cleiothyridina_hirsuta	extinct	353.8	342.8
Cleiothyridina_hirsuta	extinct	353.8	342.8
Cleiothyridina_hirsuta	extinct	360.7	298.9
Cleiothyridina_hirsuta	extinct	360.7	298.9
Cleiothyridina_hirusta	extinct	345	336
Cleiothyridina_incrassata	extinct	360.7	345.3
Cleiothyridina_ingens	extinct	360.7	345.3
Cleiothyridina_lata	extinct	353.8	342.8
Cleiothyridina_lata	extinct	360.7	345.3
Cleiothyridina_lata	extinct	360.7	345.3
Cleiothyridina_lata	extinct	360.7	345.3
Cleiothyridina_lata	extinct	360.7	345.3
Cleiothyridina_lata	extinct	360.7	345.3
Cleiothyridina_lata	extinct	360.7	345.3
Cleiothyridina_lata	extinct	360.7	345.3
Cleiothyridina_lata	extinct	360.7	345.3
Cleiothyridina_lata	extinct	360.7	345.3
Cleiothyridina_lata	extinct	360.7	345.3
Cleiothyridina_lata	extinct	360.7	345.3
Cleiothyridina_lata	extinct	360.7	345.3
Cleiothyridina_lata	extinct	360.7	345.3
Cleiothyridina_lata	extinct	360.7	345.3
Cleiothyridina_lata	extinct	360.7	345.3
Cleiothyridina_lata	extinct	360.7	345.3
Cleiothyridina_lata	extinct	360.7	345.3
Cleiothyridina_lata	extinct	360.7	345.3
Cleiothyridina_lata	extinct	360.7	345.3
Cleiothyridina_lata	extinct	360.7	345.3
Cleiothyridina_lata	extinct	360.7	345.3
Cleiothyridina_lata	extinct	360.7	345.3
Cleiothyridina_lata	extinct	360.7	345.3
Cleiothyridina_lata	extinct	360.7	345.3
Cleiothyridina_lata	extinct	360.7	345.3
Cleiothyridina_lata	extinct	360.7	345.3
Cleiothyridina_lata	extinct	360.7	345.3
Cleiothyridina_lata	extinct	360.7	353.8
Cleiothyridina_lata	extinct	360.7	353.8
Cleiothyridina_miettensis	extinct	360.7	345.3
Cleiothyridina_miettensis	extinct	360.7	345.3
Cleiothyridina_miettensis	extinct	360.7	345.3
Cleiothyridina_miettensis	extinct	360.7	345.3
Cleiothyridina_milleri	extinct	314.6	306.95
Cleiothyridina_mulsa	extinct	279.5	272.5
Cleiothyridina_nana	extinct	272.5	268
Cleiothyridina_nana	extinct	272.5	268
Cleiothyridina_nana	extinct	272.5	268
Cleiothyridina_nana	extinct	272.5	268
Cleiothyridina_nantanensis	extinct	279.5	272.5
Cleiothyridina_nielseni	extinct	272.5	268
Cleiothyridina_obmaxima	extinct	345	336
Cleiothyridina_obmaxima	extinct	345.3	345
Cleiothyridina_obmaxima	extinct	345.3	345
Cleiothyridina_obmaxima	extinct	345.3	345
Cleiothyridina_obmaxima	extinct	353.8	342.8
Cleiothyridina_obmaxima	extinct	360.7	298.9
Cleiothyridina_obmaxima	extinct	360.7	345.3
Cleiothyridina_obmaxima	extinct	360.7	345.3
Cleiothyridina_obmaxima	extinct	360.7	353.8
Cleiothyridina_obmaxima	extinct	360.7	353.8
Cleiothyridina_obmaxima	extinct	360.7	353.8
Cleiothyridina_offirmata	extinct	360.7	318.1
Cleiothyridina_offirmata	extinct	360.7	318.1
Cleiothyridina_orbicularis	extinct	272.5	259
Cleiothyridina_orbicularis	extinct	303.4	295
Cleiothyridina_orbicularis	extinct	313.8	305.9
Cleiothyridina_orbicularis	extinct	313.8	305.9
Cleiothyridina_orbicularis	extinct	313.8	305.9
Cleiothyridina_orbicularis	extinct	313.8	305.9
Cleiothyridina_orbicularis	extinct	313.8	305.9
Cleiothyridina_orbicularis	extinct	313.8	305.9
Cleiothyridina_orbicularis	extinct	313.8	305.9
Cleiothyridina_orbicularis	extinct	313.8	305.9
Cleiothyridina_orbicularis	extinct	313.8	305.9
Cleiothyridina_orbicularis	extinct	313.8	305.9
Cleiothyridina_orbicularis	extinct	313.8	305.9
Cleiothyridina_orbicularis	extinct	313.8	305.9
Cleiothyridina_orbicularis	extinct	313.8	305.9
Cleiothyridina_orbicularis	extinct	313.8	305.9
Cleiothyridina_orbicularis	extinct	313.8	305.9
Cleiothyridina_orbicularis	extinct	313.8	305.9
Cleiothyridina_orbicularis	extinct	313.8	305.9
Cleiothyridina_orbicularis	extinct	314.6	306.95
Cleiothyridina_orbicularis	extinct	314.6	306.95
Cleiothyridina_orbicularis	extinct	314.6	306.95
Cleiothyridina_orbicularis	extinct	314.6	306.95
Cleiothyridina_orbicularis	extinct	318.1	311.45
Cleiothyridina_orbicularis	extinct	318.1	314.6
Cleiothyridina_parvirostra	extinct	345.3	345
Cleiothyridina_parvirostra	extinct	345.3	345
Cleiothyridina_parvirostra	extinct	345.3	345
Cleiothyridina_parvirostra	extinct	345.3	345
Cleiothyridina_parvirostra	extinct	345.3	345
Cleiothyridina_parvirostra	extinct	345.3	345
Cleiothyridina_parvirostra	extinct	345.3	345
Cleiothyridina_parvirostra	extinct	345.3	345
Cleiothyridina_parvirostra	extinct	345.3	345
Cleiothyridina_pecosii	extinct	303.4	298.9
Cleiothyridina_pecosii	extinct	313.8	306.95
Cleiothyridina_pecosii	extinct	314.6	306.95
