Species	Status	min_age	max_age
Anathyris_phalaena	extinct	402.5	391.9
Anathyris_phalaena	extinct	402.5	391.9
Anathyris_phalaena	extinct	402.5	391.9
Anathyris_phalaena	extinct	402.5	391.9
Anathyris_phalaena	extinct	409.1	391.9
Anathyris_phalaena	extinct	409.1	391.9
Anathyris_phalaena	extinct	409.1	391.9
Anathyris_phalaena	extinct	409.1	391.9
Anoplotheca_acutiplicata	extinct	391.9	388.1
Anoplotheca_acutiplicata	extinct	391.9	388.1
Anoplotheca_acutiplicata	extinct	391.9	388.1
Anoplotheca_acutiplicata	extinct	391.9	388.1
Anoplotheca_acutiplicata	extinct	391.9	388.1
Anoplotheca_acutiplicata	extinct	391.9	388.1
Anoplotheca_acutiplicata	extinct	391.9	388.1
Anoplotheca_acutiplicata	extinct	416	360.7
Anoplotheca_concava	extinct	416	412.3
Anoplotheca_sulcata	extinct	443.7	428.2
Anoplotheca_venusta	extinct	409.1	391.9
Anoplotheca_venusta	extinct	409.1	402.5
Araxathyris_timorensis	extinct	259	254
Araxathyris_timorensis	extinct	268	265
Araxathyris_timorensis	extinct	268	265
Araxathyris_yuananensis	extinct	268	265
Athyris_amdrupi	extinct	279.5	272.5
Athyris_angelica	extinct	376.1	360.7
Athyris_angelica	extinct	376.1	360.7
Athyris_angelica	extinct	376.1	360.7
Athyris_angelica	extinct	376.1	360.7
Athyris_angelica	extinct	376.1	360.7
Athyris_angelica	extinct	376.1	360.7
Athyris_angelica	extinct	376.1	360.7
Athyris_angelica	extinct	376.1	360.7
Athyris_angelica	extinct	376.1	360.7
Athyris_angelica	extinct	379.5	376.1
Athyris_angelica	extinct	379.5	376.1
Athyris_angelica	extinct	379.5	376.1
Athyris_angelica	extinct	383.7	376.1
Athyris_angelica	extinct	383.7	376.1
Athyris_angelica	extinct	383.7	376.1
Athyris_angelica	extinct	383.7	376.1
Athyris_angelica	extinct	383.7	376.1
Athyris_angelica	extinct	383.7	376.1
Athyris_angelica	extinct	383.7	376.1
Athyris_angelica	extinct	383.7	376.1
Athyris_angelica	extinct	383.7	376.1
Athyris_angelica	extinct	383.7	376.1
Athyris_angelica	extinct	391.9	388.1
Athyris_bayeti	extinct	379.5	376.1
Athyris_bayeti	extinct	379.5	376.1
Athyris_bayeti	extinct	383.7	376.1
Athyris_bayeti	extinct	383.7	376.1
Athyris_bradyensis	extinct	360.7	353.8
Athyris_bradyensis	extinct	360.7	353.8
Athyris_bradyensis	extinct	360.7	353.8
Athyris_cedarensis	extinct	388.1	383.7
Athyris_cedarensis	extinct	388.1	383.7
Athyris_concentrica	extinct	382.4	379.5
Athyris_concentrica	extinct	382.4	379.5
Athyris_concentrica	extinct	382.4	379.5
Athyris_concentrica	extinct	382.4	379.5
Athyris_concentrica	extinct	382.4	379.5
Athyris_concentrica	extinct	383.7	376.1
Athyris_concentrica	extinct	383.7	382.4
Athyris_concentrica	extinct	388.1	383.7
Athyris_concentrica	extinct	388.1	383.7
Athyris_concentrica	extinct	388.1	383.7
Athyris_concentrica	extinct	391.9	383.7
Athyris_concentrica	extinct	391.9	388.1
Athyris_concentrica	extinct	391.9	388.1
Athyris_cora	extinct	388.1	383.7
Athyris_cora	extinct	388.1	383.7
Athyris_cora	extinct	388.1	383.7
Athyris_cora	extinct	388.1	383.7
Athyris_cora	extinct	388.1	383.7
Athyris_cora	extinct	388.1	383.7
Athyris_cora	extinct	388.1	383.7
Athyris_cora	extinct	388.1	383.7
Athyris_cora	extinct	388.1	383.7
Athyris_cora	extinct	391.9	383.7
Athyris_cora	extinct	391.9	383.7
Athyris_cora	extinct	391.9	383.7
Athyris_cora	extinct	391.9	383.7
Athyris_cora	extinct	391.9	383.7
Athyris_cora	extinct	391.9	388.1
Athyris_davidsoni	extinct	383.7	376.1
Athyris_davidsoni	extinct	383.7	376.1
Athyris_davidsoni	extinct	383.7	376.1
Athyris_davidsoni	extinct	388.1	383.7
Athyris_davidsoni	extinct	388.1	383.7
Athyris_fultonensis	extinct	383.7	376.1
Athyris_fultonensis	extinct	383.7	376.1
Athyris_fultonensis	extinct	383.7	376.1
Athyris_fultonensis	extinct	383.7	376.1
Athyris_fultonensis	extinct	383.7	376.1
Athyris_fultonensis	extinct	388.1	376.1
Athyris_fultonensis	extinct	388.1	376.1
Athyris_fultonensis	extinct	388.1	383.7
Athyris_fultonensis	extinct	388.1	383.7
Athyris_fultonensis	extinct	388.1	383.7
Athyris_fultonensis	extinct	391.9	383.7
Athyris_fultonensis	extinct	443.7	416
Athyris_gerolsteinensis	extinct	391.9	388.1
Athyris_hannibalensis	extinct	364.7	360.7
Athyris_hannibalensis	extinct	364.7	360.7
Athyris_hannibalensis	extinct	364.7	360.7
Athyris_hannibalensis	extinct	364.7	360.7
Athyris_kaisini	extinct	388.1	383.7
Athyris_kaisini	extinct	388.1	383.7
Athyris_lamellosa	extinct	360.7	345.3
Athyris_lamellosa	extinct	364.7	360.7
Athyris_lamina	extinct	345.3	326.4
Athyris_lamina	extinct	345.3	326.4
Athyris_lamina	extinct	345.3	326.4
Athyris_lamina	extinct	345.3	326.4
Athyris_lamina	extinct	345.3	326.4
Athyris_murchisoni	extinct	383.7	376.1
Athyris_murchisoni	extinct	383.7	376.1
Athyris_oehlerti	extinct	383.7	376.1
Athyris_oehlerti	extinct	383.7	376.1
Athyris_oehlerti	extinct	383.7	376.1
Athyris_oehlerti	extinct	383.7	376.1
Athyris_oehlerti	extinct	383.7	376.1
Athyris_oehlerti	extinct	383.7	376.1
Athyris_polita	extinct	383.7	376.1
Athyris_simplex	extinct	383.7	376.1
Athyris_simplex	extinct	388.1	383.7
Athyris_spiriferiodes	extinct	388.1	383.7
Athyris_spiriferiodes	extinct	388.1	383.7
Athyris_spiriferiodes	extinct	388.1	383.7
Athyris_spiriferiodes	extinct	388.1	383.7
Athyris_spiriferiodes	extinct	388.1	383.7
Athyris_spiriferiodes	extinct	388.1	383.7
Athyris_spiriferiodes	extinct	391.9	383.7
Athyris_spiriferiodes	extinct	391.9	383.7
Athyris_spiriferoides	extinct	388.1	383.7
Athyris_spiriferoides	extinct	388.1	383.7
Athyris_spiriferoides	extinct	388.1	383.7
Athyris_spiriferoides	extinct	388.1	383.7
Athyris_spiriferoides	extinct	388.1	383.7
Athyris_spiriferoides	extinct	388.1	383.7
Athyris_spiriferoides	extinct	388.1	383.7
Athyris_spiriferoides	extinct	388.1	383.7
Athyris_spiriferoides	extinct	388.1	383.7
Athyris_spiriferoides	extinct	388.1	383.7
Athyris_spiriferoides	extinct	388.1	383.7
Athyris_spiriferoides	extinct	388.1	383.7
Athyris_spiriferoides	extinct	388.1	383.7
Athyris_spiriferoides	extinct	388.1	383.7
Athyris_spiriferoides	extinct	388.1	383.7
Athyris_spiriferoides	extinct	388.1	383.7
Athyris_spiriferoides	extinct	388.1	383.7
Athyris_spiriferoides	extinct	388.1	383.7
Athyris_spiriferoides	extinct	388.1	383.7
Athyris_spiriferoides	extinct	388.1	383.7
Athyris_spiriferoides	extinct	388.1	383.7
Athyris_spiriferoides	extinct	388.1	383.7
Athyris_spiriferoides	extinct	388.1	383.7
Athyris_spiriferoides	extinct	388.1	383.7
Athyris_spiriferoides	extinct	388.1	383.7
Athyris_spiriferoides	extinct	388.1	383.7
Athyris_spiriferoides	extinct	388.1	383.7
Athyris_spiriferoides	extinct	388.1	383.7
Athyris_spiriferoides	extinct	388.1	383.7
Athyris_spiriferoides	extinct	388.1	383.7
Athyris_spiriferoides	extinct	388.1	383.7
Athyris_spiriferoides	extinct	388.1	383.7
Athyris_spiriferoides	extinct	388.1	383.7
Athyris_spiriferoides	extinct	388.1	383.7
Athyris_spiriferoides	extinct	388.1	383.7
Athyris_spiriferoides	extinct	388.1	383.7
Athyris_spiriferoides	extinct	388.1	383.7
Athyris_spiriferoides	extinct	388.1	383.7
Athyris_spiriferoides	extinct	388.1	383.7
Athyris_spiriferoides	extinct	388.1	383.7
Athyris_spiriferoides	extinct	388.1	383.7
Athyris_spiriferoides	extinct	388.1	383.7
Athyris_spiriferoides	extinct	388.1	383.7
Athyris_spiriferoides	extinct	388.1	383.7
Athyris_spiriferoides	extinct	388.1	383.7
Athyris_spiriferoides	extinct	388.1	383.7
Athyris_spiriferoides	extinct	388.1	383.7
Athyris_spiriferoides	extinct	388.1	383.7
Athyris_spiriferoides	extinct	388.1	383.7
Athyris_spiriferoides	extinct	388.1	383.7
Athyris_spiriferoides	extinct	388.1	383.7
Athyris_spiriferoides	extinct	388.1	383.7
Athyris_spiriferoides	extinct	388.1	383.7
Athyris_spiriferoides	extinct	388.1	383.7
Athyris_spiriferoides	extinct	388.1	383.7
Athyris_spiriferoides	extinct	388.1	383.7
Athyris_spiriferoides	extinct	388.1	383.7
Athyris_spiriferoides	extinct	388.1	383.7
Athyris_spiriferoides	extinct	388.1	383.7
Athyris_spiriferoides	extinct	388.1	383.7
Athyris_spiriferoides	extinct	388.1	383.7
Athyris_spiriferoides	extinct	388.1	383.7
Athyris_spiriferoides	extinct	388.1	383.7
Athyris_spiriferoides	extinct	388.1	383.7
Athyris_spiriferoides	extinct	388.1	383.7
Athyris_spiriferoides	extinct	388.1	383.7
Athyris_spiriferoides	extinct	388.1	383.7
Athyris_spiriferoides	extinct	388.1	383.7
Athyris_spiriferoides	extinct	388.1	383.7
Athyris_spiriferoides	extinct	388.1	383.7
Athyris_spiriferoides	extinct	388.1	383.7
Athyris_spiriferoides	extinct	388.1	383.7
Athyris_spiriferoides	extinct	388.1	383.7
Athyris_spiriferoides	extinct	388.1	383.7
Athyris_spiriferoides	extinct	388.1	383.7
Athyris_spiriferoides	extinct	388.1	383.7
Athyris_spiriferoides	extinct	388.1	383.7
Athyris_spiriferoides	extinct	388.1	383.7
Athyris_spiriferoides	extinct	388.1	383.7
Athyris_spiriferoides	extinct	388.1	383.7
Athyris_spiriferoides	extinct	388.1	383.7
Athyris_spiriferoides	extinct	388.1	383.7
Athyris_spiriferoides	extinct	388.1	383.7
Athyris_spiriferoides	extinct	388.1	383.7
Athyris_spiriferoides	extinct	388.1	383.7
Athyris_spiriferoides	extinct	388.1	383.7
Athyris_spiriferoides	extinct	388.1	383.7
Athyris_spiriferoides	extinct	388.1	383.7
Athyris_spiriferoides	extinct	388.1	383.7
Athyris_spiriferoides	extinct	388.1	383.7
Athyris_spiriferoides	extinct	388.1	383.7
Athyris_spiriferoides	extinct	391.9	383.7
Athyris_spiriferoides	extinct	391.9	383.7
Athyris_spiriferoides	extinct	391.9	383.7
Athyris_spiriferoides	extinct	391.9	383.7
Athyris_spiriferoides	extinct	391.9	383.7
Athyris_spiriferoides	extinct	391.9	383.7
Athyris_spiriferoides	extinct	391.9	383.7
Athyris_spiriferoides	extinct	391.9	383.7
Athyris_spiriferoides	extinct	391.9	383.7
Athyris_spiriferoides	extinct	391.9	383.7
Athyris_spiriferoides	extinct	391.9	383.7
Athyris_spiriferoides	extinct	391.9	383.7
Athyris_spiriferoides	extinct	391.9	383.7
Athyris_spiriferoides	extinct	391.9	383.7
Athyris_spiriferoides	extinct	391.9	383.7
Athyris_spiriferoides	extinct	391.9	383.7
Athyris_spiriferoides	extinct	391.9	383.7
Athyris_spiriferoides	extinct	391.9	383.7
Athyris_spiriferoides	extinct	391.9	383.7
Athyris_spiriferoides	extinct	391.9	383.7
Athyris_spiriferoides	extinct	391.9	383.7
Athyris_spiriferoides	extinct	391.9	383.7
Athyris_spiriferoides	extinct	391.9	383.7
Athyris_spiriferoides	extinct	391.9	383.7
Athyris_spiriferoides	extinct	391.9	383.7
Athyris_spiriferoides	extinct	391.9	383.7
Athyris_spiriferoides	extinct	391.9	383.7
Athyris_spiriferoides	extinct	391.9	388.1
Athyris_spiriferoides	extinct	391.9	388.1
Athyris_spiriferoides	extinct	391.9	388.1
Athyris_spiriferoides	extinct	391.9	388.1
Athyris_spiriferoides	extinct	391.9	388.1
Athyris_spiriferoides	extinct	391.9	388.1
Athyris_spiriferoides	extinct	391.9	388.1
Athyris_subconcentrica	extinct	402.5	391.9
Athyris_subconcentrica	extinct	402.5	391.9
Athyris_subconcentrica	extinct	402.5	391.9
Athyris_subconcentrica	extinct	402.5	391.9
Athyris_subconcentrica	extinct	402.5	391.9
Athyris_subconcentrica	extinct	402.5	391.9
Athyris_subconcentrica	extinct	402.5	391.9
Athyris_subconcentrica	extinct	409.1	391.9
Athyris_triplesioides	extinct	391.9	388.1
Athyris_undata	extinct	409.1	391.9
Athyris_undata	extinct	409.1	402.5
Athyris_vitatta	extinct	388.1	383.7
Athyris_vitatta	extinct	388.1	383.7
Athyris_vitatta	extinct	388.1	383.7
Athyris_vittata	extinct	383.7	376.1
Athyris_vittata	extinct	388.1	376.1
Athyris_vittata	extinct	388.1	376.1
Athyris_vittata	extinct	388.1	376.1
Athyris_vittata	extinct	388.1	376.1
Athyris_vittata	extinct	388.1	376.1
Athyris_vittata	extinct	388.1	376.1
Athyris_vittata	extinct	388.1	376.1
Athyris_vittata	extinct	388.1	383.7
Athyris_vittata	extinct	388.1	383.7
Athyris_vittata	extinct	388.1	383.7
Athyris_vittata	extinct	388.1	383.7
Athyris_vittata	extinct	388.1	383.7
Athyris_vittata	extinct	388.1	383.7
Athyris_vittata	extinct	388.1	383.7
Athyris_vittata	extinct	388.1	383.7
Athyris_vittata	extinct	388.1	383.7
Athyris_vittata	extinct	388.1	383.7
Athyris_vittata	extinct	388.1	383.7
Athyris_vittata	extinct	388.1	383.7
Athyris_vittata	extinct	388.1	383.7
Athyris_vittata	extinct	388.1	383.7
Athyris_vittata	extinct	388.1	383.7
Athyris_vittata	extinct	388.1	383.7
Athyris_vittata	extinct	388.1	383.7
Athyris_vittata	extinct	388.1	383.7
Athyris_vittata	extinct	388.1	383.7
Athyris_vittata	extinct	388.1	383.7
Athyris_vittata	extinct	388.1	383.7
Athyris_vittata	extinct	388.1	383.7
Athyris_vittata	extinct	388.1	383.7
Athyris_vittata	extinct	388.1	383.7
Athyris_vittata	extinct	388.1	383.7
Athyris_wiragullensis	extinct	345.3	326.4
Athyris_wiragullensis	extinct	345.3	326.4
Athyris_wiragullensis	extinct	345.3	326.4
Athyris_wiragullensis	extinct	345.3	326.4
Athyris_wiragullensis	extinct	345.3	326.4
Athyris_zonulata	extinct	388.1	383.7
Atrythyris_betencourti	extinct	388.1	383.7
Atrythyris_betencourti	extinct	388.1	383.7
Atrythyris_betencourti	extinct	388.1	383.7
Bajtugania_netschaevi	extinct	272.5	268
Bajtugania_netschaevi	extinct	272.5	268
Bajtugania_netschaevi	extinct	272.5	268
Bajtugania_netschaevi	extinct	272.5	268
Bajtugania_netschaevi	extinct	272.5	268
Bajtugania_netschaevi	extinct	272.5	268
Bajtugania_netschaevi	extinct	272.5	268
Bajtugania_netschaevi	extinct	272.5	268
Bajtugania_netschaevi	extinct	272.5	268
Bajtugania_netschaevi	extinct	272.5	268
Bajtugania_netschaevi	extinct	272.5	268
Bajtugania_netschaevi	extinct	272.5	268
Bajtugania_netschaevi	extinct	272.5	268
Bajtugania_netschaevi	extinct	272.5	268
Bajtugania_netschaevi	extinct	272.5	268
Bajtugania_netschaevi	extinct	272.5	268
Bajtugania_netschaevi	extinct	272.5	268
Bajtugania_netschaevi	extinct	272.5	268
Bajtugania_netschaevi	extinct	272.5	268
Bajtugania_netschaevi	extinct	272.5	268
Bajtugania_netschaevi	extinct	272.5	268
Bajtugania_netschaevi	extinct	272.5	268
Bajtugania_netschaevi	extinct	272.5	268
Bajtugania_netschaevi	extinct	272.5	268
Bajtugania_netschaevi	extinct	272.5	268
Bajtugania_netschaevi	extinct	272.5	268
Bajtugania_netschaevi	extinct	272.5	268
Bajtugania_netschaevi	extinct	272.5	268
Bajtugania_netschaevi	extinct	272.5	268
Bajtugania_netschaevi	extinct	272.5	268
Bajtugania_netschaevi	extinct	272.5	268
Bajtugania_netschaevi	extinct	272.5	268
Bajtugania_netschaevi	extinct	272.5	268
Bajtugania_netschaevi	extinct	272.5	268
Bajtugania_netschaevi	extinct	272.5	268
Bajtugania_netschaevi	extinct	272.5	268
Bajtugania_netschaevi	extinct	272.5	268
Bajtugania_netschaevi	extinct	272.5	268
Bajtugania_netschaevi	extinct	272.5	268
Baliqliqia_baliqliqensis	extinct	279.5	272.5
Baliqliqia_baliqliqensis	extinct	279.5	272.5
Baliqliqia_baliqliqensis	extinct	279.5	272.5
Baliqliqia_baliqliqensis	extinct	279.5	272.5
Baliqliqia_baliqliqensis	extinct	279.5	272.5
Baliqliqia_baliqliqensis	extinct	290.1	279.5
Baliqliqia_baliqliqensis	extinct	290.1	279.5
Baliqliqia_baliqliqensis	extinct	290.1	279.5
Bifida_dahlia	extinct	409.1	391.9
Bifida_lepica	extinct	409.1	391.9
Bifida_lepica	extinct	412.3	409.1
Bifida_lepica	extinct	412.3	409.1
Bifida_lepica	extinct	412.3	409.1
Bifida_lepica	extinct	416	388.1
Bifida_lepida	extinct	388.1	383.7
Bifida_lepida	extinct	388.1	383.7
Bifida_lepida	extinct	388.1	383.7
Bifida_lepida	extinct	388.1	383.7
Bifida_lepida	extinct	391.9	388.1
Bifida_lepida	extinct	391.9	388.1
Bifida_lepida	extinct	402.5	391.9
Bifida_lepida	extinct	409.1	391.9
Camarophorella_buckleyi	extinct	364.7	360.7
Camarophorella_buckleyi	extinct	364.7	360.7
Camarophorella_buckleyi	extinct	364.7	360.7
Camarophorella_dorsata	extinct	360.7	353.8
Camarophorella_dorsata	extinct	360.7	353.8
Camarophorella_dorsata	extinct	360.7	353.8
Cardiothyris_pristina	extinct	360.7	353.8
Carinokoninckina_typica	extinct	235	221.5
Charionella_scitula	extinct	416	360.7
Charionoides_doris	extinct	391.9	388.1
Charionoides_rauffi	extinct	409.1	391.9
Cleiothyridina_accola	extinct	254	252.3
Cleiothyridina_accola	extinct	254	252.3
Cleiothyridina_accola	extinct	259	252.3
Cleiothyridina_accola	extinct	259	252.3
Cleiothyridina_accola	extinct	259	254
Cleiothyridina_accola	extinct	259	254
Cleiothyridina_accola	extinct	259	254
Cleiothyridina_accola	extinct	259	254
Cleiothyridina_accola	extinct	259	254
Cleiothyridina_accola	extinct	259	254
Cleiothyridina_accola	extinct	259	254
Cleiothyridina_accola	extinct	259	254
Cleiothyridina_accola	extinct	259	254
Cleiothyridina_accola	extinct	259	254
Cleiothyridina_accola	extinct	259	254
Cleiothyridina_accola	extinct	259	254
Cleiothyridina_accola	extinct	259	254
Cleiothyridina_accola	extinct	259	254
Cleiothyridina_accola	extinct	259	254
Cleiothyridina_accola	extinct	259	254
Cleiothyridina_accola	extinct	259	254
Cleiothyridina_accola	extinct	259	254
Cleiothyridina_accola	extinct	259	254
Cleiothyridina_accola	extinct	259	254
Cleiothyridina_accola	extinct	259	254
Cleiothyridina_accola	extinct	259	254
Cleiothyridina_accola	extinct	259	254
Cleiothyridina_accola	extinct	259	254
Cleiothyridina_accola	extinct	259	254
Cleiothyridina_accola	extinct	259	254
Cleiothyridina_accola	extinct	259	254
Cleiothyridina_accola	extinct	259	254
Cleiothyridina_accola	extinct	259	254
Cleiothyridina_accola	extinct	259	254
Cleiothyridina_accola	extinct	259	254
Cleiothyridina_accola	extinct	259	254
Cleiothyridina_accola	extinct	259	254
Cleiothyridina_accola	extinct	259	254
Cleiothyridina_accola	extinct	259	254
Cleiothyridina_acutomarginalis	extinct	265	259
Cleiothyridina_acutomarginalis	extinct	268	259
Cleiothyridina_acutomarginalis	extinct	268	259
Cleiothyridina_acutomarginalis	extinct	268	259
Cleiothyridina_acutomarginalis	extinct	268	265
Cleiothyridina_ailakensis	extinct	295	290.1
Cleiothyridina_ailakensis	extinct	295	290.1
Cleiothyridina_ailakensis	extinct	295	290.1
Cleiothyridina_ailakensis	extinct	295	290.1
Cleiothyridina_ailakensis	extinct	295	290.1
Cleiothyridina_australis	extinct	345.3	326.4
Cleiothyridina_australis	extinct	345.3	326.4
Cleiothyridina_australis	extinct	345.3	326.4
Cleiothyridina_australis	extinct	345.3	326.4
Cleiothyridina_australis	extinct	345.3	326.4
Cleiothyridina_australis	extinct	345.3	326.4
Cleiothyridina_australis	extinct	345.3	326.4
Cleiothyridina_australis	extinct	345.3	326.4
Cleiothyridina_australis	extinct	345.3	326.4
Cleiothyridina_australis	extinct	345.3	326.4
Cleiothyridina_australis	extinct	345.3	326.4
Cleiothyridina_bajkurica	extinct	279.5	272.5
Cleiothyridina_bajkurica	extinct	279.5	272.5
Cleiothyridina_bajkurica	extinct	290.1	279.5
Cleiothyridina_bajkurica	extinct	290.1	279.5
Cleiothyridina_barbata	extinct	314.6	306.95
Cleiothyridina_barbata	extinct	318.1	306.95
Cleiothyridina_capillata	extinct	254	252.3
Cleiothyridina_capillata	extinct	254	252.3
Cleiothyridina_capillata	extinct	254	252.3
Cleiothyridina_capillata	extinct	254	252.3
Cleiothyridina_capillata	extinct	254	252.3
Cleiothyridina_capillata	extinct	254	252.3
Cleiothyridina_capillata	extinct	259	252.3
Cleiothyridina_capillata	extinct	259	252.3
Cleiothyridina_capillata	extinct	259	252.3
Cleiothyridina_capillata	extinct	259	252.3
Cleiothyridina_capillata	extinct	259	252.3
Cleiothyridina_capillata	extinct	259	252.3
Cleiothyridina_capillata	extinct	259	252.3
Cleiothyridina_capillata	extinct	259	254
Cleiothyridina_capillata	extinct	259	254
Cleiothyridina_capillata	extinct	259	254
Cleiothyridina_capillata	extinct	259	254
Cleiothyridina_capillata	extinct	259	254
Cleiothyridina_capillata	extinct	259	254
Cleiothyridina_capillata	extinct	259	254
Cleiothyridina_capillata	extinct	259	254
Cleiothyridina_capillata	extinct	259	254
Cleiothyridina_capillata	extinct	259	254
Cleiothyridina_capillata	extinct	259	254
Cleiothyridina_capillata	extinct	259	254
Cleiothyridina_capillata	extinct	259	254
Cleiothyridina_capillata	extinct	259	254
Cleiothyridina_capillata	extinct	259	254
Cleiothyridina_capillata	extinct	259	254
Cleiothyridina_capillata	extinct	259	254
Cleiothyridina_capillata	extinct	259	254
Cleiothyridina_capillata	extinct	259	254
Cleiothyridina_capillata	extinct	259	254
Cleiothyridina_capillata	extinct	259	254
Cleiothyridina_capillata	extinct	259	254
Cleiothyridina_capillata	extinct	259	254
Cleiothyridina_capillata	extinct	259	254
Cleiothyridina_capillata	extinct	259	254
Cleiothyridina_capillata	extinct	259	254
Cleiothyridina_capillata	extinct	259	254
Cleiothyridina_capillata	extinct	259	254
Cleiothyridina_capillata	extinct	259	254
Cleiothyridina_capillata	extinct	259	254
Cleiothyridina_capillata	extinct	259	254
Cleiothyridina_capillata	extinct	259	254
Cleiothyridina_capillata	extinct	259	254
Cleiothyridina_capillata	extinct	259	254
Cleiothyridina_capillata	extinct	259	254
Cleiothyridina_capillata	extinct	259	254
Cleiothyridina_capillata	extinct	259	254
Cleiothyridina_capillata	extinct	259	254
Cleiothyridina_capillata	extinct	259	254
Cleiothyridina_capillata	extinct	259	254
Cleiothyridina_capillata	extinct	259	254
Cleiothyridina_capillata	extinct	259	254
Cleiothyridina_capillata	extinct	259	254
Cleiothyridina_capillata	extinct	259	254
Cleiothyridina_capillata	extinct	259	254
Cleiothyridina_capillata	extinct	259	254
Cleiothyridina_capillata	extinct	259	254
Cleiothyridina_capillata	extinct	259	254
Cleiothyridina_capillata	extinct	259	254
Cleiothyridina_capillata	extinct	259	254
Cleiothyridina_capillata	extinct	259	254
Cleiothyridina_capillata	extinct	259	254
Cleiothyridina_capillata	extinct	259	254
Cleiothyridina_capillata	extinct	259	254
Cleiothyridina_capillata	extinct	259	254
Cleiothyridina_capillata	extinct	259	254
Cleiothyridina_capillata	extinct	259	254
Cleiothyridina_capillata	extinct	259	254
Cleiothyridina_capillata	extinct	259	254
Cleiothyridina_capillata	extinct	259	254
Cleiothyridina_capillata	extinct	259	254
Cleiothyridina_capillata	extinct	259	254
Cleiothyridina_capillata	extinct	259	254
Cleiothyridina_capillata	extinct	259	254
Cleiothyridina_capillata	extinct	259	254
Cleiothyridina_capillata	extinct	259	254
Cleiothyridina_capillata	extinct	259	254
Cleiothyridina_capillata	extinct	259	254
Cleiothyridina_capillata	extinct	259	254
Cleiothyridina_capillata	extinct	259	254
Cleiothyridina_capillata	extinct	259	254
Cleiothyridina_capillata	extinct	259	254
Cleiothyridina_capillata	extinct	259	254
Cleiothyridina_capillata	extinct	259	254
Cleiothyridina_capillata	extinct	259	254
Cleiothyridina_capillata	extinct	259	254
Cleiothyridina_capillata	extinct	259	254
Cleiothyridina_capillata	extinct	259	254
Cleiothyridina_capillata	extinct	259	254
Cleiothyridina_capillata	extinct	259	254
Cleiothyridina_capillata	extinct	259	254
Cleiothyridina_capillata	extinct	259	254
Cleiothyridina_capillata	extinct	259	254
Cleiothyridina_capillata	extinct	259	254
Cleiothyridina_capillata	extinct	265	259
Cleiothyridina_capillata	extinct	265	259
Cleiothyridina_capillata	extinct	265	259
Cleiothyridina_capillata	extinct	265	259
Cleiothyridina_capillata	extinct	268	259
Cleiothyridina_capillata	extinct	272.5	259
Cleiothyridina_circularis	extinct	279.5	272.5
Cleiothyridina_circularis	extinct	279.5	272.5
Cleiothyridina_circularis	extinct	279.5	272.5
Cleiothyridina_circularis	extinct	279.5	272.5
Cleiothyridina_circularis	extinct	279.5	272.5
Cleiothyridina_circularis	extinct	279.5	272.5
Cleiothyridina_circularis	extinct	279.5	272.5
Cleiothyridina_circularis	extinct	279.5	272.5
Cleiothyridina_circularis	extinct	290.1	279.5
Cleiothyridina_circularis	extinct	290.1	279.5
Cleiothyridina_circularis	extinct	290.1	279.5
Cleiothyridina_circularis	extinct	290.1	279.5
Cleiothyridina_circularis	extinct	290.1	279.5
Cleiothyridina_circularis	extinct	290.1	279.5
Cleiothyridina_circularis	extinct	290.1	279.5
