Species	Status	min_age	max_age
Pentagonia_gemmisulcata	extinct	409.1	388.1
Plectospira_tubulicostata	extinct	421.3	418.7
Protathyris_didyma	extinct	416	412.3
Protathyris_didyma	extinct	416	412.3
Protathyris_praecursor	extinct	416	412.3
Protathyris_praecursor	extinct	416	412.3
Protozeuga_miliana	extinct	422.9	418.7
Protozeuga_miliana	extinct	422.9	421.3
Protozeuga_naviformis	extinct	426.2	422.9
Pseudoprotathyris_daeles	extinct	422.9	418.7
Pseudoprotathyris_daeles	extinct	422.9	421.3
Pseudoprotathyris_ephemera	extinct	426.2	422.9
Pseudoprotathyris_ephemera	extinct	426.2	422.9
Pseudoprotathyris_ephemera	extinct	426.2	422.9
Pseudoprotathyris_ephemera	extinct	428.2	426.2
Pseudoprotathyris_gerdaeles	extinct	421.3	418.7
Rhynchospirina_baylei	extinct	421.3	418.7
Spirigerella_derbyi	extinct	259	254
Spirigerella_derbyi	extinct	259	254
Spirigerella_grandis	extinct	259	254
Spirigerella_grandis	extinct	265	259
Spirigerella_longa	extinct	268	265
Spirigerella_longa	extinct	268	265
Spirigerella_numismalis	extinct	268	265
Spirigerella_numismalis	extinct	268	265
Spirigerella_numismalis	extinct	268	265
Spirigerella_numismalis	extinct	268	265
Spirigerella_numismalis	extinct	268	265
Spirigerella_numismalis	extinct	268	265
Spirigerella_numismalis	extinct	268	265
Spirigerella_numismalis	extinct	268	265
Spirigerella_numismalis	extinct	268	265
Spirigerella_numismalis	extinct	268	265
Spirigerella_numismalis	extinct	268	265
Spirigerella_numismalis	extinct	268	265
Spirigerella_numismalis	extinct	268	265
Spirigerella_numismalis	extinct	268	265
Spirigerella_numismalis	extinct	268	265
Spirigerella_numismalis	extinct	268	265
Spirigerella_numismalis	extinct	268	265
Spirigerella_numismalis	extinct	268	265
Spirigerella_numismalis	extinct	268	265
Spirigerella_numismalis	extinct	268	265
Spirigerella_numismalis	extinct	268	265
Spirigerella_numismalis	extinct	268	265
Spirigerella_numismalis	extinct	268	265
Spirigerella_obovata	extinct	268	265
Spirigerella_proxima	extinct	268	265
Spirigerellina_stoliczkai	extinct	247.2	242
Spirigerellina_stoliczkai	extinct	247.2	242
Uncinella_paucicostata	extinct	268	265
Uncinella_paucicostata	extinct	268	265
Uncinella_paucicostata	extinct	268	265
Whitfieldella_ypsilon	extinct	426.2	422.9
Whitfieldella_ypsilon	extinct	426.2	422.9
Whitfieldella_ypsilon	extinct	426.2	422.9
Whitfieldella_ypsilon	extinct	428.2	426.2
