feature,shap,lwr_shap,upr_shap,rate,rate_lwr,rate_upr
Euoplocyon__geography,0.07313887273285684,-0.029283971372022967,0.049720456823069956,NA,NA,NA
Euoplocyon__Temperature,-0.2558799751648999,-0.08234914195913375,-0.024810086491326593,NA,NA,NA
Euoplocyon__time,-0.05474654813194297,-0.03900976563850083,0.01654548270660799,NA,NA,NA
Euplocyon__taxon,0.2025894442687867,5.169635250914136e-05,0.11438095663291638,0.20518090911143605,0.022420967173805317,0.3935848939902592
Euplocyon__BodyMass,0.03432470002197168,-0.001286986177526669,0.018836019678453074,NA,NA,NA
Euplocyon__geography,0.10951576815933307,-0.0030449615804615912,0.07009833344494434,NA,NA,NA
Euplocyon__Temperature,-0.24829748192263593,-0.09850597163885297,-0.02447491597862328,NA,NA,NA
Euplocyon__time,-0.06767508744952201,-0.04712283772201336,0.021603442315250403,NA,NA,NA
Felis__taxon,0.05208877420356465,-0.07640487703291977,0.07629589857648864,0.8340618436390969,0.02892903306488004,1.663815451518389
Felis__BodyMass,0.006515018782769961,-0.024858156037030652,0.011911043809696974,NA,NA,NA
Felis__geography,-0.044331345637193494,-0.10525801940617434,0.014315419018796889,NA,NA,NA
Felis__Temperature,0.12814452444703514,0.07463113911271012,0.06980189949548496,NA,NA,NA
Felis__time,0.032306594237326146,-0.018019147402930803,0.028119575192473482,NA,NA,NA
Ferinestrix__taxon,0.27001299498463416,-0.01930391309668155,0.10093159041772336,0.26193155617065,0.0,0.6693017850352282
Ferinestrix__BodyMass,0.03156488537862259,-0.007262712049593078,0.017922877170857804,NA,NA,NA
Ferinestrix__geography,-0.07951174920430447,-0.06347718054116346,0.02532897697919441,NA,NA,NA
Ferinestrix__Temperature,-0.17010281067319644,-0.057145738047685544,0.03347788052818343,NA,NA,NA
Ferinestrix__time,0.0352446696513919,-0.002719517031221793,0.02278251099698193,NA,NA,NA
Ferrucyon__taxon,0.31641958548005106,-0.0045857550076702815,0.12002225041220987,0.3652814135809786,0.0,0.8586794824984256
Ferrucyon__BodyMass,0.042114412646176776,-0.005465594271595987,0.022069624579303983,NA,NA,NA
Ferrucyon__geography,-0.03627200469143334,-0.05887155230676867,0.04370215400907517,NA,NA,NA
Ferrucyon__Temperature,-0.18155233225290987,-0.07366374009046697,0.0008661324989857174,NA,NA,NA
Ferrucyon__time,0.03401390485161776,-0.007322419089843541,0.013783674593366218,NA,NA,NA
Floridictis__taxon,0.16827880291653072,0.02137301005898212,0.08463207991685222,0.5400368954666734,0.14125683889395557,1.158741844176766
Floridictis__BodyMass,0.021806384990316403,-0.006393101590258951,0.026007227691688027,NA,NA,NA
Floridictis__geography,0.09035064360054126,-0.017118144704834568,0.06436439809510996,NA,NA,NA
Floridictis__Temperature,-0.06645656701566784,-0.08480094650522203,0.010142619809690159,NA,NA,NA
Floridictis__time,-0.03925569845821819,-0.062969878025012,0.015297510579600578,NA,NA,NA
Franconictis__taxon,0.3062952955760671,0.05016294806637062,0.12183932018448235,0.3256205463213088,0.19728460944876763,0.449049344006466
Franconictis__BodyMass,0.020134208793616902,-0.011797024184144718,0.019345903235797282,NA,NA,NA
Franconictis__geography,0.11321604897969678,0.01571509615555299,0.06136943553099323,NA,NA,NA
Franconictis__Temperature,-0.21710160314477697,-0.12902122482250786,-0.024668556433713917,NA,NA,NA
Franconictis__time,-0.07164696991679753,-0.07496885598161648,0.022557733575382006,NA,NA,NA
Gaillardina__taxon,0.21564099976022255,0.06867617732196274,0.11619304046008612,0.4376954546049124,0.2477917937503814,0.7719270880409361
Gaillardina__BodyMass,0.010018734091867411,-0.01501455740176744,0.015674417149693125,NA,NA,NA
Gaillardina__geography,0.10204926886631473,0.015031077625150569,0.0718134570349816,NA,NA,NA
Gaillardina__Temperature,-0.12824244366835702,-0.16043278471139702,-0.017161314682775045,NA,NA,NA
Gaillardina__time,-0.024742993016545287,-0.05816897360029429,0.01392423613095516,NA,NA,NA
Gobicyon__taxon,0.19411294139323665,0.028842504094697085,0.11098744016696384,0.47581342539344673,0.12345319552052357,1.1753553359623876
Gobicyon__BodyMass,0.020478529246191507,-0.034178264716884836,0.020895566392389736,NA,NA,NA
Gobicyon__geography,0.10013387044214259,0.008254299941698082,0.06376610676671632,NA,NA,NA
Gobicyon__Temperature,-0.11688023089257762,-0.10901779610359331,-0.005918797670913066,NA,NA,NA
Gobicyon__time,-0.023121544155490673,-0.04380980398226246,0.010713520437784105,NA,NA,NA
Grivamephitis__taxon,0.20417969759415044,0.06627037431750707,0.11531495169245196,0.45643298583753505,0.30664876358097515,0.6769644662012428
Grivamephitis__BodyMass,-0.0006230570408656801,-0.04156481054572687,0.01765188538550942,NA,NA,NA
Grivamephitis__geography,0.10016281105706407,0.028716422262289508,0.07205636860995639,NA,NA,NA
Grivamephitis__Temperature,-0.11281725347737676,-0.1468425384499781,-0.012078480657217713,NA,NA,NA
Grivamephitis__time,-0.016178632099469698,-0.056488508350437026,0.007499111062240888,NA,NA,NA
Gulo__taxon,0.06455093112526022,-0.02735149183471648,0.059083177276170795,0.9629070453236791,0.20368083899659692,1.7061860919199199
Gulo__BodyMass,0.008520402264466756,-0.02004690184602327,0.016593113615220218,NA,NA,NA
Gulo__geography,-0.0366058024944916,-0.18577936483681654,0.01979897582812654,NA,NA,NA
Gulo__Temperature,0.11181253380348577,0.09338064960016432,0.07482812003391862,NA,NA,NA
Gulo__time,0.026445501334781237,-0.01011195184895349,0.030140449339504785,NA,NA,NA
Hadrictis__taxon,0.1958628508006786,0.07071829766640039,0.11607575715281937,0.46520236430313205,0.21220413787169468,0.7594637540792304
Hadrictis__BodyMass,0.007656797324927487,-0.03000130879272313,0.016722708500686856,NA,NA,NA
Hadrictis__geography,0.09485402087090535,0.018664903274598507,0.07204923178476684,NA,NA,NA
Hadrictis__Temperature,-0.11159891337545347,-0.1592839476446148,-0.016448128784516798,NA,NA,NA
Hadrictis__time,-0.012051189587555593,-0.050007005270006434,0.012044267439184663,NA,NA,NA
Haplocyon__taxon,0.4143179708578008,0.065351985806096,0.13892095365324697,0.3688878939666882,0.18731349533669206,0.5453607247004589
Haplocyon__BodyMass,0.0066511885229920955,-0.012358933630930047,0.015632116626052656,NA,NA,NA
Haplocyon__geography,0.0853666463098459,-0.0030072371156652793,0.04247356978899731,NA,NA,NA
Haplocyon__Temperature,-0.25476088898074706,-0.13328949531101222,-0.018732627105510016,NA,NA,NA
Haplocyon__time,-0.07685135067638944,-0.06660538051483389,0.022149823130154025,NA,NA,NA
Haplocyonoides__taxon,0.23648818172665256,0.05113421355872296,0.1419784945532892,0.5788139087214165,0.24920856374610367,0.9716852669430549
Haplocyonoides__BodyMass,0.006245677682409116,-0.027388029095357855,0.015419580348008704,NA,NA,NA
Haplocyonoides__geography,0.05218802219667319,-0.021364499625046135,0.04586238399666077,NA,NA,NA
Haplocyonoides__Temperature,-0.10248128779636358,-0.10634321583612043,-0.01326416383765409,NA,NA,NA
Haplocyonoides__time,-0.017717027775868924,-0.045947529768543986,0.0104475410326364,NA,NA,NA
Helarctos__taxon,0.017358162134212242,-0.09986301454461347,0.059160411187349264,0.9440318694844975,0.04522181038742085,1.7505410513145032
Helarctos__BodyMass,0.008053299675811592,-0.021815580814930256,0.020239311325746065,NA,NA,NA
Helarctos__geography,0.02503533838393556,-0.05191910710622459,0.03872996136606946,NA,NA,NA
Helarctos__Temperature,0.1005459661291325,0.036736145764534364,0.05876326214686379,NA,NA,NA
Helarctos__time,0.02373079971041049,-0.013047504065111527,0.023550890066912387,NA,NA,NA
Hemicyon__taxon,0.26166030013023833,0.027538607869422124,0.1864785500951359,0.147631680697239,0.01377865293923547,0.291157261376501
Hemicyon__BodyMass,0.011795782683704957,-0.011738319406016159,0.028392045689958276,NA,NA,NA
Hemicyon__geography,-0.11136164561893874,-0.064205447307996,0.00016544753713571556,NA,NA,NA
Hemicyon__Temperature,-0.17070808847593333,-0.07503078142456791,-0.028370171595202293,NA,NA,NA
Hemicyon__time,-0.01847823405533463,-0.02647312049718748,0.013777964365913357,NA,NA,NA
Herpestes__taxon,0.05565119289370468,-0.09079414942422595,0.07666272306781098,1.2001495255766719,0.0,2.0874807722099287
Herpestes__BodyMass,-0.004290753506098595,-0.03789941282867826,0.012004598867990993,NA,NA,NA
Herpestes__geography,0.02352984551052437,-0.04434352101910784,0.038545509144304255,NA,NA,NA
Herpestes__Temperature,0.08135770887181953,0.0282239996190828,0.053019699976226936,NA,NA,NA
Herpestes__time,0.01847557226355241,-0.005095977113416181,0.020211305036607785,NA,NA,NA
Herpestides__taxon,0.3116566569750335,0.022333070356480016,0.1323160383887943,0.36286765331235715,0.1376964692253307,0.5853197493225889
Herpestides__BodyMass,0.025917506112209124,-0.005668776082199105,0.01851848295101367,NA,NA,NA
Herpestides__geography,0.10681440273405451,0.0053853445743242585,0.043165836293548386,NA,NA,NA
Herpestides__Temperature,-0.20185602575764322,-0.11009962770845384,-0.013353655320747004,NA,NA,NA
Herpestides__time,-0.06780897403015146,-0.06185907190649676,0.019797133780331596,NA,NA,NA
Hesperoviverra__taxon,0.18491238213963865,0.004616717172864718,0.13480544916089188,0.530461744350466,0.25719479636262677,1.000170106646553
Hesperoviverra__BodyMass,0.008940357900385469,-0.015028970851992179,0.012981498278038194,NA,NA,NA
Hesperoviverra__geography,0.05282392434105394,-0.018594095162157903,0.05173195166608733,NA,NA,NA
Hesperoviverra__Temperature,-0.08408659793311575,-0.11321835541715586,-0.009513997174782256,NA,NA,NA
Hesperoviverra__time,0.012133499585540098,-0.007684356507904234,0.010438934162705839,NA,NA,NA
