feature1,feature2,feature1_state,feature2_state,posterior_probability,magnitude_effect,magnitude_lwr_CI,magnitude_upr_CI,shap,lwr_shap,upr_shap,delta_lik,lwr_delta_lik,upr_delta_lik,rank
taxon,none,Amphicyonidae_Canidae,none,0.93,2.0259020236525043,0.6828170215543709,3.118663254635142,0.1739812018535188,0.13079018021400146,0.21820745679301323,-85.01315352833743,-147.49774187230082,-32.42250916757905,2.0
taxon,none,Amphicyonidae_Felidae,none,0.95,2.0531252006026004,0.789545779169674,4.148376695265157,0.1739812018535188,0.13079018021400146,0.21820745679301323,-85.01315352833743,-147.49774187230082,-32.42250916757905,2.0
taxon,none,Amphicyonidae_FeliformiaOther,none,0.73,1.5687805675499962,0.4637806881530697,2.9235353397070596,0.1739812018535188,0.13079018021400146,0.21820745679301323,-85.01315352833743,-147.49774187230082,-32.42250916757905,2.0
taxon,none,Amphicyonidae_Hyaenidae,none,0.94,2.2669895318973965,0.762225474048119,4.992876960743109,0.1739812018535188,0.13079018021400146,0.21820745679301323,-85.01315352833743,-147.49774187230082,-32.42250916757905,2.0
taxon,none,Amphicyonidae_Musteloidea,none,0.77,1.4242834321700684,0.5003955087359551,2.1897341568946977,0.1739812018535188,0.13079018021400146,0.21820745679301323,-85.01315352833743,-147.49774187230082,-32.42250916757905,2.0
taxon,none,Amphicyonidae_Ursidae,none,0.91,1.7693863767757532,0.6687157668717316,2.9493840777746594,0.1739812018535188,0.13079018021400146,0.21820745679301323,-85.01315352833743,-147.49774187230082,-32.42250916757905,2.0
taxon,none,Amphicyonidae_Viverridae,none,0.87,1.8274542285220843,0.5278696668632072,3.1890980635528536,0.1739812018535188,0.13079018021400146,0.21820745679301323,-85.01315352833743,-147.49774187230082,-32.42250916757905,2.0
taxon,none,Canidae_Felidae,none,0.51,1.0914934411970911,0.5047845055793513,2.068067702255985,0.1739812018535188,0.13079018021400146,0.21820745679301323,-85.01315352833743,-147.49774187230082,-32.42250916757905,2.0
taxon,none,Canidae_FeliformiaOther,none,0.75,0.8336276694493369,0.22693966239193122,1.564012333900001,0.1739812018535188,0.13079018021400146,0.21820745679301323,-85.01315352833743,-147.49774187230082,-32.42250916757905,2.0
taxon,none,Canidae_Hyaenidae,none,0.58,1.1675682401027325,0.4245852223024931,2.1602633323975775,0.1739812018535188,0.13079018021400146,0.21820745679301323,-85.01315352833743,-147.49774187230082,-32.42250916757905,2.0
taxon,none,Canidae_Musteloidea,none,0.87,0.749423289029242,0.3514681877671934,1.1734271954384967,0.1739812018535188,0.13079018021400146,0.21820745679301323,-85.01315352833743,-147.49774187230082,-32.42250916757905,2.0
taxon,none,Canidae_Ursidae,none,0.65,0.9402841596187893,0.41662014263825065,1.56472024421157,0.1739812018535188,0.13079018021400146,0.21820745679301323,-85.01315352833743,-147.49774187230082,-32.42250916757905,2.0
taxon,none,Canidae_Viverridae,none,0.73,0.9172229860442321,0.16921998149155446,1.478678869229403,0.1739812018535188,0.13079018021400146,0.21820745679301323,-85.01315352833743,-147.49774187230082,-32.42250916757905,2.0
taxon,none,Felidae_FeliformiaOther,none,0.73,0.855610061656344,0.2587123778908492,2.0513902060852307,0.1739812018535188,0.13079018021400146,0.21820745679301323,-85.01315352833743,-147.49774187230082,-32.42250916757905,2.0
taxon,none,Felidae_Hyaenidae,none,0.52,1.176418908642173,0.4973185256851391,2.214331205201638,0.1739812018535188,0.13079018021400146,0.21820745679301323,-85.01315352833743,-147.49774187230082,-32.42250916757905,2.0
taxon,none,Felidae_Musteloidea,none,0.85,0.754904613919745,0.39300035541828177,1.318780489393496,0.1739812018535188,0.13079018021400146,0.21820745679301323,-85.01315352833743,-147.49774187230082,-32.42250916757905,2.0
taxon,none,Felidae_Ursidae,none,0.6,0.9431866167122388,0.3257475879280783,1.790843090197455,0.1739812018535188,0.13079018021400146,0.21820745679301323,-85.01315352833743,-147.49774187230082,-32.42250916757905,2.0
taxon,none,Felidae_Viverridae,none,0.68,0.8981714550138669,0.3296508479599417,1.4805292689232106,0.1739812018535188,0.13079018021400146,0.21820745679301323,-85.01315352833743,-147.49774187230082,-32.42250916757905,2.0
taxon,none,FeliformiaOther_Hyaenidae,none,0.75,1.6352012914972403,0.5083478389970343,3.5129717262763904,0.1739812018535188,0.13079018021400146,0.21820745679301323,-85.01315352833743,-147.49774187230082,-32.42250916757905,2.0
taxon,none,FeliformiaOther_Musteloidea,none,0.5,1.0320584963885415,0.5081794606088189,1.8939629721884537,0.1739812018535188,0.13079018021400146,0.21820745679301323,-85.01315352833743,-147.49774187230082,-32.42250916757905,2.0
taxon,none,FeliformiaOther_Ursidae,none,0.67,1.2858498479059324,0.5007773390361618,2.4937310467209484,0.1739812018535188,0.13079018021400146,0.21820745679301323,-85.01315352833743,-147.49774187230082,-32.42250916757905,2.0
taxon,none,FeliformiaOther_Viverridae,none,0.58,1.3023496673547141,0.206529667625237,2.686807871162468,0.1739812018535188,0.13079018021400146,0.21820745679301323,-85.01315352833743,-147.49774187230082,-32.42250916757905,2.0
taxon,none,Hyaenidae_Musteloidea,none,0.85,0.716344361776022,0.2695441044552214,1.21553077297763,0.1739812018535188,0.13079018021400146,0.21820745679301323,-85.01315352833743,-147.49774187230082,-32.42250916757905,2.0
taxon,none,Hyaenidae_Ursidae,none,0.67,0.8868937683191359,0.25841778419524747,1.4530134284032452,0.1739812018535188,0.13079018021400146,0.21820745679301323,-85.01315352833743,-147.49774187230082,-32.42250916757905,2.0
