feature1,feature2,feature1_state,feature2_state,posterior_probability,magnitude_effect,magnitude_lwr_CI,magnitude_upr_CI,shap,lwr_shap,upr_shap,delta_lik,lwr_delta_lik,upr_delta_lik,rank
taxon,none,Canidae_Musteloidea,none,0.99,0.24731728516320936,0.0010364613697123363,0.629699277937518,2.1753009257734033,1.6172948795647213,2.7358632136761534,-563.3687478293142,-1027.9441029502896,-126.3582221509484,1.0
taxon,none,Canidae_Ursidae,none,0.59,2.6955936087529615,0.0020188853557330773,8.304231614096311,2.1753009257734033,1.6172948795647213,2.7358632136761534,-563.3687478293142,-1027.9441029502896,-126.3582221509484,1.0
taxon,none,Canidae_Viverridae,none,0.53,2.6294443462245187,0.0011196314821571656,10.06769739847772,2.1753009257734033,1.6172948795647213,2.7358632136761534,-563.3687478293142,-1027.9441029502896,-126.3582221509484,1.0
taxon,none,Felidae_FeliformiaOther,none,0.72,1.6989257109132823,0.01664869404097871,7.086012159740556,2.1753009257734033,1.6172948795647213,2.7358632136761534,-563.3687478293142,-1027.9441029502896,-126.3582221509484,1.0
taxon,none,Felidae_Hyaenidae,none,0.6,6.422381759701442,0.06023776414041706,35.176388449951496,2.1753009257734033,1.6172948795647213,2.7358632136761534,-563.3687478293142,-1027.9441029502896,-126.3582221509484,1.0
taxon,none,Felidae_Musteloidea,none,0.92,0.34897146235395804,0.006538040840861998,1.088730240701016,2.1753009257734033,1.6172948795647213,2.7358632136761534,-563.3687478293142,-1027.9441029502896,-126.3582221509484,1.0
taxon,none,Felidae_Ursidae,none,0.61,3.601710829587946,0.02335424779667794,7.682580240474375,2.1753009257734033,1.6172948795647213,2.7358632136761534,-563.3687478293142,-1027.9441029502896,-126.3582221509484,1.0
taxon,none,Felidae_Viverridae,none,0.51,2.862668211665823,0.049529024172461314,15.092484130418857,2.1753009257734033,1.6172948795647213,2.7358632136761534,-563.3687478293142,-1027.9441029502896,-126.3582221509484,1.0
taxon,none,FeliformiaOther_Hyaenidae,none,0.81,14.627180149681005,0.05633173089887961,61.50087175539237,2.1753009257734033,1.6172948795647213,2.7358632136761534,-563.3687478293142,-1027.9441029502896,-126.3582221509484,1.0
taxon,none,FeliformiaOther_Musteloidea,none,0.77,0.7154962951097394,0.013511985563148204,1.7977861210870407,2.1753009257734033,1.6172948795647213,2.7358632136761534,-563.3687478293142,-1027.9441029502896,-126.3582221509484,1.0
taxon,none,FeliformiaOther_Ursidae,none,0.55,9.6484988074437,0.01005419435813487,24.365937064927937,2.1753009257734033,1.6172948795647213,2.7358632136761534,-563.3687478293142,-1027.9441029502896,-126.3582221509484,1.0
taxon,none,FeliformiaOther_Viverridae,none,0.71,9.511387311270017,0.02448242880231678,34.54981331575994,2.1753009257734033,1.6172948795647213,2.7358632136761534,-563.3687478293142,-1027.9441029502896,-126.3582221509484,1.0
taxon,none,Hyaenidae_Musteloidea,none,0.95,0.2605643898298463,0.0002804402744300321,0.9445258110952428,2.1753009257734033,1.6172948795647213,2.7358632136761534,-563.3687478293142,-1027.9441029502896,-126.3582221509484,1.0
taxon,none,Hyaenidae_Ursidae,none,0.73,2.3147827695575756,0.0005462593973586263,7.914038204965718,2.1753009257734033,1.6172948795647213,2.7358632136761534,-563.3687478293142,-1027.9441029502896,-126.3582221509484,1.0
taxon,none,Hyaenidae_Viverridae,none,0.58,1.5813326830400192,0.0022070862607098864,5.424499106680812,2.1753009257734033,1.6172948795647213,2.7358632136761534,-563.3687478293142,-1027.9441029502896,-126.3582221509484,1.0
taxon,none,Musteloidea_Ursidae,none,0.77,17.406997051827094,0.3260094680177373,46.802519192133964,2.1753009257734033,1.6172948795647213,2.7358632136761534,-563.3687478293142,-1027.9441029502896,-126.3582221509484,1.0
taxon,none,Musteloidea_Viverridae,none,0.9,19.1540309454344,0.12055366534181557,85.85026504119378,2.1753009257734033,1.6172948795647213,2.7358632136761534,-563.3687478293142,-1027.9441029502896,-126.3582221509484,1.0
taxon,none,Ursidae_Viverridae,none,0.61,5.789116722481985,0.0029792232165108826,20.865095920669273,2.1753009257734033,1.6172948795647213,2.7358632136761534,-563.3687478293142,-1027.9441029502896,-126.3582221509484,1.0
BodyMass,none,none,none,0.86,9.753260145767428,0.3514244641119735,39.598363455965725,0.3976256826723582,0.2669806441640076,0.6257546424984236,-371.7588591672836,-760.401561248954,-65.84935591028386,5.0
geography,none,Eurasia_NAmerica,none,0.63,7.308357043356799,0.043423305880698974,23.96623596100396,0.8584660151737026,0.5834389339275039,1.2110909449121459,-647.003979182993,-1353.2744705173477,-172.4436296366249,3.0
Humans,none,0_1,none,0.99,0.029883079514884524,0.0009030735750014002,0.04412343311860005,4.646630119065387,3.6997048512450625,6.1043653010575,-499.05118433688534,-632.6699394067304,-354.971699665913,1.0
Temperature,none,none,none,0.74,15.741863779984245,0.020967277972916903,60.08960256902434,0.9801117040638796,0.4911730706716107,1.379504309542642,-1043.7742993228044,-2290.453515568768,-235.91220402028887,2.0
time,none,none,none,0.5,1.2194197296543967,0.06093104869710297,3.3082575298991,0.9237894501369778,0.23693681449912576,1.8313228909477581,-483.4973180400999,-1164.118383665699,-43.50574449039709,4.0
