feature1,feature2,feature1_state,feature2_state,posterior_probability,magnitude_effect,magnitude_lwr_CI,magnitude_upr_CI,shap,lwr_shap,upr_shap,delta_lik,lwr_delta_lik,upr_delta_lik,rank
taxon,none,Amphicyonidae_Canidae,none,0.78,0.7959944517531113,0.23361638435907334,1.4410932563570527,0.13830317358619199,0.07865879984994702,0.19462353427028942,-183.9622655316332,-316.64198742509325,-90.31008557747145,2.0
taxon,none,Amphicyonidae_Felidae,none,1.0,0.2799212123350816,0.07430419064173022,0.6437237633599812,0.13830317358619199,0.07865879984994702,0.19462353427028942,-183.9622655316332,-316.64198742509325,-90.31008557747145,2.0
taxon,none,Amphicyonidae_FeliformiaOther,none,0.68,0.9644285711792605,0.2603760315237602,1.6946200312739972,0.13830317358619199,0.07865879984994702,0.19462353427028942,-183.9622655316332,-316.64198742509325,-90.31008557747145,2.0
taxon,none,Amphicyonidae_Hyaenidae,none,0.98,0.46673220161072815,0.1446505757567748,0.9000884236067838,0.13830317358619199,0.07865879984994702,0.19462353427028942,-183.9622655316332,-316.64198742509325,-90.31008557747145,2.0
taxon,none,Amphicyonidae_Musteloidea,none,1.0,0.3695357906490553,0.0968660237007074,0.6989899390786245,0.13830317358619199,0.07865879984994702,0.19462353427028942,-183.9622655316332,-316.64198742509325,-90.31008557747145,2.0
taxon,none,Amphicyonidae_Ursidae,none,0.93,0.596349568623074,0.12497524069911965,1.0536227048547322,0.13830317358619199,0.07865879984994702,0.19462353427028942,-183.9622655316332,-316.64198742509325,-90.31008557747145,2.0
taxon,none,Amphicyonidae_Viverridae,none,0.9,0.5916274519948286,0.1568769336930709,1.2808461053847189,0.13830317358619199,0.07865879984994702,0.19462353427028942,-183.9622655316332,-316.64198742509325,-90.31008557747145,2.0
taxon,none,Canidae_Felidae,none,1.0,0.3682538526757489,0.17067778606030437,0.6384612887861597,0.13830317358619199,0.07865879984994702,0.19462353427028942,-183.9622655316332,-316.64198742509325,-90.31008557747145,2.0
taxon,none,Canidae_FeliformiaOther,none,0.61,1.3445174646575047,0.4936299194723124,3.189432277573961,0.13830317358619199,0.07865879984994702,0.19462353427028942,-183.9622655316332,-316.64198742509325,-90.31008557747145,2.0
taxon,none,Canidae_Hyaenidae,none,0.89,0.6410562433911907,0.23282098029712284,1.2051157090806615,0.13830317358619199,0.07865879984994702,0.19462353427028942,-183.9622655316332,-316.64198742509325,-90.31008557747145,2.0
taxon,none,Canidae_Musteloidea,none,0.98,0.5005142915472465,0.2211583993484102,0.7657471862603291,0.13830317358619199,0.07865879984994702,0.19462353427028942,-183.9622655316332,-316.64198742509325,-90.31008557747145,2.0
taxon,none,Canidae_Ursidae,none,0.77,0.8107305949902539,0.2913241161003105,1.4579106083060054,0.13830317358619199,0.07865879984994702,0.19462353427028942,-183.9622655316332,-316.64198742509325,-90.31008557747145,2.0
taxon,none,Canidae_Viverridae,none,0.81,0.7676812127657601,0.2318412396530121,1.5923725714567722,0.13830317358619199,0.07865879984994702,0.19462353427028942,-183.9622655316332,-316.64198742509325,-90.31008557747145,2.0
taxon,none,Felidae_FeliformiaOther,none,1.0,3.8696688955275307,1.4073408372430625,7.290355728251668,0.13830317358619199,0.07865879984994702,0.19462353427028942,-183.9622655316332,-316.64198742509325,-90.31008557747145,2.0
taxon,none,Felidae_Hyaenidae,none,0.91,1.8361054763560238,0.5444190515929078,3.4740313072105637,0.13830317358619199,0.07865879984994702,0.19462353427028942,-183.9622655316332,-316.64198742509325,-90.31008557747145,2.0
taxon,none,Felidae_Musteloidea,none,0.89,1.427704276408898,0.8316552876671556,2.478454685976403,0.13830317358619199,0.07865879984994702,0.19462353427028942,-183.9622655316332,-316.64198742509325,-90.31008557747145,2.0
taxon,none,Felidae_Ursidae,none,0.98,2.2981508225039113,1.1516643171195315,3.7616988845361843,0.13830317358619199,0.07865879984994702,0.19462353427028942,-183.9622655316332,-316.64198742509325,-90.31008557747145,2.0
taxon,none,Felidae_Viverridae,none,0.94,2.237444833215304,0.5271839891818002,4.509379706464342,0.13830317358619199,0.07865879984994702,0.19462353427028942,-183.9622655316332,-316.64198742509325,-90.31008557747145,2.0
taxon,none,FeliformiaOther_Hyaenidae,none,0.91,0.551664943174691,0.17893728238378606,1.0787597532572664,0.13830317358619199,0.07865879984994702,0.19462353427028942,-183.9622655316332,-316.64198742509325,-90.31008557747145,2.0
taxon,none,FeliformiaOther_Musteloidea,none,1.0,0.43402039216345595,0.10282225727738517,0.6919965621798587,0.13830317358619199,0.07865879984994702,0.19462353427028942,-183.9622655316332,-316.64198742509325,-90.31008557747145,2.0
taxon,none,FeliformiaOther_Ursidae,none,0.81,0.7055980462988545,0.1732591639494367,1.3269820227375995,0.13830317358619199,0.07865879984994702,0.19462353427028942,-183.9622655316332,-316.64198742509325,-90.31008557747145,2.0
taxon,none,FeliformiaOther_Viverridae,none,0.87,0.6650114671601951,0.0770056544185726,1.2251127676513958,0.13830317358619199,0.07865879984994702,0.19462353427028942,-183.9622655316332,-316.64198742509325,-90.31008557747145,2.0
taxon,none,Hyaenidae_Musteloidea,none,0.76,0.869788025372944,0.3573809845251996,1.494235347872361,0.13830317358619199,0.07865879984994702,0.19462353427028942,-183.9622655316332,-316.64198742509325,-90.31008557747145,2.0
taxon,none,Hyaenidae_Ursidae,none,0.73,1.4105537186214532,0.5219658338914013,2.5651887941859686,0.13830317358619199,0.07865879984994702,0.19462353427028942,-183.9622655316332,-316.64198742509325,-90.31008557747145,2.0
