age	temp
4.894	-2.85
4.896	-3.20333333333333
4.898	-2.51666666666667
4.9	-2.51666666666667
4.902	-0.316666666666666
4.904	-0.616666666666669
4.906	0.330000000000002
4.908	0.650000000000002
4.91	1.61666666666667
4.912	0.916666666666668
4.914	-0.416666666666666
4.916	0.449999999999999
4.918	0.529999999999999
4.92	1.55
4.922	0.283333333333333
4.924	-0.916666666666666
4.926	-0.296666666666669
4.928	-0.283333333333331
4.93	-0.816666666666666
4.932	-0.416666666666666
4.934	-0.716666666666667
4.936	-1.01666666666666
4.938	0.283333333333333
4.94	-0.316666666666666
4.942	-0.816666666666666
4.944	-0.783333333333335
4.946	0.216666666666665
4.948	0.616666666666665
4.95	0.416666666666668
4.952	1.25
4.954	1.58333333333333
4.956	0.916666666666668
4.958	0.783333333333335
4.96	0.449999999999999
4.962	0.216666666666665
4.964	1.11666666666667
4.966	0.75
4.968	1.05
4.97	0.816666666666668
4.972	0.950000000000001
4.974	1.15
4.976	0.483333333333333
4.978	1.31666666666667
4.98	0.116666666666669
4.982	0.416666666666668
4.984	0.550000000000001
4.986	0.15
4.988	0.316666666666666
4.99	-0.15
4.992	-0.0166666666666657
4.994	1.05
4.996	0.516666666666667
4.998	1.01666666666667
5	1.18333333333333
5.002	0.616666666666665
5.004	0.550000000000001
5.006	-0.449999999999998
5.008	0.316666666666666
5.01	-0.35
5.012	-1.31666666666667
5.014	-0.449999999999998
5.016	-0.216666666666669
5.018	-0.449999999999998
5.02	0.0500000000000007
5.022	0.85
5.024	0.950000000000001
5.026	1.18333333333333
5.028	1.45
5.03	1.15
5.032	1.28333333333333
5.034	1.38333333333333
5.036	-0.316666666666666
5.038	1.45
5.04	1.17
5.042	1.51
5.044	0.630000000000001
5.046	1.58333333333333
5.048	0.483333333333333
5.05	1.17666666666667
5.052	-0.336666666666666
5.054	0.243333333333332
5.056	-0.136666666666668
5.058	-0.703333333333335
5.06	-0.883333333333333
5.062	0.0166666666666657
5.064	0.616666666666665
5.066	0.663333333333334
5.068	1.31666666666667
5.07	1.05
5.072	1.07
5.074	1.08333333333333
5.076	0.816666666666668
5.078	0.950000000000001
5.08	0.783333333333335
5.082	0.75
5.084	1.68333333333333
5.086	0.716666666666667
5.088	1.15
5.09	-0.0166666666666657
5.092	0.35
5.094	0.15
5.096	-0.683333333333332
5.098	0.75
5.1	-0.316666666666666
5.102	-0.0499999999999972
5.104	-0.116666666666665
5.106	0.15
5.108	0.550000000000001
5.11	0.950000000000001
5.112	1.05
5.114	0.816666666666668
5.116	0.883333333333333
5.118	0.35
5.12	1.81666666666667
5.122	1.05
5.124	0.75
5.126	0.35
5.128	1.08333333333333
5.13	-0.116666666666665
5.132	0.316666666666666
5.134	0.416666666666668
5.136	0.683333333333334
5.138	0.650000000000002
5.14	1.31666666666667
5.142	1.48333333333333
5.144	1.35
5.146	0.616666666666665
5.148	0.75
5.15	0.0500000000000007
5.152	0.75
5.154	0.650000000000002
5.156	0.75
5.158	0.483333333333333
5.16	0.816666666666668
5.162	0.483333333333333
5.164	0.550000000000001
5.166	0.283333333333333
5.168	0.283333333333333
5.17	-0.35
5.172	-0.683333333333332
5.174	0.0166666666666657
5.176	0.0166666666666657
5.178	0.183333333333334
5.18	1.01666666666667
5.182	0.15
5.184	0.35
5.186	0.35
5.188	0.683333333333334
5.19	0.183333333333334
5.192	1.21666666666667
5.194	0.0833333333333339
5.196	-0.183333333333332
5.198	0.283333333333333
5.2	1.21666666666667
5.202	0.15
5.204	0.0833333333333339
5.206	-0.0833333333333339
5.208	1.88333333333333
5.21	-0.216666666666669
5.212	-0.916666666666666
5.214	-0.516666666666666
5.216	-0.849999999999998
5.218	-1.18333333333334
5.22	-1.05
5.222	-0.25
5.224	-0.783333333333335
5.226	-0.483333333333334
5.228	0.0166666666666657
5.23	1.28333333333333
5.232	0.85
5.234	1.08333333333333
5.236	1.98333333333333
5.238	1.15
5.24	1.41666666666667
5.242	1.41666666666667
5.244	1.35
5.246	1.45
5.248	1.11666666666667
5.25	1.18333333333333
5.252	1.65
5.254	0.583333333333334
5.256	0.883333333333333
5.258	1.35
5.26	0.35
5.262	0.483333333333333
5.264	1.08333333333333
5.266	0.783333333333335
5.268	0.816666666666668
5.27	0.283333333333333
5.272	1.28333333333333
5.274	1.35
5.276	0.483333333333333
5.278	0.15
5.28	0.250000000000002
5.282	1.21666666666667
5.284	0.0166666666666657
5.286	0.0166666666666657
5.288	0.263333333333334
5.29	-0.0499999999999972
5.292	0.283333333333333
5.294	-0.0166666666666657
5.296	-0.0499999999999972
5.298	-0.0833333333333339
5.3	-0.0499999999999972
5.302	-0.316666666666666
5.304	-0.0966666666666658
5.306	0.550000000000001
5.308	0.616666666666665
5.31	0.77
5.312	0.816666666666668
5.314	0.983333333333334
5.316	0.77
5.318	0.35
5.32	0.23
5.322	0.816666666666668
5.324	0.15
5.326	0.816666666666668
5.328	0.716666666666667
5.33	0.916666666666668
5.332	0.530000000000001
5.334	0.796666666666667
5.336	0.609999999999999
5.338	1.01
5.34	0.41
5.342	0.924666666666667
5.344	0.970000000000001
5.346	0.756666666666668
5.348	0.663333333333334
5.35	0.863333333333333
5.352	1.09
5.354	0.970000000000001
5.356	1.13
5.358	0.970000000000001
5.36	1.47666666666667
5.362	0.970000000000001
5.364	0.916666666666668
5.366	0.863333333333333
5.368	0.836666666666666
5.37	0.81
5.372	0.836666666666666
5.374	1.07666666666667
5.376	1.31666666666667
5.378	1.42333333333333
5.38	0.623333333333335
5.382	0.783333333333333
5.384	0.863333333333333
5.386	0.676666666666666
5.388	0.49
5.39	0.623333333333335
5.392	0.543333333333333
5.394	0.57
5.396	0.703333333333333
5.398	1.79666666666667
5.4	1.53
5.402	1.62333333333333
5.404	1.71666666666667
5.406	0.996666666666666
5.408	1.39666666666667
5.41	0.383333333333333
5.412	1.08466666666667
5.414	1.10333333333333
5.416	0.690000000000001
5.418	0.49
5.42	0.796666666666667
5.422	1.13
5.424	0.943333333333333
5.426	1.90333333333334
5.428	0.996666666666666
5.43	0.996666666666666
5.432	0.596666666666668
5.434	0.850000000000001
5.436	0.890000000000001
5.438	0.943333333333333
5.44	0.956666666666667
5.442	0.970000000000001
5.444	1.34333333333333
5.446	1.29
5.448	1.13
5.45	1.22333333333333
5.452	0.676666666666666
5.454	0.65
5.456	0.303333333333335
5.458	0.356666666666667
5.46	0.436666666666667
5.462	0.516666666666667
5.464	0.396666666666667
5.466	0.596666666666668
5.468	0.73
5.47	0.81
5.472	0.836666666666666
5.474	0.623333333333335
5.476	0.476666666666667
5.478	0.17
5.48	0.676666666666666
5.482	0.583333333333334
5.484	0.783333333333333
5.486	0.663333333333334
5.488	0.583333333333334
5.49	0.49
5.492	0.556666666666667
5.494	0.623333333333335
5.496	0.818000000000001
5.498	1.01533333333333
5.5	0.596666666666668
5.502	0.49
5.504	0.57
5.506	0.25
5.508	0.343333333333334
5.51	0.77
5.512	0.855333333333334
5.514	0.41
5.516	1.10333333333333
5.518	1.29
5.52	1.47666666666667
5.522	1.17533333333333
5.524	0.871333333333334
5.526	0.57
5.528	0.81
5.53	0.49
5.532	0.73
5.534	0.73
5.536	0.970000000000001
5.538	0.476666666666667
5.54	-0.0166666666666657
5.542	0.0633333333333326
5.544	-0.816666666666666
5.546	-0.35
5.548	-0.208666666666666
5.55	-0.0700000000000003
5.552	0.116666666666667
5.554	0.703333333333333
5.556	0.65
5.558	0.703333333333333
5.56	0.756666666666668
5.562	0.65
5.564	0.756666666666668
5.566	0.143333333333334
5.568	0.703333333333333
5.57	0.543333333333333
5.572	0.543333333333333
5.574	1.15666666666667
5.576	0.276666666666667
5.578	0.076666666666668
5.58	0.116666666666667
5.582	0.33
5.584	0.303333333333335
5.586	0.143333333333334
5.588	-0.336666666666666
5.59	0.303333333333335
5.592	0.17
5.594	0.223333333333333
5.596	0.303333333333335
5.598	0.57
5.6	0.543333333333333
5.602	0.676666666666666
5.604	0.543333333333333
5.606	0.41
5.608	0.543333333333333
5.61	0.543333333333333
5.612	0.370000000000001
5.614	0.73
5.616	0.591333333333335
5.618	0.449999999999999
5.62	0.743333333333334
5.622	0.263333333333334
5.624	0.463333333333335
5.626	0.303333333333335
5.628	0.343333333333334
5.63	0.108666666666668
5.632	0.890000000000001
5.634	0.716666666666667
5.636	0.303333333333335
5.638	0.41
5.64	0.711333333333334
5.642	0.423333333333334
5.644	0.623333333333335
5.646	0.783333333333333
5.648	0.663333333333334
5.65	0.996666666666666
5.652	1.17
5.654	0.703333333333333
5.656	0.65
5.658	0.796666666666667
5.66	1.42333333333333
5.662	0.463333333333335
5.664	0.863333333333333
5.666	0.783333333333333
5.668	1.25
5.67	0.476666666666667
5.672	0.823333333333334
5.674	0.143333333333334
5.676	1.07666666666667
5.678	0.370000000000001
5.68	0.356666666666667
5.682	0.303333333333335
5.684	0.596666666666668
5.686	1.10333333333333
5.688	0.916666666666668
5.69	0.93
5.692	0.516666666666667
5.694	1.05
5.696	1.34333333333333
5.698	0.77
5.7	0.516666666666667
5.702	-0.603333333333333
5.704	0.196666666666667
5.706	0.276666666666667
5.708	0.25
5.71	0.463333333333335
5.712	0.676666666666666
5.714	0.383333333333333
5.716	0.970000000000001
5.718	1.07666666666667
5.72	1.15666666666667
5.722	0.543333333333333
5.724	0.703333333333333
5.726	0.73
5.728	0.81
5.73	2.94333333333334
5.732	0.57
5.734	0.836666666666666
5.736	0.81
5.738	0.623333333333335
5.74	0.756666666666668
5.742	0.676666666666666
5.744	0.143333333333334
5.746	-0.789999999999999
5.748	-0.622
5.75	-0.456666666666667
5.752	-0.763333333333332
5.754	-0.376666666666665
5.756	-0.709999999999999
5.758	-0.176666666666666
5.76	-0.123333333333333
5.762	0.196666666666667
5.764	0.41
5.766	0.25
5.768	0.503333333333334
5.77	0.223333333333333
5.772	0.436666666666667
5.774	0.516666666666667
5.776	0.391333333333334
5.778	0.0899999999999999
5.78	-0.123333333333333
5.782	0.663333333333334
5.784	-0.109999999999999
5.786	0.00200000000000067
5.788	0.116666666666667
5.79	0.0553333333333335
5.792	-0.390000000000001
5.794	0.00999999999999979
5.796	-0.478
5.798	0.17
5.8	0.57
5.802	0.444666666666667
5.804	0.716666666666667
5.806	0.668666666666667
5.808	0.623333333333335
5.81	0.863333333333333
5.812	0.290000000000001
5.814	0.223333333333333
5.816	0.890000000000001
5.818	-0.523333333333333
5.82	0.636666666666667
5.822	0.716666666666667
5.824	0.77
5.826	0.623333333333335
5.828	1.02333333333333
5.83	0.743333333333334
5.832	0.65
5.834	0.25
5.836	0.116666666666667
5.838	-0.203333333333333
5.84	0.596666666666668
5.842	0.116666666666667
5.844	0.609999999999999
5.846	1.10333333333333
5.848	1.10333333333333
5.85	0.609999999999999
5.852	0.676666666666666
5.854	1.14333333333333
5.856	-0.576666666666666
5.858	0.210000000000001
5.86	0.223333333333333
5.862	0.690000000000001
5.864	-0.176666666666666
5.866	1.41
5.868	0.57
5.87	0.636666666666667
5.872	0.996666666666666
5.874	0.756666666666668
5.876	0.65
5.878	0.623333333333335
5.88	0.463333333333335
5.882	0.783333333333333
5.884	0.57
5.886	0.463333333333335
5.888	0.463333333333335
5.89	0.65
5.892	0.970000000000001
5.894	0.716666666666667
5.896	0.823333333333334
5.898	1.39666666666667
5.9	1.09
5.902	1.34333333333333
5.904	0.783333333333333
5.906	0.0233333333333334
5.908	0.303333333333335
5.91	-0.23
5.912	0.41
5.914	0.33
5.916	0.81
5.918	0.783333333333333
5.92	0.943333333333333
5.922	1.08466666666667
5.924	0.850000000000001
5.926	1.08466666666667
5.928	0.855333333333334
5.93	0.516666666666667
5.932	0.641999999999999
5.934	0.882000000000001
5.936	0.676666666666666
5.938	0.676666666666666
5.94	0.996666666666666
5.942	0.57
5.944	0.604666666666667
5.946	0.396666666666667
5.948	0.802
5.95	0.956666666666667
5.952	0.449999999999999
5.954	0.596666666666668
5.956	0.463333333333335
5.958	0.076666666666668
5.96	0.863333333333333
5.962	0.516666666666667
5.964	0.516666666666667
5.966	0.903333333333334
5.968	0.676666666666666
5.97	0.903333333333334
5.972	0.641999999999999
5.974	0.81
5.976	0.756666666666668
5.978	0.623333333333335
5.98	0.703333333333333
5.982	0.596666666666668
5.984	0.783333333333333
5.986	0.703333333333333
5.988	0.863333333333333
5.99	0.623333333333335
5.992	0.956666666666667
5.994	1.02333333333333
5.996	0.703333333333333
5.998	0.65
6	0.449999999999999
6.002	0.543333333333333
6.004	-0.043333333333333
6.006	0.00999999999999979
6.008	0.796666666666667
6.01	1.34333333333333
6.012	0.596666666666668
6.014	0.641999999999999
6.016	1.05
6.018	0.93
6.02	0.943333333333333
6.022	1.01
6.024	0.436666666666667
6.026	0.73
6.028	0.676666666666666
6.03	0.970000000000001
6.032	0.823333333333334
6.034	0.543333333333333
6.036	-0.123333333333333
6.038	0.543333333333333
6.04	0.436666666666667
6.042	0.436666666666667
6.044	0.676666666666666
6.046	0.356666666666667
6.048	0.756666666666668
6.05	0.876666666666667
6.052	1.13
6.054	0.890000000000001
6.056	0.916666666666668
6.058	1.01
6.06	1.10333333333333
6.062	0.756666666666668
6.064	0.81
6.066	0.263333333333334
6.068	-0.283333333333333
6.07	0.49
6.072	-0.203333333333333
6.074	0.383333333333333
6.076	0.25
6.078	0.223333333333333
6.08	0.463333333333335
6.082	0.703333333333333
6.084	0.596666666666668
6.086	0.836666666666666
6.088	0.890000000000001
6.09	0.903333333333334
6.092	0.65
6.094	0.916666666666668
6.096	0.943333333333333
6.098	0.756666666666668
6.1	1.17
6.102	0.996666666666666
6.104	1.21
6.106	0.676666666666666
6.108	0.463333333333335
6.11	0.596666666666668
6.112	0.943333333333333
6.114	0.783333333333333
6.116	1.21
6.118	0.263333333333334
6.12	0.596666666666668
6.122	0.476666666666667
6.124	0.463333333333335
6.126	0.596666666666668
6.128	0.463333333333335
6.13	0.796666666666667
6.132	0.863333333333333
6.134	1.02333333333333
6.136	0.783333333333333
6.138	0.57
6.14	1.07666666666667
6.142	0.676666666666666
6.144	0.73
6.146	0.596666666666668
6.148	0.81
6.15	0.543333333333333
6.152	1.06333333333333
6.154	0.463333333333335
6.156	1.18333333333333
6.158	0.703333333333333
6.16	1.02333333333333
6.162	0.81
6.164	1.18333333333333
6.166	0.703333333333333
6.168	0.65
6.17	0.916666666666668
6.172	0.836666666666666
6.174	1.01
6.176	0.676666666666666
6.178	1.61
6.18	1.07666666666667
6.182	0.903333333333334
6.184	1.39666666666667
6.186	0.916666666666668
6.188	1.23666666666667
6.19	1.55666666666666
6.192	0.850000000000001
6.194	1.26333333333333
6.196	0.996666666666666
6.198	0.943333333333333
6.2	0.890000000000001
6.202	0.676666666666666
6.204	0.863333333333333
6.206	1.13
6.208	0.65
6.21	1.14333333333333
6.212	1.31666666666667
6.214	1.39666666666667
6.216	1.11666666666667
6.218	1.02333333333333
6.22	0.863333333333333
6.222	0.983333333333334
6.224	1.13
6.226	0.596666666666668
6.228	0.290000000000001
6.23	1.45
6.232	0.276666666666667
6.234	0.33
6.236	1.14333333333333
6.238	-0.256666666666666
6.24	0.41
6.242	0.383333333333333
6.244	0.49
6.246	0.57
6.248	0.516666666666667
6.25	0.623333333333335
6.252	0.73
6.254	0.970000000000001
6.256	0.596666666666668
6.258	0.943333333333333
6.26	0.463333333333335
6.262	0.703333333333333
6.264	0.463333333333335
6.266	0.756666666666668
6.268	0.970000000000001
6.27	0.796666666666667
6.272	0.596666666666668
6.274	0.863333333333333
6.276	0.823333333333334
6.278	0.596666666666668
6.28	0.596666666666668
6.282	0.756666666666668
6.284	0.276666666666667
6.286	0.49
6.288	0.73
6.29	0.890000000000001
6.292	0.81
6.294	0.73
6.296	0.890000000000001
6.298	0.863333333333333
6.3	0.943333333333333
6.302	1.39666666666667
6.304	0.988666666666667
6.306	0.65
6.308	0.695333333333334
6.31	1.06333333333333
6.312	0.903333333333334
6.314	0.988666666666667
6.316	0.716666666666667
6.318	0.77
6.32	0.684666666666667
6.322	0.676666666666666
6.324	0.695333333333334
6.326	0.623333333333335
6.328	0.743333333333334
6.33	0.49
6.332	0.775333333333334
6.334	0.543333333333333
6.336	1.00466666666667
6.338	0.823333333333334
6.34	0.970000000000001
6.342	1.17
6.344	1.05
6.346	1.14333333333333
6.348	0.596666666666668
6.35	0.863333333333333
6.352	0.743333333333334
6.354	0.530000000000001
6.356	0.609999999999999
6.358	0.663333333333334
6.36	0.796666666666667
6.362	0.93
6.364	0.210000000000001
6.366	0.276666666666667
6.368	0.609999999999999
6.37	0.530000000000001
6.372	0.783333333333333
6.374	0.636666666666667
6.376	0.609999999999999
6.378	0.73
6.38	0.716666666666667
6.382	0.756666666666668
6.384	0.556666666666667
6.386	0.756666666666668
6.388	0.703333333333333
6.39	0.596666666666668
6.392	0.663333333333334
6.394	0.73
6.396	0.836666666666666
6.398	0.583333333333334
6.4	0.143333333333334
6.402	0.33
6.404	0.276666666666667
6.406	0.636666666666667
6.408	0.49
6.41	1.13
6.412	-0.283333333333333
6.414	0.57
6.416	0.41
6.418	0.508666666666667
6.42	0.57
6.422	0.783333333333333
6.424	0.396666666666667
6.426	0.943333333333333
6.428	0.716666666666667
6.43	1.13
6.432	0.756666666666668
6.434	0.916666666666668
6.436	0.543333333333333
6.438	0.0899999999999999
6.44	0.623333333333335
6.442	0.57
6.444	0.436666666666667
6.446	0.81
6.448	0.57
6.45	0.663333333333334
6.452	0.756666666666668
6.454	0.463333333333335
6.456	0.623333333333335
6.458	0.25
6.46	0.57
6.462	0.81
6.464	0.890000000000001
6.466	0.623333333333335
6.468	1.18333333333333
6.47	0.823333333333334
6.472	0.676666666666666
6.474	0.756666666666668
6.476	0.17
6.478	0.530000000000001
6.48	0.703333333333333
6.482	0.970000000000001
6.484	0.583333333333334
6.486	0.530000000000001
6.488	0.543333333333333
6.49	0.516666666666667
6.492	0.890000000000001
6.494	0.716666666666667
6.496	0.596666666666668
6.498	0.916666666666668
6.5	0.17
6.502	0.303333333333335
6.504	0.436666666666667
6.506	0.81
6.508	0.49
6.51	0.223333333333333
6.512	0.890000000000001
6.514	0.716666666666667
6.516	0.73
6.518	0.663333333333334
6.52	1.26333333333333
6.522	0.57
6.524	0.703333333333333
6.526	0.49
6.528	0.436666666666667
6.53	0.690000000000001
6.532	0.516666666666667
6.534	0.823333333333334
6.536	0.583333333333334
6.538	0.81
6.54	0.57
6.542	0.756666666666668
6.544	0.556666666666667
6.546	0.81
6.548	0.756666666666668
6.55	0.303333333333335
6.552	0.836666666666666
6.554	0.303333333333335
6.556	0.65
6.558	0.818000000000001
6.56	0.988666666666667
6.562	1.15666666666667
6.564	0.903333333333334
6.566	0.65
6.568	0.676666666666666
6.57	0.49
6.572	0.49
6.574	0.77
6.576	1.21
6.578	0.863333333333333
6.58	0.876666666666667
6.582	0.623333333333335
6.584	1.34333333333333
6.586	1.00466666666667
6.588	1.03666666666667
6.59	0.516666666666667
6.592	0.783333333333333
6.594	0.49
6.596	0.356666666666667
6.598	0.436666666666667
6.6	0.57
6.602	0.863333333333333
6.604	0.476666666666667
6.606	0.596666666666668
6.608	0.65
6.61	0.402000000000001
6.612	0.836666666666666
6.614	0.65
6.616	0.25
6.618	0.383333333333333
6.62	0.556666666666667
6.622	0.516666666666667
6.624	0.463333333333335
6.626	0.543333333333333
6.628	0.383333333333333
6.63	0.703333333333333
6.632	1.13
6.634	0.49
6.636	0.57
6.638	0.596666666666668
6.64	0.609999999999999
6.642	0.703333333333333
6.644	-0.176666666666666
6.646	0.65
6.648	0.33
6.65	0.73
6.652	0.543333333333333
6.654	0.49
6.656	0.276666666666667
6.658	0.703333333333333
6.66	0.676666666666666
6.662	0.57
6.664	0.703333333333333
6.666	0.863333333333333
6.668	0.970000000000001
6.67	0.970000000000001
6.672	1.07666666666667
6.674	1.41
6.676	1.58333333333334
6.678	1.42333333333333
6.68	1.26333333333333
6.682	1.22333333333333
6.684	1.07666666666667
6.686	0.898
6.688	0.722000000000001
6.69	0.543333333333333
6.692	0.836666666666666
6.694	0.556666666666667
6.696	0.703333333333333
6.698	0.956666666666667
6.7	0.890000000000001
6.702	0.463333333333335
6.704	1.13
6.706	0.844666666666667
6.708	0.943333333333333
6.71	0.543333333333333
6.712	0.444666666666667
6.714	0.596666666666668
6.716	0.383333333333333
6.718	0.77
6.72	0.716666666666667
6.722	0.863333333333333
6.724	0.756666666666668
6.726	0.57
6.728	0.676666666666666
6.73	0.596666666666668
6.732	0.903333333333334
6.734	0.543333333333333
6.736	0.636666666666667
6.738	0.77
6.74	1.50333333333333
6.742	0.57
6.744	0.81
6.746	0.850000000000001
6.748	0.890000000000001
6.75	1.01
6.752	0.756666666666668
6.754	1.03666666666667
6.756	0.81
6.758	0.916666666666668
6.76	1.14333333333333
6.762	1.01533333333333
6.764	0.73
6.766	0.73
6.768	0.756666666666668
6.77	0.970000000000001
6.772	0.703333333333333
6.774	0.81
6.776	-0.363333333333333
6.778	0.263333333333334
6.78	0.890000000000001
6.782	0.890000000000001
6.784	0.970000000000001
6.786	1.02333333333333
6.788	1.13
6.79	1.29
6.792	1.39666666666667
6.794	1.71666666666667
6.796	0.823333333333334
6.798	0.703333333333333
6.8	0.356666666666667
6.802	0.65
6.804	0.49
6.806	0.596666666666668
6.808	0.463333333333335
6.81	0.690000000000001
6.812	0.796666666666667
6.814	0.73
6.816	0.903333333333334
6.818	0.449999999999999
6.82	0.636666666666667
6.822	0.503333333333334
6.824	1.11666666666667
6.826	0.196666666666667
6.828	0.783333333333333
6.83	0.756666666666668
6.832	0.850000000000001
6.834	0.596666666666668
6.836	0.663333333333334
6.838	0.836666666666666
6.84	0.983333333333334
6.842	0.676666666666666
6.844	1.14333333333333
6.846	0.996666666666666
6.848	0.876666666666667
6.85	0.823333333333334
6.852	0.756666666666668
6.854	0.556666666666667
6.856	0.57
6.858	0.623333333333335
6.86	0.535333333333334
6.862	0.417999999999999
6.864	0.516666666666667
6.866	0.636666666666667
6.868	0.788666666666668
6.87	1.01
6.872	0.863333333333333
6.874	0.983333333333334
6.876	1.07666666666667
6.878	0.983333333333334
6.88	1.01533333333333
6.882	0.876666666666667
6.884	0.935333333333334
6.886	0.836666666666666
6.888	0.935333333333334
6.89	0.756666666666668
6.892	0.73
6.894	0.663333333333334
6.896	0.836666666666666
6.898	0.876666666666667
6.9	0.93
6.902	0.658000000000001
6.904	1.09533333333333
6.906	0.615333333333334
6.908	0.943333333333333
6.91	0.743333333333334
6.912	0.844666666666667
6.914	0.676666666666666
6.916	0.855333333333334
6.918	0.77
6.92	0.943333333333333
6.922	1.05
6.924	0.943333333333333
6.926	0.796666666666667
6.928	0.690000000000001
6.93	0.596666666666668
6.932	0.850000000000001
6.934	0.836666666666666
6.936	0.983333333333334
6.938	1.37
6.94	0.65
6.942	0.796666666666667
6.944	0.743333333333334
6.946	0.77
6.948	0.943333333333333
6.95	0.73
6.952	0.783333333333333
6.954	1.29
6.956	1.13
6.958	0.970000000000001
6.96	1.762
6.962	1.74333333333333
6.964	1.94333333333334
6.966	1.39666666666667
6.968	1.25
6.97	1.42333333333333
6.972	1.18333333333333
6.974	0.636666666666667
6.976	0.57
6.978	0.783333333333333
6.98	1.15666666666667
6.982	1.26333333333333
6.984	1.26333333333333
6.986	1.13
6.988	0.916666666666668
6.99	1.37
6.992	1.26333333333333
6.994	1.39666666666667
6.996	1.42333333333333
6.998	0.970000000000001
7	1.23666666666667
7.002	1.47666666666667
7.004	1.13
7.006	1.18333333333333
7.008	0.81
7.01	1.02333333333333
7.012	1.13
7.014	0.863333333333333
7.016	0.516666666666667
7.018	0.850000000000001
7.02	0.543333333333333
7.022	0.863333333333333
7.024	0.970000000000001
7.026	0.996666666666666
7.028	1.10333333333333
7.03	1.87666666666667
7.032	1.34333333333333
7.034	1.85
7.036	1.15666666666667
7.038	1.50333333333333
7.04	1.09
7.042	1.23666666666667
7.044	1.25
7.046	1.13
7.048	1.17
7.05	1.05
7.052	1.34333333333333
7.054	1.43666666666667
7.056	1.18333333333333
7.058	1.21
7.06	0.983333333333334
7.062	0.676666666666666
7.064	0.703333333333333
7.066	0.596666666666668
7.068	0.983333333333334
7.07	1.15666666666667
7.072	1.25
7.074	1.47666666666667
7.076	1.93
7.078	1.74333333333333
7.08	1.73
7.082	1.18333333333333
7.084	1.82333333333333
7.086	1.71666666666667
7.088	1.25
7.09	1.02333333333333
7.092	0.423333333333334
7.094	0.463333333333335
7.096	0.836666666666666
7.098	0.823333333333334
7.1	0.81
7.102	0.823333333333334
7.104	0.943333333333333
7.106	0.81
7.108	0.996666666666666
7.11	1.15666666666667
7.112	1.14333333333333
7.114	1.27666666666667
7.116	1.27666666666667
7.118	1.26333333333333
7.12	0.943333333333333
7.122	1.21
7.124	1.77
7.126	1.43666666666667
7.128	1.69
7.13	1.45
7.132	0.916666666666668
7.134	1.10333333333333
7.136	0.836666666666666
7.138	0.690000000000001
7.14	0.783333333333333
7.142	1.45
7.144	1.07666666666667
7.146	1.53
7.148	1.39666666666667
7.15	2.11666666666667
7.152	1.71666666666667
7.154	1.41
7.156	1.53
7.158	0.93
7.16	1.07666666666667
7.162	1.54333333333333
7.164	0.756666666666668
7.166	1.85
7.168	1.23666666666667
7.17	1.86333333333333
7.172	1.65
7.174	1.02333333333333
7.176	1.42333333333333
7.178	0.943333333333333
7.18	0.65
7.182	0.690000000000001
7.184	0.916666666666668
7.186	0.796666666666667
7.188	0.65
7.19	1.58333333333334
7.192	1.30333333333333
7.194	1.418
7.196	1.53
7.198	1.05
7.2	1.31666666666667
7.202	1.15666666666667
7.204	1.13
7.206	1.31666666666667
7.208	1.06333333333333
7.21	1.18333333333333
7.212	1.03666666666667
7.214	0.890000000000001
7.216	1.23666666666667
7.218	0.756666666666668
7.22	0.703333333333333
7.222	0.81
7.224	0.65
7.226	0.916666666666668
7.228	0.49
7.23	0.836666666666666
7.232	1.26333333333333
7.234	1.47666666666667
7.236	1.18333333333333
7.238	1.26333333333333
7.24	1.41
7.242	1.74333333333333
7.244	1.42333333333333
7.246	1.21
7.248	1.31666666666667
7.25	1.282
7.252	1.13
7.254	0.863333333333333
7.256	0.916666666666668
7.258	1.17
7.26	0.623333333333335
7.262	1.15666666666667
7.264	0.823333333333334
7.266	1.14333333333333
7.268	1.002
7.27	0.863333333333333
7.272	1.26333333333333
7.274	1.01
7.276	1.27666666666667
7.278	1.63666666666667
7.28	1.57
7.282	1.58333333333334
7.284	1.45
7.286	1.23666666666667
7.288	1.34333333333333
7.29	1.18333333333333
7.292	0.703333333333333
7.294	0.81
7.296	0.756666666666668
7.298	1.11666666666667
7.3	0.596666666666668
7.302	0.943333333333333
7.304	0.596666666666668
7.306	1.07666666666667
7.308	0.943333333333333
7.31	1.13
7.312	1.27666666666667
7.314	1.18333333333333
7.316	1.35666666666667
7.318	1.66333333333333
7.32	1.82333333333333
7.322	1.58333333333334
7.324	1.74333333333333
7.326	1.55666666666666
7.328	1.89
7.33	1.30333333333333
7.332	0.836666666666666
7.334	0.743333333333334
7.336	1.10333333333333
7.338	0.836666666666666
7.34	0.890000000000001
7.342	0.783333333333333
7.344	1.55666666666666
7.346	0.863333333333333
7.348	1.47666666666667
7.35	0.836666666666666
7.352	1.03666666666667
7.354	1.13
7.356	1.42333333333333
7.358	1.13
7.36	1.69
7.362	1.37
7.364	1.61
7.366	1.50333333333333
7.368	1.61
7.37	1.26333333333333
7.372	1.21
7.374	1.51666666666667
7.376	0.623333333333335
7.378	0.970000000000001
7.38	0.916666666666668
7.382	0.73
7.384	0.690000000000001
7.386	0.81
7.388	1.05
7.39	1.39666666666667
7.392	0.756666666666668
7.394	1.09
7.396	1.34333333333333
7.398	1.22333333333333
7.4	1.26333333333333
7.402	1.86333333333333
7.404	1.31666666666667
7.406	1.31666666666667
